VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
1449, 435,  0.39338,  0.16716, -0.113,  0.29297, -0.20592, -0.93368,  0.50196,  0.50196,  1.00,  1.00,  0.68954,  0.71143
1450, 436,  0.41931,  0.16091, -0.10199,  0.34019, -0.91494, -0.21714,  0.50196,  0.50196,  1.00,  1.00,  0.68515,  0.69063
1451, 434,  0.39342,  0.16414, -0.11532,  0.2947, -0.33402, -0.89531,  0.50196,  0.50196,  1.00,  1.00,  0.68667,  0.71219
1452, 437,  0.33698,  0.18497, -0.09007, -0.01019,  0.59148,  0.80625,  0.50196,  0.50196,  1.00,  0.00,  0.60904,  0.39606
1453, 438,  0.30001,  0.18472, -0.09366, -0.04927,  0.22861,  0.97227,  0.50196,  0.50196,  1.00,  0.00,  0.62164,  0.36491
1454, 439,  0.29889,  0.1909, -0.09828, -0.02154,  0.9171,  0.39807,  0.50196,  0.50196,  1.00,  0.00,  0.62846,  0.36645
1455, 440,  0.26276,  0.177, -0.09441,  0.06114, -0.04424,  0.99715,  0.50196,  0.50196,  1.00,  0.00,  0.633,  0.33233
1456, 439,  0.29889,  0.1909, -0.09828, -0.02154,  0.9171,  0.39807,  0.50196,  0.50196,  1.00,  0.00,  0.62846,  0.36645
1457, 438,  0.30001,  0.18472, -0.09366, -0.04927,  0.22861,  0.97227,  0.50196,  0.50196,  1.00,  0.00,  0.62164,  0.36491
1458, 439,  0.29889,  0.1909, -0.09828, -0.02154,  0.9171,  0.39807,  0.50196,  0.50196,  1.00,  0.00,  0.62846,  0.36645
1459, 440,  0.26276,  0.177, -0.09441,  0.06114, -0.04424,  0.99715,  0.50196,  0.50196,  1.00,  0.00,  0.633,  0.33233
1460, 441,  0.26083,  0.19188, -0.1019, -0.07915,  0.96615,  0.24553,  0.50196,  0.50196,  1.00,  0.00,  0.64428,  0.33643
1461, 442,  0.22796,  0.16716, -0.0931,  0.16095, -0.20503,  0.96543,  0.50196,  0.50196,  1.00,  0.00,  0.63976,  0.2986
1462, 441,  0.26083,  0.19188, -0.1019, -0.07915,  0.96615,  0.24553,  0.50196,  0.50196,  1.00,  0.00,  0.64428,  0.33643
1463, 440,  0.26276,  0.177, -0.09441,  0.06114, -0.04424,  0.99715,  0.50196,  0.50196,  1.00,  0.00,  0.633,  0.33233
1464, 441,  0.26083,  0.19188, -0.1019, -0.07915,  0.96615,  0.24553,  0.50196,  0.50196,  1.00,  0.00,  0.64428,  0.33643
1465, 442,  0.22796,  0.16716, -0.0931,  0.16095, -0.20503,  0.96543,  0.50196,  0.50196,  1.00,  0.00,  0.63976,  0.2986
1466, 443,  0.2234,  0.18956, -0.10164, -0.18051,  0.96611,  0.1845,  0.50196,  0.50196,  1.00,  0.00,  0.66064,  0.30731
1467, 444,  0.19633,  0.15539, -0.09024,  0.1969, -0.28049,  0.93879,  0.50196,  0.50196,  1.00,  0.00,  0.64574,  0.26909
1468, 443,  0.2234,  0.18956, -0.10164, -0.18051,  0.96611,  0.1845,  0.50196,  0.50196,  1.00,  0.00,  0.66064,  0.30731
1469, 442,  0.22796,  0.16716, -0.0931,  0.16095, -0.20503,  0.96543,  0.50196,  0.50196,  1.00,  0.00,  0.63976,  0.2986
1470, 443,  0.2234,  0.18956, -0.10164, -0.18051,  0.96611,  0.1845,  0.50196,  0.50196,  1.00,  0.00,  0.66064,  0.30731
1471, 444,  0.19633,  0.15539, -0.09024,  0.1969, -0.28049,  0.93879,  0.50196,  0.50196,  1.00,  0.00,  0.64574,  0.26909
1472, 445,  0.19035,  0.18419, -0.09963, -0.30677,  0.94143,  0.13974,  0.50196,  0.50196,  1.00,  0.00,  0.67186,  0.28011
1473, 446,  0.17173,  0.1418, -0.08897,  0.24691, -0.22457,  0.94266,  0.50196,  0.50196,  1.00,  0.00,  0.65011,  0.2439
1474, 445,  0.19035,  0.18419, -0.09963, -0.30677,  0.94143,  0.13974,  0.50196,  0.50196,  1.00,  0.00,  0.67186,  0.28011
1475, 444,  0.19633,  0.15539, -0.09024,  0.1969, -0.28049,  0.93879,  0.50196,  0.50196,  1.00,  0.00,  0.64574,  0.26909
1476, 445,  0.19035,  0.18419, -0.09963, -0.30677,  0.94143,  0.13974,  0.50196,  0.50196,  1.00,  0.00,  0.67186,  0.28011
1477, 446,  0.17173,  0.1418, -0.08897,  0.24691, -0.22457,  0.94266,  0.50196,  0.50196,  1.00,  0.00,  0.65011,  0.2439
1478, 447,  0.16173,  0.17666, -0.09866, -0.42406,  0.90025,  0.09863,  0.50196,  0.50196,  1.00,  0.00,  0.68143,  0.25621
1479, 447,  0.16173,  0.17666, -0.09866, -0.42406,  0.90025,  0.09863,  0.50196,  0.50196,  1.00,  0.00,  0.68143,  0.25621
1480, 446,  0.17173,  0.1418, -0.08897,  0.24691, -0.22457,  0.94266,  0.50196,  0.50196,  1.00,  0.00,  0.65011,  0.2439
1481, 448,  0.14698,  0.12824, -0.0824,  0.42319, -0.28138,  0.86124,  0.50196,  0.50196,  1.00,  0.00,  0.65317,  0.21786
1482, 449,  0.41521,  0.19159, -0.104,  0.23019,  0.93973, -0.25283,  0.50196,  0.50196,  1.00,  0.00,  0.6616,  0.70152
1483, 450,  0.41512,  0.18409, -0.10481,  0.28503, -0.7738, -0.56567,  0.50196,  0.50196,  1.00,  0.00,  0.66748,  0.70093
1484, 451,  0.43934,  0.18581, -0.09187,  0.43131,  0.873,  0.2277,  0.50196,  0.50196,  1.00,  0.00,  0.6639,  0.68641
1485, 452,  0.39035,  0.19363, -0.11032,  0.14991,  0.93619, -0.31792,  0.50196,  0.50196,  1.00,  0.00,  0.65988,  0.72059
1486, 450,  0.41512,  0.18409, -0.10481,  0.28503, -0.7738, -0.56567,  0.50196,  0.50196,  1.00,  0.00,  0.66748,  0.70093
1487, 449,  0.41521,  0.19159, -0.104,  0.23019,  0.93973, -0.25283,  0.50196,  0.50196,  1.00,  0.00,  0.6616,  0.70152
1488, 450,  0.41512,  0.18409, -0.10481,  0.28503, -0.7738, -0.56567,  0.50196,  0.50196,  1.00,  0.00,  0.66748,  0.70093
1489, 452,  0.39035,  0.19363, -0.11032,  0.14991,  0.93619, -0.31792,  0.50196,  0.50196,  1.00,  0.00,  0.65988,  0.72059
1490, 453,  0.39058,  0.18269, -0.11097,  0.15798, -0.94112, -0.2989,  0.50196,  0.50196,  1.00,  0.00,  0.67111,  0.72049
1491, 454,  0.36066,  0.19468, -0.11344,  0.08734,  0.95595, -0.28024,  0.50196,  0.50196,  1.00,  0.00,  0.65781,  0.73998
1492, 453,  0.39058,  0.18269, -0.11097,  0.15798, -0.94112, -0.2989,  0.50196,  0.50196,  1.00,  0.00,  0.67111,  0.72049
1493, 452,  0.39035,  0.19363, -0.11032,  0.14991,  0.93619, -0.31792,  0.50196,  0.50196,  1.00,  0.00,  0.65988,  0.72059
1494, 453,  0.39058,  0.18269, -0.11097,  0.15798, -0.94112, -0.2989,  0.50196,  0.50196,  1.00,  0.00,  0.67111,  0.72049
1495, 454,  0.36066,  0.19468, -0.11344,  0.08734,  0.95595, -0.28024,  0.50196,  0.50196,  1.00,  0.00,  0.65781,  0.73998
1496, 455,  0.36095,  0.17892, -0.11301,  0.17604, -0.94747, -0.26703,  0.50196,  0.50196,  1.00,  0.00,  0.67351,  0.74005
1497, 456,  0.32663,  0.1946, -0.1167,  0.03794,  0.96312, -0.26637,  0.50196,  0.50196,  1.00,  0.00,  0.6563,  0.7555
1498, 455,  0.36095,  0.17892, -0.11301,  0.17604, -0.94747, -0.26703,  0.50196,  0.50196,  1.00,  0.00,  0.67351,  0.74005
1499, 454,  0.36066,  0.19468, -0.11344,  0.08734,  0.95595, -0.28024,  0.50196,  0.50196,  1.00,  0.00,  0.65781,  0.73998
1500, 455,  0.36095,  0.17892, -0.11301,  0.17604, -0.94747, -0.26703,  0.50196,  0.50196,  1.00,  0.00,  0.67351,  0.74005
1501, 456,  0.32663,  0.1946, -0.1167,  0.03794,  0.96312, -0.26637,  0.50196,  0.50196,  1.00,  0.00,  0.6563,  0.7555
1502, 457,  0.32743,  0.17215, -0.11426,  0.20554, -0.94426, -0.25713,  0.50196,  0.50196,  1.00,  0.00,  0.67317,  0.7598
1503, 458,  0.29693,  0.19307, -0.12022, -0.00378,  0.94445, -0.32862,  0.50196,  0.50196,  1.00,  0.00,  0.65371,  0.76991
1504, 457,  0.32743,  0.17215, -0.11426,  0.20554, -0.94426, -0.25713,  0.50196,  0.50196,  1.00,  0.00,  0.67317,  0.7598
1505, 456,  0.32663,  0.1946, -0.1167,  0.03794,  0.96312, -0.26637,  0.50196,  0.50196,  1.00,  0.00,  0.6563,  0.7555
1506, 457,  0.32743,  0.17215, -0.11426,  0.20554, -0.94426, -0.25713,  0.50196,  0.50196,  1.00,  0.00,  0.67317,  0.7598
1507, 458,  0.29693,  0.19307, -0.12022, -0.00378,  0.94445, -0.32862,  0.50196,  0.50196,  1.00,  0.00,  0.65371,  0.76991
1508, 459,  0.29849,  0.1658, -0.11431,  0.05538, -0.31932,  0.94603,  0.50196,  0.50196,  1.00,  0.00,  0.67005,  0.78653
1509, 460,  0.17044,  0.11669, -0.10284,  0.27803, -0.86918, -0.40894,  0.50196,  0.50196,  0.00,  0.00,  0.74796,  0.18525
1510, 461,  0.19643,  0.14417, -0.12746, -0.1101, -0.08092, -0.9899,  0.50196,  0.50196,  1.00,  0.00,  0.72478,  0.15851
1511, 462,  0.16787,  0.12876, -0.13294, -0.07476, -0.16094, -0.98413,  0.50196,  0.50196,  0.00,  0.00,  0.75058,  0.1604
1512, 461,  0.19643,  0.14417, -0.12746, -0.1101, -0.08092, -0.9899,  0.50196,  0.50196,  1.00,  0.00,  0.72478,  0.15851
1513, 460,  0.17044,  0.11669, -0.10284,  0.27803, -0.86918, -0.40894,  0.50196,  0.50196,  0.00,  0.00,  0.74796,  0.18525
1514, 463,  0.2014,  0.1298, -0.10823,  0.38279, -0.90445,  0.18801,  0.50196,  0.50196,  1.00,  0.00,  0.72292,  0.17727
1515, 463,  0.2014,  0.1298, -0.10823,  0.38279, -0.90445,  0.18801,  0.50196,  0.50196,  1.00,  0.00,  0.72292,  0.17727
1516, 464,  0.2259,  0.15412, -0.12883, -0.10017, -0.06085, -0.99311,  0.50196,  0.50196,  1.00,  0.00,  0.70027,  0.15594
1517, 461,  0.19643,  0.14417, -0.12746, -0.1101, -0.08092, -0.9899,  0.50196,  0.50196,  1.00,  0.00,  0.72478,  0.15851
1518, 464,  0.2259,  0.15412, -0.12883, -0.10017, -0.06085, -0.99311,  0.50196,  0.50196,  1.00,  0.00,  0.70027,  0.15594
1519, 463,  0.2014,  0.1298, -0.10823,  0.38279, -0.90445,  0.18801,  0.50196,  0.50196,  1.00,  0.00,  0.72292,  0.17727
1520, 465,  0.22965,  0.13867, -0.11276,  0.32494, -0.93951,  0.10836,  0.50196,  0.50196,  1.00,  0.00,  0.69992,  0.17341
1521, 465,  0.22965,  0.13867, -0.11276,  0.32494, -0.93951,  0.10836,  0.50196,  0.50196,  1.00,  0.00,  0.69992,  0.17341
1522, 466,  0.2606,  0.16195, -0.12749, -0.03611,  0.05734, -0.9977,  0.50196,  0.50196,  1.00,  0.00,  0.67285,  0.15626
1523, 464,  0.2259,  0.15412, -0.12883, -0.10017, -0.06085, -0.99311,  0.50196,  0.50196,  1.00,  0.00,  0.70027,  0.15594
1524, 466,  0.2606,  0.16195, -0.12749, -0.03611,  0.05734, -0.9977,  0.50196,  0.50196,  1.00,  0.00,  0.67285,  0.15626
1525, 465,  0.22965,  0.13867, -0.11276,  0.32494, -0.93951,  0.10836,  0.50196,  0.50196,  1.00,  0.00,  0.69992,  0.17341
1526, 467,  0.2615,  0.14855, -0.11561,  0.26562, -0.9555,  0.12828,  0.50196,  0.50196,  1.00,  0.00,  0.67408,  0.17007
1527, 467,  0.2615,  0.14855, -0.11561,  0.26562, -0.9555,  0.12828,  0.50196,  0.50196,  1.00,  0.00,  0.67408,  0.17007
1528, 468,  0.28879,  0.16673, -0.12624,  0.03737,  0.0925, -0.99501,  0.50196,  0.50196,  1.00,  0.00,  0.6509,  0.15686
1529, 466,  0.2606,  0.16195, -0.12749, -0.03611,  0.05734, -0.9977,  0.50196,  0.50196,  1.00,  0.00,  0.67285,  0.15626
1530, 468,  0.28879,  0.16673, -0.12624,  0.03737,  0.0925, -0.99501,  0.50196,  0.50196,  1.00,  0.00,  0.6509,  0.15686
1531, 467,  0.2615,  0.14855, -0.11561,  0.26562, -0.9555,  0.12828,  0.50196,  0.50196,  1.00,  0.00,  0.67408,  0.17007
1532, 469,  0.28949,  0.15496, -0.1178,  0.19251, -0.97985,  0.0533,  0.50196,  0.50196,  1.00,  0.00,  0.65167,  0.16803
1533, 469,  0.28949,  0.15496, -0.1178,  0.19251, -0.97985,  0.0533,  0.50196,  0.50196,  1.00,  0.00,  0.65167,  0.16803
1534, 470,  0.32599,  0.16895, -0.12394,  0.13041,  0.08314, -0.98797,  0.50196,  0.50196,  1.00,  0.00,  0.6223,  0.15932
1535, 468,  0.28879,  0.16673, -0.12624,  0.03737,  0.0925, -0.99501,  0.50196,  0.50196,  1.00,  0.00,  0.6509,  0.15686
1536, 470,  0.32599,  0.16895, -0.12394,  0.13041,  0.08314, -0.98797,  0.50196,  0.50196,  1.00,  0.00,  0.6223,  0.15932
1537, 469,  0.28949,  0.15496, -0.1178,  0.19251, -0.97985,  0.0533,  0.50196,  0.50196,  1.00,  0.00,  0.65167,  0.16803
1538, 471,  0.32659,  0.15994, -0.118,  0.14636, -0.98907, -0.01781,  0.50196,  0.50196,  1.00,  0.00,  0.62248,  0.16767
1539, 471,  0.32659,  0.15994, -0.118,  0.14636, -0.98907, -0.01781,  0.50196,  0.50196,  1.00,  0.00,  0.62248,  0.16767
1540, 472,  0.35785,  0.17046, -0.11945,  0.19753,  0.05863, -0.97854,  0.50196,  0.50196,  1.00,  0.00,  0.59765,  0.16149
1541, 470,  0.32599,  0.16895, -0.12394,  0.13041,  0.08314, -0.98797,  0.50196,  0.50196,  1.00,  0.00,  0.6223,  0.15932
1542, 472,  0.35785,  0.17046, -0.11945,  0.19753,  0.05863, -0.97854,  0.50196,  0.50196,  1.00,  0.00,  0.59765,  0.16149
1543, 471,  0.32659,  0.15994, -0.118,  0.14636, -0.98907, -0.01781,  0.50196,  0.50196,  1.00,  0.00,  0.62248,  0.16767
1544, 473,  0.35826,  0.1643, -0.11557,  0.04585, -0.99638,  0.07159,  0.50196,  0.50196,  1.00,  0.00,  0.59745,  0.16712
1545, 473,  0.35826,  0.1643, -0.11557,  0.04585, -0.99638,  0.07159,  0.50196,  0.50196,  1.00,  0.00,  0.59745,  0.16712
1546, 474,  0.39338,  0.16716, -0.113,  0.29297, -0.20592, -0.93368,  0.50196,  0.50196,  1.00,  0.00,  0.57008,  0.16588
1547, 472,  0.35785,  0.17046, -0.11945,  0.19753,  0.05863, -0.97854,  0.50196,  0.50196,  1.00,  0.00,  0.59765,  0.16149
1548, 474,  0.39338,  0.16716, -0.113,  0.29297, -0.20592, -0.93368,  0.50196,  0.50196,  1.00,  0.00,  0.57008,  0.16588
1549, 473,  0.35826,  0.1643, -0.11557,  0.04585, -0.99638,  0.07159,  0.50196,  0.50196,  1.00,  0.00,  0.59745,  0.16712
1550, 475,  0.39354,  0.16452, -0.11187, -0.0863, -0.99025,  0.1093,  0.50196,  0.50196,  1.00,  0.00,  0.56985,  0.16808
1551, 475,  0.39354,  0.16452, -0.11187, -0.0863, -0.99025,  0.1093,  0.50196,  0.50196,  1.00,  0.00,  0.56985,  0.16808
1552, 476,  0.41931,  0.16091, -0.10199,  0.34019, -0.91494, -0.21714,  0.50196,  0.50196,  1.00,  0.46838,  0.54848,  0.17124
1553, 474,  0.39338,  0.16716, -0.113,  0.29297, -0.20592, -0.93368,  0.50196,  0.50196,  1.00,  0.00,  0.57008,  0.16588
1554, 477,  0.29849,  0.1658, -0.11431,  0.05538, -0.31932,  0.94603,  0.50196,  0.50196,  1.00,  0.00,  0.67005,  0.78653
1555, 478,  0.29693,  0.19307, -0.12022, -0.00378,  0.94445, -0.32862,  0.50196,  0.50196,  1.00,  0.00,  0.65371,  0.76991
1556, 479,  0.29808,  0.18443, -0.10673, -0.01979,  0.99102,  0.13225,  0.50196,  0.50196,  1.00,  0.00,  0.64945,  0.78052
1557, 480,  0.0545,  0.10018,  0.05819, -0.87814,  0.45073, -0.11175,  0.50196,  0.50196,  1.00,  1.00,  0.9159,  0.49144
1558, 481,  0.05221,  0.08326,  0.05256, -0.80117, -0.09009, -0.59161,  0.50196,  0.50196,  1.00,  1.00,  0.91232,  0.51656
1559, 482,  0.05224,  0.08277,  0.05912, -0.99459, -0.10358,  0.0072,  0.50196,  0.50196,  1.00,  1.00,  0.90374,  0.51292
1560, 481,  0.05221,  0.08326,  0.05256, -0.80117, -0.09009, -0.59161,  0.50196,  0.50196,  1.00,  1.00,  0.91232,  0.51656
1561, 480,  0.0545,  0.10018,  0.05819, -0.87814,  0.45073, -0.11175,  0.50196,  0.50196,  1.00,  1.00,  0.9159,  0.49144
1562, 483,  0.06101,  0.09575,  0.04847, -0.61466,  0.20568, -0.75155,  0.50196,  0.50196,  1.00,  1.00,  0.93022,  0.49894
1563, 480,  0.0545,  0.10018,  0.05819, -0.87814,  0.45073, -0.11175,  0.50196,  0.50196,  1.00,  1.00,  0.9159,  0.49144
1564, 484,  0.07336,  0.11805,  0.04081, -0.53583,  0.28528, -0.79467,  0.50196,  0.50196,  1.00,  1.00,  0.94962,  0.46225
1565, 483,  0.06101,  0.09575,  0.04847, -0.61466,  0.20568, -0.75155,  0.50196,  0.50196,  1.00,  1.00,  0.93022,  0.49894
1566, 484,  0.07336,  0.11805,  0.04081, -0.53583,  0.28528, -0.79467,  0.50196,  0.50196,  1.00,  1.00,  0.94962,  0.46225
1567, 480,  0.0545,  0.10018,  0.05819, -0.87814,  0.45073, -0.11175,  0.50196,  0.50196,  1.00,  1.00,  0.9159,  0.49144
1568, 485,  0.06655,  0.12503,  0.05794, -0.81371,  0.57818, -0.05987,  0.50196,  0.50196,  1.00,  1.00,  0.92415,  0.45401
1569, 485,  0.06655,  0.12503,  0.05794, -0.81371,  0.57818, -0.05987,  0.50196,  0.50196,  1.00,  1.00,  0.92415,  0.45401
1570, 486,  0.09369,  0.14108,  0.03655, -0.47346,  0.36913, -0.79974,  0.50196,  0.50196,  1.00,  1.00,  0.96324,  0.41923
1571, 484,  0.07336,  0.11805,  0.04081, -0.53583,  0.28528, -0.79467,  0.50196,  0.50196,  1.00,  1.00,  0.94962,  0.46225
1572, 486,  0.09369,  0.14108,  0.03655, -0.47346,  0.36913, -0.79974,  0.50196,  0.50196,  1.00,  1.00,  0.96324,  0.41923
1573, 485,  0.06655,  0.12503,  0.05794, -0.81371,  0.57818, -0.05987,  0.50196,  0.50196,  1.00,  1.00,  0.92415,  0.45401
1574, 487,  0.08907,  0.15169,  0.05646, -0.72411,  0.68341, -0.09288,  0.50196,  0.50196,  1.00,  1.00,  0.93345,  0.40824
1575, 487,  0.08907,  0.15169,  0.05646, -0.72411,  0.68341, -0.09288,  0.50196,  0.50196,  1.00,  1.00,  0.93345,  0.40824
1576, 488,  0.11916,  0.1667,  0.03379, -0.44478,  0.46916, -0.76293,  0.50196,  0.50196,  1.00,  1.00,  0.97304,  0.36831
1577, 486,  0.09369,  0.14108,  0.03655, -0.47346,  0.36913, -0.79974,  0.50196,  0.50196,  1.00,  1.00,  0.96324,  0.41923
1578, 488,  0.11916,  0.1667,  0.03379, -0.44478,  0.46916, -0.76293,  0.50196,  0.50196,  1.00,  1.00,  0.97304,  0.36831
1579, 487,  0.08907,  0.15169,  0.05646, -0.72411,  0.68341, -0.09288,  0.50196,  0.50196,  1.00,  1.00,  0.93345,  0.40824
1580, 489,  0.11282,  0.17572,  0.05339, -0.64407,  0.74619, -0.16845,  0.50196,  0.50196,  1.00,  1.00,  0.94263,  0.36336
1581, 489,  0.11282,  0.17572,  0.05339, -0.64407,  0.74619, -0.16845,  0.50196,  0.50196,  1.00,  1.00,  0.94263,  0.36336
1582, 490,  0.14248,  0.18638,  0.03328, -0.41777,  0.5634, -0.71278,  0.50196,  0.50196,  1.00,  1.00,  0.97694,  0.32459
1583, 488,  0.11916,  0.1667,  0.03379, -0.44478,  0.46916, -0.76293,  0.50196,  0.50196,  1.00,  1.00,  0.97304,  0.36831
1584, 490,  0.14248,  0.18638,  0.03328, -0.41777,  0.5634, -0.71278,  0.50196,  0.50196,  1.00,  1.00,  0.97694,  0.32459
1585, 489,  0.11282,  0.17572,  0.05339, -0.64407,  0.74619, -0.16845,  0.50196,  0.50196,  1.00,  1.00,  0.94263,  0.36336
1586, 491,  0.13857,  0.19648,  0.05087, -0.55181,  0.80407, -0.22132,  0.50196,  0.50196,  1.00,  1.00,  0.94913,  0.31878
1587, 491,  0.13857,  0.19648,  0.05087, -0.55181,  0.80407, -0.22132,  0.50196,  0.50196,  1.00,  1.00,  0.94913,  0.31878
1588, 492,  0.16736,  0.1996,  0.03336, -0.31336,  0.63347, -0.70587,  0.50196,  0.50196,  1.00,  1.00,  0.97989,  0.28534
1589, 490,  0.14248,  0.18638,  0.03328, -0.41777,  0.5634, -0.71278,  0.50196,  0.50196,  1.00,  1.00,  0.97694,  0.32459
1590, 492,  0.16736,  0.1996,  0.03336, -0.31336,  0.63347, -0.70587,  0.50196,  0.50196,  1.00,  1.00,  0.97989,  0.28534
1591, 491,  0.13857,  0.19648,  0.05087, -0.55181,  0.80407, -0.22132,  0.50196,  0.50196,  1.00,  1.00,  0.94913,  0.31878
1592, 493,  0.16685,  0.20822,  0.04954, -0.38889,  0.87825, -0.27039,  0.50196,  0.50196,  1.00,  1.00,  0.95514,  0.28066
1593, 493,  0.16685,  0.20822,  0.04954, -0.38889,  0.87825, -0.27039,  0.50196,  0.50196,  1.00,  1.00,  0.95514,  0.28066
1594, 494,  0.20079,  0.20739,  0.03549, -0.19771,  0.72159, -0.66349,  0.50196,  0.50196,  1.00,  1.00,  0.97783,  0.23768
1595, 492,  0.16736,  0.1996,  0.03336, -0.31336,  0.63347, -0.70587,  0.50196,  0.50196,  1.00,  1.00,  0.97989,  0.28534
1596, 494,  0.20079,  0.20739,  0.03549, -0.19771,  0.72159, -0.66349,  0.50196,  0.50196,  1.00,  1.00,  0.97783,  0.23768
1597, 493,  0.16685,  0.20822,  0.04954, -0.38889,  0.87825, -0.27039,  0.50196,  0.50196,  1.00,  1.00,  0.95514,  0.28066
1598, 495,  0.20088,  0.21396,  0.04688, -0.21499,  0.91928, -0.3297,  0.50196,  0.50196,  1.00,  1.00,  0.95988,  0.23672
1599, 482,  0.05224,  0.08277,  0.05912, -0.99459, -0.10358,  0.0072,  0.50196,  0.50196,  1.00,  1.00,  0.90374,  0.51292
1600, 496,  0.06048,  0.09391,  0.06835, -0.71867,  0.15647,  0.67684,  0.50196,  0.50196,  1.00,  1.00,  0.8981,  0.49005
1601, 480,  0.0545,  0.10018,  0.05819, -0.87814,  0.45073, -0.11175,  0.50196,  0.50196,  1.00,  1.00,  0.9159,  0.49144
1602, 487,  0.08907,  0.15169,  0.05646, -0.72411,  0.68341, -0.09288,  0.50196,  0.50196,  1.00,  1.00,  0.93345,  0.40824
1603, 497,  0.12021,  0.16466,  0.08198, -0.40846,  0.45146,  0.79331,  0.50196,  0.50196,  1.00,  1.00,  0.8994,  0.36201
1604, 489,  0.11282,  0.17572,  0.05339, -0.64407,  0.74619, -0.16845,  0.50196,  0.50196,  1.00,  1.00,  0.94263,  0.36336
1605, 497,  0.12021,  0.16466,  0.08198, -0.40846,  0.45146,  0.79331,  0.50196,  0.50196,  1.00,  1.00,  0.8994,  0.36201
1606, 487,  0.08907,  0.15169,  0.05646, -0.72411,  0.68341, -0.09288,  0.50196,  0.50196,  1.00,  1.00,  0.93345,  0.40824
1607, 498,  0.0965,  0.14107,  0.07867, -0.47044,  0.39374,  0.78972,  0.50196,  0.50196,  1.00,  1.00,  0.89795,  0.4074
1608, 485,  0.06655,  0.12503,  0.05794, -0.81371,  0.57818, -0.05987,  0.50196,  0.50196,  1.00,  1.00,  0.92415,  0.45401
1609, 498,  0.0965,  0.14107,  0.07867, -0.47044,  0.39374,  0.78972,  0.50196,  0.50196,  1.00,  1.00,  0.89795,  0.4074
1610, 487,  0.08907,  0.15169,  0.05646, -0.72411,  0.68341, -0.09288,  0.50196,  0.50196,  1.00,  1.00,  0.93345,  0.40824
1611, 498,  0.0965,  0.14107,  0.07867, -0.47044,  0.39374,  0.78972,  0.50196,  0.50196,  1.00,  1.00,  0.89795,  0.4074
1612, 485,  0.06655,  0.12503,  0.05794, -0.81371,  0.57818, -0.05987,  0.50196,  0.50196,  1.00,  1.00,  0.92415,  0.45401
1613, 499,  0.0751,  0.11782,  0.07325, -0.60198,  0.35965,  0.71293,  0.50196,  0.50196,  1.00,  1.00,  0.89861,  0.45091
1614, 480,  0.0545,  0.10018,  0.05819, -0.87814,  0.45073, -0.11175,  0.50196,  0.50196,  1.00,  1.00,  0.9159,  0.49144
1615, 499,  0.0751,  0.11782,  0.07325, -0.60198,  0.35965,  0.71293,  0.50196,  0.50196,  1.00,  1.00,  0.89861,  0.45091
1616, 485,  0.06655,  0.12503,  0.05794, -0.81371,  0.57818, -0.05987,  0.50196,  0.50196,  1.00,  1.00,  0.92415,  0.45401
1617, 499,  0.0751,  0.11782,  0.07325, -0.60198,  0.35965,  0.71293,  0.50196,  0.50196,  1.00,  1.00,  0.89861,  0.45091
1618, 480,  0.0545,  0.10018,  0.05819, -0.87814,  0.45073, -0.11175,  0.50196,  0.50196,  1.00,  1.00,  0.9159,  0.49144
1619, 496,  0.06048,  0.09391,  0.06835, -0.71867,  0.15647,  0.67684,  0.50196,  0.50196,  1.00,  1.00,  0.8981,  0.49005
1620, 500,  0.06696,  0.08716,  0.06879, -0.37833, -0.27768,  0.88161,  0.50196,  0.50196,  1.00,  1.00,  0.88619,  0.49258
1621, 499,  0.0751,  0.11782,  0.07325, -0.60198,  0.35965,  0.71293,  0.50196,  0.50196,  1.00,  1.00,  0.89861,  0.45091
1622, 496,  0.06048,  0.09391,  0.06835, -0.71867,  0.15647,  0.67684,  0.50196,  0.50196,  1.00,  1.00,  0.8981,  0.49005
1623, 501,  0.05224,  0.08277,  0.05912, -0.99459, -0.10358,  0.0072,  0.50196,  0.50196,  1.00,  1.00,  0.90374,  0.51292
1624, 500,  0.06696,  0.08716,  0.06879, -0.37833, -0.27768,  0.88161,  0.50196,  0.50196,  1.00,  1.00,  0.88619,  0.49258
1625, 496,  0.06048,  0.09391,  0.06835, -0.71867,  0.15647,  0.67684,  0.50196,  0.50196,  1.00,  1.00,  0.8981,  0.49005
1626, 500,  0.06696,  0.08716,  0.06879, -0.37833, -0.27768,  0.88161,  0.50196,  0.50196,  1.00,  1.00,  0.88619,  0.49258
1627, 501,  0.05224,  0.08277,  0.05912, -0.99459, -0.10358,  0.0072,  0.50196,  0.50196,  1.00,  1.00,  0.90374,  0.51292
1628, 502,  0.05467,  0.07904,  0.0643, -0.69938, -0.49529,  0.51533,  0.50196,  0.50196,  1.00,  1.00,  0.89461,  0.51221
1629, 499,  0.0751,  0.11782,  0.07325, -0.60198,  0.35965,  0.71293,  0.50196,  0.50196,  1.00,  1.00,  0.89861,  0.45091
1630, 500,  0.06696,  0.08716,  0.06879, -0.37833, -0.27768,  0.88161,  0.50196,  0.50196,  1.00,  1.00,  0.88619,  0.49258
