VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
1702,367,-0.07131,0.09943,0.02608,-0.79706,-0.57373,-0.10871,-0.00509,0.20206,-0.94669,-1,1,0.50196,1,1,0.03617,0.79357,0.55712,0.53996,0.99512
1703,368,-0.07513,0.10304,0.02883,-0.75428,-0.38724,-0.48748,0.20674,0.58178,-0.74116,-1,1,0.50196,1,1,0.02991,0.80162,0.44377,0.42137,0.99057
1704,366,-0.03367,0.12505,0.03364,0.38296,0.66918,0.62496,0.28806,0.55765,-0.77001,-1,1,0.50196,1,1,0.05485,0.90818,0.42756,0.66301,0.9671
1705,369,-0.03344,0.13633,0.02057,0.12616,0.898,0.42153,0.20656,0.39183,-0.89655,-1,1,0.50196,1,1,0.08305,0.9004,0.5014,0.49481,0.99997
1706,363,-0.04671,0.13117,0.03531,0.10009,0.85774,0.46787,0.32749,0.41687,-0.8319,-1,1,0.50196,1,1,0.0526,0.88258,0.48829,0.51904,0.9995
1707,369,-0.03344,0.13633,0.02057,0.12616,0.898,0.42153,0.20656,0.39183,-0.89655,-1,1,0.50196,1,1,0.08305,0.9004,0.5014,0.49481,0.99997
1708,366,-0.03367,0.12505,0.03364,0.38296,0.66918,0.62496,0.28806,0.55765,-0.77001,-1,1,0.50196,1,1,0.05485,0.90818,0.42756,0.66301,0.9671
1709,370,-0.02507,0.12967,0.02262,0.44335,0.69198,0.56974,0.14827,0.57025,-0.80798,-1,1,0.50196,1,1,0.0778,0.91882,0.42548,0.62228,0.97906
1710,370,-0.02507,0.12967,0.02262,0.44335,0.69198,0.56974,0.14827,0.57025,-0.80798,-1,1,0.50196,1,1,0.0778,0.91882,0.42548,0.62228,0.97906
1711,371,-0.02772,0.13865,0.01342,0.15409,0.87745,0.45425,0.11376,0.44093,-0.89031,-1,1,0.50196,1,1,0.09707,0.911,0.48336,0.53065,0.99878
1712,369,-0.03344,0.13633,0.02057,0.12616,0.898,0.42153,0.20656,0.39183,-0.89655,-1,1,0.50196,1,1,0.08305,0.9004,0.5014,0.49481,0.99997
1713,372,-0.0334,0.13968,0.00397,-0.28442,0.95688,0.05903,0.30617,0.14901,-0.94024,-1,1,0.50196,1,1,0.11189,0.89364,0.51815,0.5251,0.99904
1714,369,-0.03344,0.13633,0.02057,0.12616,0.898,0.42153,0.20656,0.39183,-0.89655,-1,1,0.50196,1,1,0.08305,0.9004,0.5014,0.49481,0.99997
1715,371,-0.02772,0.13865,0.01342,0.15409,0.87745,0.45425,0.11376,0.44093,-0.89031,-1,1,0.50196,1,1,0.09707,0.911,0.48336,0.53065,0.99878
1716,373,-0.0516,0.13398,0.01351,-0.41562,0.90555,-0.00578,0.34988,0.15304,-0.92092,-1,1,0.50196,1,1,0.08593,0.86274,0.49978,0.51227,0.99985
1717,369,-0.03344,0.13633,0.02057,0.12616,0.898,0.42153,0.20656,0.39183,-0.89655,-1,1,0.50196,1,1,0.08305,0.9004,0.5014,0.49481,0.99997
1718,372,-0.0334,0.13968,0.00397,-0.28442,0.95688,0.05903,0.30617,0.14901,-0.94024,-1,1,0.50196,1,1,0.11189,0.89364,0.51815,0.5251,0.99904
1719,363,-0.04671,0.13117,0.03531,0.10009,0.85774,0.46787,0.32749,0.41687,-0.8319,-1,1,0.50196,1,1,0.0526,0.88258,0.48829,0.51904,0.9995
1720,373,-0.0516,0.13398,0.01351,-0.41562,0.90555,-0.00578,0.34988,0.15304,-0.92092,-1,1,0.50196,1,1,0.08593,0.86274,0.49978,0.51227,0.99985
1721,361,-0.06041,0.12924,0.03036,-0.40406,0.88743,0.0684,0.37934,0.22907,-0.87603,-1,1,0.50196,1,1,0.05416,0.85643,0.49985,0.49569,0.99998
1722,373,-0.0516,0.13398,0.01351,-0.41562,0.90555,-0.00578,0.34988,0.15304,-0.92092,-1,1,0.50196,1,1,0.08593,0.86274,0.49978,0.51227,0.99985
1723,363,-0.04671,0.13117,0.03531,0.10009,0.85774,0.46787,0.32749,0.41687,-0.8319,-1,1,0.50196,1,1,0.0526,0.88258,0.48829,0.51904,0.9995
1724,369,-0.03344,0.13633,0.02057,0.12616,0.898,0.42153,0.20656,0.39183,-0.89655,-1,1,0.50196,1,1,0.08305,0.9004,0.5014,0.49481,0.99997
1725,373,-0.0516,0.13398,0.01351,-0.41562,0.90555,-0.00578,0.34988,0.15304,-0.92092,-1,1,0.50196,1,1,0.08593,0.86274,0.49978,0.51227,0.99985
1726,372,-0.0334,0.13968,0.00397,-0.28442,0.95688,0.05903,0.30617,0.14901,-0.94024,-1,1,0.50196,1,1,0.11189,0.89364,0.51815,0.5251,0.99904
1727,374,-0.04121,0.13746,-0.00311,-0.46661,0.87837,-0.10361,0.39363,0.10133,-0.91367,-1,1,0.50196,1,1,0.11975,0.87052,0.49558,0.50016,0.99998
1728,375,-0.02932,0.1426,-0.00706,-0.04531,0.93946,-0.04889,0.44826,-0.02493,-0.83058,-1,1,0.50196,1,1,0.13042,0.88963,0.54046,0.74417,0.93444
1729,374,-0.04121,0.13746,-0.00311,-0.46661,0.87837,-0.10361,0.39363,0.10133,-0.91367,-1,1,0.50196,1,1,0.11975,0.87052,0.49558,0.50016,0.99998
1730,372,-0.0334,0.13968,0.00397,-0.28442,0.95688,0.05903,0.30617,0.14901,-0.94024,-1,1,0.50196,1,1,0.11189,0.89364,0.51815,0.5251,0.99904
1731,374,-0.04121,0.13746,-0.00311,-0.46661,0.87837,-0.10361,0.39363,0.10133,-0.91367,-1,1,0.50196,1,1,0.11975,0.87052,0.49558,0.50016,0.99998
1732,375,-0.02932,0.1426,-0.00706,-0.04531,0.93946,-0.04889,0.44826,-0.02493,-0.83058,-1,1,0.50196,1,1,0.13042,0.88963,0.54046,0.74417,0.93444
1733,376,-0.03607,0.14228,-0.01124,-0.30843,0.83499,-0.31849,0.34013,-0.19087,-0.86508,-1,1,0.50196,1,1,0.13397,0.87551,0.50119,0.49829,1
1734,377,-0.03949,0.13757,-0.0144,-0.49235,0.563,-0.61202,0.42237,-0.40345,-0.74313,-1,1,0.50196,1,1,0.13877,0.86399,0.66573,0.51457,0.97151
1735,374,-0.04121,0.13746,-0.00311,-0.46661,0.87837,-0.10361,0.39363,0.10133,-0.91367,-1,1,0.50196,1,1,0.11975,0.87052,0.49558,0.50016,0.99998
1736,376,-0.03607,0.14228,-0.01124,-0.30843,0.83499,-0.31849,0.34013,-0.19087,-0.86508,-1,1,0.50196,1,1,0.13397,0.87551,0.50119,0.49829,1
1737,376,-0.03607,0.14228,-0.01124,-0.30843,0.83499,-0.31849,0.34013,-0.19087,-0.86508,-1,1,0.50196,1,1,0.13397,0.87551,0.50119,0.49829,1
1738,378,-0.03546,0.13779,-0.0171,-0.51995,0.55413,-0.61286,0.2836,-0.52703,-0.75457,-1,1,0.50196,1,1,0.14773,0.87075,0.6939,0.30035,0.91538
1739,377,-0.03949,0.13757,-0.0144,-0.49235,0.563,-0.61202,0.42237,-0.40345,-0.74313,-1,1,0.50196,1,1,0.13877,0.86399,0.66573,0.51457,0.97151
1740,378,-0.03546,0.13779,-0.0171,-0.51995,0.55413,-0.61286,0.2836,-0.52703,-0.75457,-1,1,0.50196,1,1,0.14773,0.87075,0.6939,0.30035,0.91538
1741,376,-0.03607,0.14228,-0.01124,-0.30843,0.83499,-0.31849,0.34013,-0.19087,-0.86508,-1,1,0.50196,1,1,0.13397,0.87551,0.50119,0.49829,1
1742,379,-0.03278,0.14243,-0.01519,-0.33828,0.7922,-0.42898,0.22122,-0.35725,-0.87047,-1,1,0.50196,1,1,0.1431,0.87883,0.50898,0.45168,0.99758
1743,374,-0.04121,0.13746,-0.00311,-0.46661,0.87837,-0.10361,0.39363,0.10133,-0.91367,-1,1,0.50196,1,1,0.11975,0.87052,0.49558,0.50016,0.99998
1744,377,-0.03949,0.13757,-0.0144,-0.49235,0.563,-0.61202,0.42237,-0.40345,-0.74313,-1,1,0.50196,1,1,0.13877,0.86399,0.66573,0.51457,0.97151
1745,380,-0.04608,0.1324,-0.00716,-0.57069,0.79588,-0.20224,0.42731,0.0775,-0.90078,-1,1,0.50196,1,1,0.12267,0.85417,0.51672,0.52359,0.99916
1746,380,-0.04608,0.1324,-0.00716,-0.57069,0.79588,-0.20224,0.42731,0.0775,-0.90078,-1,1,0.50196,1,1,0.12267,0.85417,0.51672,0.52359,0.99916
1747,373,-0.0516,0.13398,0.01351,-0.41562,0.90555,-0.00578,0.34988,0.15304,-0.92092,-1,1,0.50196,1,1,0.08593,0.86274,0.49978,0.51227,0.99985
1748,374,-0.04121,0.13746,-0.00311,-0.46661,0.87837,-0.10361,0.39363,0.10133,-0.91367,-1,1,0.50196,1,1,0.11975,0.87052,0.49558,0.50016,0.99998
1749,381,-0.06119,0.12544,0.00508,-0.74872,0.60385,-0.26472,0.43145,0.14036,-0.88812,-1,1,0.50196,1,1,0.09088,0.83483,0.49957,0.5273,0.99925
1750,373,-0.0516,0.13398,0.01351,-0.41562,0.90555,-0.00578,0.34988,0.15304,-0.92092,-1,1,0.50196,1,1,0.08593,0.86274,0.49978,0.51227,0.99985
1751,380,-0.04608,0.1324,-0.00716,-0.57069,0.79588,-0.20224,0.42731,0.0775,-0.90078,-1,1,0.50196,1,1,0.12267,0.85417,0.51672,0.52359,0.99916
1752,381,-0.06119,0.12544,0.00508,-0.74872,0.60385,-0.26472,0.43145,0.14036,-0.88812,-1,1,0.50196,1,1,0.09088,0.83483,0.49957,0.5273,0.99925
1753,380,-0.04608,0.1324,-0.00716,-0.57069,0.79588,-0.20224,0.42731,0.0775,-0.90078,-1,1,0.50196,1,1,0.12267,0.85417,0.51672,0.52359,0.99916
1754,382,-0.05183,0.12821,-0.01249,-0.72125,0.6392,-0.26688,0.44781,0.13633,-0.88368,-1,1,0.50196,1,1,0.12606,0.83602,0.49528,0.498,0.99997
1755,383,-0.04346,0.13417,-0.01927,-0.41204,0.86731,-0.19543,0.51424,0.0564,-0.83046,-1,1,0.50196,1,1,0.14146,0.84862,0.58969,0.67895,0.95819
1756,382,-0.05183,0.12821,-0.01249,-0.72125,0.6392,-0.26688,0.44781,0.13633,-0.88368,-1,1,0.50196,1,1,0.12606,0.83602,0.49528,0.498,0.99997
1757,380,-0.04608,0.1324,-0.00716,-0.57069,0.79588,-0.20224,0.42731,0.0775,-0.90078,-1,1,0.50196,1,1,0.12267,0.85417,0.51672,0.52359,0.99916
1758,382,-0.05183,0.12821,-0.01249,-0.72125,0.6392,-0.26688,0.44781,0.13633,-0.88368,-1,1,0.50196,1,1,0.12606,0.83602,0.49528,0.498,0.99997
1759,383,-0.04346,0.13417,-0.01927,-0.41204,0.86731,-0.19543,0.51424,0.0564,-0.83046,-1,1,0.50196,1,1,0.14146,0.84862,0.58969,0.67895,0.95819
1760,384,-0.04712,0.13161,-0.02297,-0.67734,0.61319,-0.3508,0.44818,-0.0014,-0.87022,-1,1,0.50196,1,1,0.1442,0.83786,0.4975,0.49252,0.99994
1761,385,-0.04087,0.13462,-0.02437,-0.3492,0.8866,-0.26809,0.52208,-0.04891,-0.83878,-1,1,0.50196,1,1,0.15094,0.84732,0.50076,0.74479,0.93598
1762,384,-0.04712,0.13161,-0.02297,-0.67734,0.61319,-0.3508,0.44818,-0.0014,-0.87022,-1,1,0.50196,1,1,0.1442,0.83786,0.4975,0.49252,0.99994
1763,383,-0.04346,0.13417,-0.01927,-0.41204,0.86731,-0.19543,0.51424,0.0564,-0.83046,-1,1,0.50196,1,1,0.14146,0.84862,0.58969,0.67895,0.95819
1764,384,-0.04712,0.13161,-0.02297,-0.67734,0.61319,-0.3508,0.44818,-0.0014,-0.87022,-1,1,0.50196,1,1,0.1442,0.83786,0.4975,0.49252,0.99994
1765,385,-0.04087,0.13462,-0.02437,-0.3492,0.8866,-0.26809,0.52208,-0.04891,-0.83878,-1,1,0.50196,1,1,0.15094,0.84732,0.50076,0.74479,0.93598
1766,386,-0.04467,0.13211,-0.02763,-0.64159,0.60952,-0.44215,0.49019,-0.102,-0.85337,-1,1,0.50196,1,1,0.15243,0.8384,0.5023,0.49853,0.99999
1767,387,-0.05505,0.11976,-0.01436,-0.80279,0.4588,-0.38084,0.49493,0.15652,-0.85472,-1,1,0.50196,1,1,0.12486,0.81729,0.52863,0.49106,0.9991
1768,381,-0.06119,0.12544,0.00508,-0.74872,0.60385,-0.26472,0.43145,0.14036,-0.88812,-1,1,0.50196,1,1,0.09088,0.83483,0.49957,0.5273,0.99925
1769,382,-0.05183,0.12821,-0.01249,-0.72125,0.6392,-0.26688,0.44781,0.13633,-0.88368,-1,1,0.50196,1,1,0.12606,0.83602,0.49528,0.498,0.99997
1770,381,-0.06119,0.12544,0.00508,-0.74872,0.60385,-0.26472,0.43145,0.14036,-0.88812,-1,1,0.50196,1,1,0.09088,0.83483,0.49957,0.5273,0.99925
1771,387,-0.05505,0.11976,-0.01436,-0.80279,0.4588,-0.38084,0.49493,0.15652,-0.85472,-1,1,0.50196,1,1,0.12486,0.81729,0.52863,0.49106,0.9991
1772,388,-0.06388,0.11509,0.00165,-0.91449,0.19469,-0.35096,0.39171,0.21259,-0.89199,-1,1,0.50196,1,1,0.09082,0.81333,0.50134,0.51014,0.9999
1773,389,-0.05837,0.11333,-0.01677,-0.90285,0.2742,-0.33119,0.39845,0.24411,-0.88411,-1,1,0.50196,1,1,0.12262,0.80242,0.49704,0.50266,0.99998
1774,388,-0.06388,0.11509,0.00165,-0.91449,0.19469,-0.35096,0.39171,0.21259,-0.89199,-1,1,0.50196,1,1,0.09082,0.81333,0.50134,0.51014,0.9999
1775,387,-0.05505,0.11976,-0.01436,-0.80279,0.4588,-0.38084,0.49493,0.15652,-0.85472,-1,1,0.50196,1,1,0.12486,0.81729,0.52863,0.49106,0.9991
1776,390,-0.05135,0.11901,-0.02562,-0.5486,0.68865,-0.41773,0.74326,0.28463,-0.55097,-1,1,0.50196,1,1,0.14408,0.80861,0.65391,0.61213,0.96232
1777,389,-0.05837,0.11333,-0.01677,-0.90285,0.2742,-0.33119,0.39845,0.24411,-0.88411,-1,1,0.50196,1,1,0.12262,0.80242,0.49704,0.50266,0.99998
1778,387,-0.05505,0.11976,-0.01436,-0.80279,0.4588,-0.38084,0.49493,0.15652,-0.85472,-1,1,0.50196,1,1,0.12486,0.81729,0.52863,0.49106,0.9991
1779,389,-0.05837,0.11333,-0.01677,-0.90285,0.2742,-0.33119,0.39845,0.24411,-0.88411,-1,1,0.50196,1,1,0.12262,0.80242,0.49704,0.50266,0.99998
1780,390,-0.05135,0.11901,-0.02562,-0.5486,0.68865,-0.41773,0.74326,0.28463,-0.55097,-1,1,0.50196,1,1,0.14408,0.80861,0.65391,0.61213,0.96232
1781,391,-0.05454,0.11497,-0.02843,-0.70636,0.45055,-0.47933,0.63765,0.33322,-0.64908,-1,1,0.50196,1,1,0.14161,0.79809,0.49318,0.48851,0.99982
1782,392,-0.04921,0.11849,-0.02996,-0.47718,0.71823,-0.47616,0.84065,0.31808,-0.39236,-1,1,0.50196,1,1,0.15203,0.80221,0.66051,0.69228,0.93274
1783,391,-0.05454,0.11497,-0.02843,-0.70636,0.45055,-0.47933,0.63765,0.33322,-0.64908,-1,1,0.50196,1,1,0.14161,0.79809,0.49318,0.48851,0.99982
1784,390,-0.05135,0.11901,-0.02562,-0.5486,0.68865,-0.41773,0.74326,0.28463,-0.55097,-1,1,0.50196,1,1,0.14408,0.80861,0.65391,0.61213,0.96232
1785,391,-0.05454,0.11497,-0.02843,-0.70636,0.45055,-0.47933,0.63765,0.33322,-0.64908,-1,1,0.50196,1,1,0.14161,0.79809,0.49318,0.48851,0.99982
1786,392,-0.04921,0.11849,-0.02996,-0.47718,0.71823,-0.47616,0.84065,0.31808,-0.39236,-1,1,0.50196,1,1,0.15203,0.80221,0.66051,0.69228,0.93274
1787,393,-0.05217,0.11461,-0.03255,-0.66629,0.4014,-0.59164,0.71336,0.38756,-0.55221,-1,1,0.50196,1,1,0.14864,0.79401,0.49826,0.49902,1
1788,388,-0.06388,0.11509,0.00165,-0.91449,0.19469,-0.35096,0.39171,0.21259,-0.89199,-1,1,0.50196,1,1,0.09082,0.81333,0.50134,0.51014,0.9999
1789,389,-0.05837,0.11333,-0.01677,-0.90285,0.2742,-0.33119,0.39845,0.24411,-0.88411,-1,1,0.50196,1,1,0.12262,0.80242,0.49704,0.50266,0.99998
1790,394,-0.06363,0.1075,-0.00119,-0.95701,-0.02794,-0.28289,0.26277,0.31471,-0.90845,-1,1,0.50196,1,1,0.09306,0.79607,0.49821,0.49768,0.99999
1791,395,-0.05811,0.10746,-0.018,-0.87214,-0.28286,-0.38417,0.32168,0.24666,-0.90695,-1,1,0.50196,1,1,0.12113,0.79102,0.50321,0.47836,0.99952
1792,394,-0.06363,0.1075,-0.00119,-0.95701,-0.02794,-0.28289,0.26277,0.31471,-0.90845,-1,1,0.50196,1,1,0.09306,0.79607,0.49821,0.49768,0.99999
1793,389,-0.05837,0.11333,-0.01677,-0.90285,0.2742,-0.33119,0.39845,0.24411,-0.88411,-1,1,0.50196,1,1,0.12262,0.80242,0.49704,0.50266,0.99998
1794,394,-0.06363,0.1075,-0.00119,-0.95701,-0.02794,-0.28289,0.26277,0.31471,-0.90845,-1,1,0.50196,1,1,0.09306,0.79607,0.49821,0.49768,0.99999
1795,395,-0.05811,0.10746,-0.018,-0.87214,-0.28286,-0.38417,0.32168,0.24666,-0.90695,-1,1,0.50196,1,1,0.12113,0.79102,0.50321,0.47836,0.99952
1796,396,-0.06237,0.10268,-0.00441,-0.90061,-0.16617,-0.39772,0.32171,0.36365,-0.87079,-1,1,0.50196,1,1,0.09601,0.7826,0.50998,0.49009,0.9998
1797,396,-0.06237,0.10268,-0.00441,-0.90061,-0.16617,-0.39772,0.32171,0.36365,-0.87079,-1,1,0.50196,1,1,0.09601,0.7826,0.50998,0.49009,0.9998
1798,397,-0.06765,0.09676,0.01168,-0.93472,-0.24086,-0.25317,0.17994,0.30178,-0.92816,-1,1,0.50196,1,1,0.06367,0.7846,0.51388,0.5224,0.9993
1799,394,-0.06363,0.1075,-0.00119,-0.95701,-0.02794,-0.28289,0.26277,0.31471,-0.90845,-1,1,0.50196,1,1,0.09306,0.79607,0.49821,0.49768,0.99999
1800,397,-0.06765,0.09676,0.01168,-0.93472,-0.24086,-0.25317,0.17994,0.30178,-0.92816,-1,1,0.50196,1,1,0.06367,0.7846,0.51388,0.5224,0.9993
1801,388,-0.06388,0.11509,0.00165,-0.91449,0.19469,-0.35096,0.39171,0.21259,-0.89199,-1,1,0.50196,1,1,0.09082,0.81333,0.50134,0.51014,0.9999
1802,394,-0.06363,0.1075,-0.00119,-0.95701,-0.02794,-0.28289,0.26277,0.31471,-0.90845,-1,1,0.50196,1,1,0.09306,0.79607,0.49821,0.49768,0.99999
1803,397,-0.06765,0.09676,0.01168,-0.93472,-0.24086,-0.25317,0.17994,0.30178,-0.92816,-1,1,0.50196,1,1,0.06367,0.7846,0.51388,0.5224,0.9993
1804,396,-0.06237,0.10268,-0.00441,-0.90061,-0.16617,-0.39772,0.32171,0.36365,-0.87079,-1,1,0.50196,1,1,0.09601,0.7826,0.50998,0.49009,0.9998
1805,398,-0.0642,0.0907,0.0035,-0.92961,-0.29395,-0.22009,0.08585,0.41245,-0.90422,-1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
1806,399,-0.06014,0.09471,-0.00812,-0.82048,-0.00207,-0.55005,0.39621,0.61161,-0.63197,-1,1,0.50196,1,1,0.0978,0.7644,0.62989,0.47985,0.98241
1807,398,-0.0642,0.0907,0.0035,-0.92961,-0.29395,-0.22009,0.08585,0.41245,-0.90422,-1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
1808,396,-0.06237,0.10268,-0.00441,-0.90061,-0.16617,-0.39772,0.32171,0.36365,-0.87079,-1,1,0.50196,1,1,0.09601,0.7826,0.50998,0.49009,0.9998
1809,398,-0.0642,0.0907,0.0035,-0.92961,-0.29395,-0.22009,0.08585,0.41245,-0.90422,-1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
1810,399,-0.06014,0.09471,-0.00812,-0.82048,-0.00207,-0.55005,0.39621,0.61161,-0.63197,-1,1,0.50196,1,1,0.0978,0.7644,0.62989,0.47985,0.98241
1811,400,-0.06208,0.08811,-0.00736,-0.8467,-0.19426,-0.44606,0.17423,0.66553,-0.69164,-1,1,0.50196,1,1,0.08657,0.75644,0.52094,0.50599,0.99953
1812,401,-0.05762,0.09321,-0.01306,-0.75802,0.02167,-0.64853,0.31333,0.8652,-0.34868,-1,1,0.50196,1,1,0.10133,0.75175,0.76889,0.60452,0.90838
1813,400,-0.06208,0.08811,-0.00736,-0.8467,-0.19426,-0.44606,0.17423,0.66553,-0.69164,-1,1,0.50196,1,1,0.08657,0.75644,0.52094,0.50599,0.99953
1814,399,-0.06014,0.09471,-0.00812,-0.82048,-0.00207,-0.55005,0.39621,0.61161,-0.63197,-1,1,0.50196,1,1,0.0978,0.7644,0.62989,0.47985,0.98241
1815,400,-0.06208,0.08811,-0.00736,-0.8467,-0.19426,-0.44606,0.17423,0.66553,-0.69164,-1,1,0.50196,1,1,0.08657,0.75644,0.52094,0.50599,0.99953
1816,401,-0.05762,0.09321,-0.01306,-0.75802,0.02167,-0.64853,0.31333,0.8652,-0.34868,-1,1,0.50196,1,1,0.10133,0.75175,0.76889,0.60452,0.90838
1817,402,-0.0574,0.08767,-0.01376,-0.66145,-0.30818,-0.68375,0.13272,0.84919,-0.51114,-1,1,0.50196,1,1,0.09279,0.7459,0.49643,0.49747,0.99998
1818,402,-0.0574,0.08767,-0.01376,-0.66145,-0.30818,-0.68375,0.13272,0.84919,-0.51114,-1,1,0.50196,1,1,0.09279,0.7459,0.49643,0.49747,0.99998
1819,403,-0.05981,0.08326,-0.00479,-0.45325,-0.80609,-0.25626,-0.15445,0.3759,-0.89542,-1,1,0.50196,1,1,0.07765,0.75023,0.53027,0.54002,0.99748
1820,400,-0.06208,0.08811,-0.00736,-0.8467,-0.19426,-0.44606,0.17423,0.66553,-0.69164,-1,1,0.50196,1,1,0.08657,0.75644,0.52094,0.50599,0.99953
1821,403,-0.05981,0.08326,-0.00479,-0.45325,-0.80609,-0.25626,-0.15445,0.3759,-0.89542,-1,1,0.50196,1,1,0.07765,0.75023,0.53027,0.54002,0.99748
1822,398,-0.0642,0.0907,0.0035,-0.92961,-0.29395,-0.22009,0.08585,0.41245,-0.90422,-1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
1823,400,-0.06208,0.08811,-0.00736,-0.8467,-0.19426,-0.44606,0.17423,0.66553,-0.69164,-1,1,0.50196,1,1,0.08657,0.75644,0.52094,0.50599,0.99953
1824,403,-0.05981,0.08326,-0.00479,-0.45325,-0.80609,-0.25626,-0.15445,0.3759,-0.89542,-1,1,0.50196,1,1,0.07765,0.75023,0.53027,0.54002,0.99748
1825,402,-0.0574,0.08767,-0.01376,-0.66145,-0.30818,-0.68375,0.13272,0.84919,-0.51114,-1,1,0.50196,1,1,0.09279,0.7459,0.49643,0.49747,0.99998
1826,404,-0.0541,0.0831,-0.01227,-0.21578,-0.89585,-0.38844,-0.11039,0.41764,-0.90188,-1,1,0.50196,1,1,0.08514,0.73905,0.50277,0.50239,0.99999
1827,398,-0.0642,0.0907,0.0035,-0.92961,-0.29395,-0.22009,0.08585,0.41245,-0.90422,-1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
1828,403,-0.05981,0.08326,-0.00479,-0.45325,-0.80609,-0.25626,-0.15445,0.3759,-0.89542,-1,1,0.50196,1,1,0.07765,0.75023,0.53027,0.54002,0.99748
1829,405,-0.06106,0.08405,0.0079,-0.5281,-0.84808,0.02847,-0.2643,0.13229,-0.95231,-1,1,0.50196,1,1,0.06191,0.75892,0.47722,0.45538,0.99748
1830,404,-0.0541,0.0831,-0.01227,-0.21578,-0.89585,-0.38844,-0.11039,0.41764,-0.90188,-1,1,0.50196,1,1,0.08514,0.73905,0.50277,0.50239,0.99999
1831,406,-0.04955,0.08298,-0.00117,0.48974,-0.85475,0.07595,-0.17362,-0.14354,-0.94293,-1,1,0.50196,1,1,0.06615,0.73415,0.53176,0.55186,0.99629
1832,403,-0.05981,0.08326,-0.00479,-0.45325,-0.80609,-0.25626,-0.15445,0.3759,-0.89542,-1,1,0.50196,1,1,0.07765,0.75023,0.53027,0.54002,0.99748
1833,406,-0.04955,0.08298,-0.00117,0.48974,-0.85475,0.07595,-0.17362,-0.14354,-0.94293,-1,1,0.50196,1,1,0.06615,0.73415,0.53176,0.55186,0.99629
1834,405,-0.06106,0.08405,0.0079,-0.5281,-0.84808,0.02847,-0.2643,0.13229,-0.95231,-1,1,0.50196,1,1,0.06191,0.75892,0.47722,0.45538,0.99748
1835,403,-0.05981,0.08326,-0.00479,-0.45325,-0.80609,-0.25626,-0.15445,0.3759,-0.89542,-1,1,0.50196,1,1,0.07765,0.75023,0.53027,0.54002,0.99748
1836,406,-0.04955,0.08298,-0.00117,0.48974,-0.85475,0.07595,-0.17362,-0.14354,-0.94293,-1,1,0.50196,1,1,0.06615,0.73415,0.53176,0.55186,0.99629
1837,404,-0.0541,0.0831,-0.01227,-0.21578,-0.89585,-0.38844,-0.11039,0.41764,-0.90188,-1,1,0.50196,1,1,0.08514,0.73905,0.50277,0.50239,0.99999
1838,407,-0.0454,0.08414,-0.00778,0.62999,-0.742,0.22925,0.05318,-0.25328,-0.96593,-1,1,0.50196,1,1,0.07442,0.72536,0.47381,0.45887,0.99762
1839,398,-0.0642,0.0907,0.0035,-0.92961,-0.29395,-0.22009,0.08585,0.41245,-0.90422,-1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
1840,408,-0.06463,0.08896,0.01687,-0.68211,-0.7195,0.09743,-0.19276,0.05117,-0.96896,-1,1,0.50196,1,1,0.05048,0.77216,0.50938,0.51542,0.99967
1841,397,-0.06765,0.09676,0.01168,-0.93472,-0.24086,-0.25317,0.17994,0.30178,-0.92816,-1,1,0.50196,1,1,0.06367,0.7846,0.51388,0.5224,0.9993
1842,408,-0.06463,0.08896,0.01687,-0.68211,-0.7195,0.09743,-0.19276,0.05117,-0.96896,-1,1,0.50196,1,1,0.05048,0.77216,0.50938,0.51542,0.99967
1843,398,-0.0642,0.0907,0.0035,-0.92961,-0.29395,-0.22009,0.08585,0.41245,-0.90422,-1,1,0.50196,1,1,0.07393,0.76807,0.50155,0.50418,0.99998
1844,405,-0.06106,0.08405,0.0079,-0.5281,-0.84808,0.02847,-0.2643,0.13229,-0.95231,-1,1,0.50196,1,1,0.06191,0.75892,0.47722,0.45538,0.99748
1845,405,-0.06106,0.08405,0.0079,-0.5281,-0.84808,0.02847,-0.2643,0.13229,-0.95231,-1,1,0.50196,1,1,0.06191,0.75892,0.47722,0.45538,0.99748
1846,409,-0.05478,0.08635,0.02002,0.00226,-0.91821,0.37158,-0.36123,-0.34822,-0.8539,-1,1,0.50196,1,1,0.03995,0.75677,0.50088,0.48983,0.9999
1847,408,-0.06463,0.08896,0.01687,-0.68211,-0.7195,0.09743,-0.19276,0.05117,-0.96896,-1,1,0.50196,1,1,0.05048,0.77216,0.50938,0.51542,0.99967
1848,410,-0.06351,0.09557,0.03262,-0.14499,-0.94333,0.07858,-0.31289,-0.03006,-0.90355,-1,1,0.50196,1,1,0.01673,0.78154,0.50016,0.50582,0.99997
