VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
2487,1005,-0.02216,-0.00249,0.12446,0.08489,-0.01262,-0.99631,0.05235,0.99859,-0.00819,-1,1,0.50196,1,1,0.76029,0.7968,0.05185,0.05592,0.36838,0.22656,0.89737
2488,1004,-0.04645,0.01034,0.12216,0.09212,-0.00609,-0.99573,0.05167,0.99866,-0.00133,-1,1,0.50196,1,1,0.77222,0.82267,0.05235,0.057,0.65851,0.77201,0.88844
2489,1006,-0.03838,0.01939,0.12309,0.09367,0.01048,-0.99555,0.05009,0.99863,0.01523,-1,1,0.50196,1,1,0.782,0.81476,0.05276,0.05667,0.72118,0.63217,0.9285
2490,1006,-0.03838,0.01939,0.12309,0.09367,0.01048,-0.99555,0.05009,0.99863,0.01523,-1,1,0.50196,1,1,0.782,0.81476,0.05276,0.05667,0.72118,0.63217,0.9285
2491,1007,-0.02343,0.01481,0.12433,0.0841,0.0044,-0.99645,0.05072,0.99867,0.0087,-1,1,0.50196,1,1,0.77807,0.79903,0.0526,0.05602,0.57743,0.19695,0.89008
2492,1005,-0.02216,-0.00249,0.12446,0.08489,-0.01262,-0.99631,0.05235,0.99859,-0.00819,-1,1,0.50196,1,1,0.76029,0.7968,0.05185,0.05592,0.36838,0.22656,0.89737
2493,1007,-0.02343,0.01481,0.12433,0.0841,0.0044,-0.99645,0.05072,0.99867,0.0087,-1,1,0.50196,1,1,0.77807,0.79903,0.0526,0.05602,0.57743,0.19695,0.89008
2494,1006,-0.03838,0.01939,0.12309,0.09367,0.01048,-0.99555,0.05009,0.99863,0.01523,-1,1,0.50196,1,1,0.782,0.81476,0.05276,0.05667,0.72118,0.63217,0.9285
2495,1008,-0.02736,0.02223,0.12412,0.08814,0.0177,-0.99595,0.04956,0.99853,0.02214,-1,1,0.50196,1,1,0.78552,0.80348,0.05291,0.0562,0.74386,0.32195,0.89853
2496,1002,-0.04864,-0.03294,0.11711,0.25578,0.37227,-0.89219,-0.03721,0.92599,0.3757,-1,1,0.50196,1,1,0.72655,0.82374,0.05044,0.05705,0.36542,0.27424,0.92535
2497,1009,-0.06028,-0.03503,0.1127,0.23239,0.35217,-0.90662,-0.03232,0.93442,0.35469,-1,1,0.50196,1,1,0.72327,0.83637,0.05031,0.05758,0.58944,0.78393,0.90173
2498,1001,-0.05823,-0.02816,0.11634,0.26482,0.35045,-0.89836,-0.03125,0.93425,0.35525,-1,1,0.50196,1,1,0.73118,0.83383,0.05064,0.05747,0.59926,0.84132,0.85163
2499,1009,-0.06028,-0.03503,0.1127,0.23239,0.35217,-0.90662,-0.03232,0.93442,0.35469,-1,1,0.50196,1,1,0.72327,0.83637,0.05031,0.05758,0.58944,0.78393,0.90173
2500,1002,-0.04864,-0.03294,0.11711,0.25578,0.37227,-0.89219,-0.03721,0.92599,0.3757,-1,1,0.50196,1,1,0.72655,0.82374,0.05044,0.05705,0.36542,0.27424,0.92535
2501,1010,-0.05341,-0.04005,0.1125,0.22577,0.34493,-0.91107,-0.03046,0.93726,0.3473,-1,1,0.50196,1,1,0.71813,0.82923,0.05009,0.05728,0.23196,0.14927,0.73483
2502,1011,-0.05796,-0.04527,0.10996,0.18537,0.29299,-0.93798,-0.01763,0.95536,0.29493,-1,1,0.50196,1,1,0.71228,0.83412,0.04985,0.05748,0.20004,0.44498,0.89623
2503,1009,-0.06028,-0.03503,0.1127,0.23239,0.35217,-0.90662,-0.03232,0.93442,0.35469,-1,1,0.50196,1,1,0.72327,0.83637,0.05031,0.05758,0.58944,0.78393,0.90173
2504,1010,-0.05341,-0.04005,0.1125,0.22577,0.34493,-0.91107,-0.03046,0.93726,0.3473,-1,1,0.50196,1,1,0.71813,0.82923,0.05009,0.05728,0.23196,0.14927,0.73483
2505,1009,-0.06028,-0.03503,0.1127,0.23239,0.35217,-0.90662,-0.03232,0.93442,0.35469,-1,1,0.50196,1,1,0.72327,0.83637,0.05031,0.05758,0.58944,0.78393,0.90173
2506,1011,-0.05796,-0.04527,0.10996,0.18537,0.29299,-0.93798,-0.01763,0.95536,0.29493,-1,1,0.50196,1,1,0.71228,0.83412,0.04985,0.05748,0.20004,0.44498,0.89623
2507,1012,-0.06288,-0.04243,0.10988,0.18338,0.29267,-0.93847,-0.01755,0.95548,0.29454,-1,1,0.50196,1,1,0.71515,0.83925,0.04997,0.0577,0.34228,0.94827,0.6555
2508,1013,-0.05894,-0.04708,0.11587,-0.50516,-0.81054,-0.29638,0.46728,0.03184,-0.88353,-1,1,0.50196,1,1,0.70271,0.81956,0.04945,0.05688,0.3883,0.22265,0.90075
2509,1014,-0.06288,-0.04243,0.10988,-0.50631,-0.8102,-0.29535,0.47476,0.02403,-0.87979,-1,1,0.50196,1,1,0.70431,0.82813,0.04951,0.05723,0.54394,0.84469,0.85953
2510,1015,-0.05796,-0.04527,0.10996,-0.46884,-0.8202,-0.32781,0.21891,0.25165,-0.94273,-1,1,0.50196,1,1,0.70828,0.8202,0.04968,0.0569,0.90996,0.32542,0.72684
2511,1014,-0.06288,-0.04243,0.10988,-0.50631,-0.8102,-0.29535,0.47476,0.02403,-0.87979,-1,1,0.50196,1,1,0.70431,0.82813,0.04951,0.05723,0.54394,0.84469,0.85953
2512,1013,-0.05894,-0.04708,0.11587,-0.50516,-0.81054,-0.29638,0.46728,0.03184,-0.88353,-1,1,0.50196,1,1,0.70271,0.81956,0.04945,0.05688,0.3883,0.22265,0.90075
2513,1016,-0.06401,-0.04339,0.11513,-0.5421,-0.79826,-0.26249,0.66376,-0.21521,-0.71632,-1,1,0.50196,1,1,0.70063,0.82476,0.04936,0.05709,0.20559,0.56369,0.89908
2514,1017,-0.02437,-0.04109,0.13202,-0.53551,-0.24042,0.80959,0.84311,-0.09651,0.52902,-1,1,0.50196,1,1,0.78305,0.73199,0.05281,0.05322,0.28575,0.2531,0.87834
2515,1018,0.01425,-0.07053,0.14874,-0.53585,-0.21328,0.81693,0.8439,-0.10517,0.52609,-1,1,0.50196,1,1,0.81128,0.74899,0.05399,0.05393,0.58921,0.71651,0.94177
2516,1019,0.02927,-0.06422,0.15929,-0.49594,-0.13974,0.85704,0.86774,-0.11695,0.48306,-1,1,0.50196,1,1,0.82259,0.74321,0.05446,0.05368,0.63581,0.8054,0.87187
2517,1018,0.01425,-0.07053,0.14874,-0.53585,-0.21328,0.81693,0.8439,-0.10517,0.52609,-1,1,0.50196,1,1,0.81128,0.74899,0.05399,0.05393,0.58921,0.71651,0.94177
2518,1017,-0.02437,-0.04109,0.13202,-0.53551,-0.24042,0.80959,0.84311,-0.09651,0.52902,-1,1,0.50196,1,1,0.78305,0.73199,0.05281,0.05322,0.28575,0.2531,0.87834
2519,1020,-0.04009,-0.05707,0.1145,-0.55312,-0.45072,0.70064,0.80917,-0.09053,0.58056,-1,1,0.50196,1,1,0.76979,0.74382,0.05225,0.05371,0.2361,0.12269,0.69493
2520,1021,-0.052,-0.06657,0.09767,-0.60247,-0.46899,0.64582,0.75976,-0.0891,0.64406,-1,1,0.50196,1,1,0.75792,0.75157,0.05176,0.05403,0.35625,0.18478,0.86052
2521,1018,0.01425,-0.07053,0.14874,-0.53585,-0.21328,0.81693,0.8439,-0.10517,0.52609,-1,1,0.50196,1,1,0.81128,0.74899,0.05399,0.05393,0.58921,0.71651,0.94177
2522,1020,-0.04009,-0.05707,0.1145,-0.55312,-0.45072,0.70064,0.80917,-0.09053,0.58056,-1,1,0.50196,1,1,0.76979,0.74382,0.05225,0.05371,0.2361,0.12269,0.69493
2523,1018,0.01425,-0.07053,0.14874,-0.53585,-0.21328,0.81693,0.8439,-0.10517,0.52609,-1,1,0.50196,1,1,0.81128,0.74899,0.05399,0.05393,0.58921,0.71651,0.94177
2524,1021,-0.052,-0.06657,0.09767,-0.60247,-0.46899,0.64582,0.75976,-0.0891,0.64406,-1,1,0.50196,1,1,0.75792,0.75157,0.05176,0.05403,0.35625,0.18478,0.86052
2525,1022,0.00431,-0.07679,0.13998,-0.61153,-0.16954,0.77284,0.7905,-0.0891,0.60595,-1,1,0.50196,1,1,0.8033,0.75441,0.05365,0.05415,0.69375,0.79955,0.85033
2526,1021,-0.052,-0.06657,0.09767,-0.60247,-0.46899,0.64582,0.75976,-0.0891,0.64406,-1,1,0.50196,1,1,0.75792,0.75157,0.05176,0.05403,0.35625,0.18478,0.86052
2527,1023,-0.00323,-0.08694,0.12961,-0.61712,-0.32831,0.7151,0.77326,-0.08475,0.6284,-1,1,0.50196,1,1,0.79618,0.76239,0.05335,0.05449,0.65584,0.70783,0.92722
2528,1022,0.00431,-0.07679,0.13998,-0.61153,-0.16954,0.77284,0.7905,-0.0891,0.60595,-1,1,0.50196,1,1,0.8033,0.75441,0.05365,0.05415,0.69375,0.79955,0.85033
2529,1023,-0.00323,-0.08694,0.12961,-0.61712,-0.32831,0.7151,0.77326,-0.08475,0.6284,-1,1,0.50196,1,1,0.79618,0.76239,0.05335,0.05449,0.65584,0.70783,0.92722
2530,1021,-0.052,-0.06657,0.09767,-0.60247,-0.46899,0.64582,0.75976,-0.0891,0.64406,-1,1,0.50196,1,1,0.75792,0.75157,0.05176,0.05403,0.35625,0.18478,0.86052
2531,1024,-0.06402,-0.07437,0.07977,-0.62065,-0.44694,0.64423,0.74545,-0.08159,0.66155,-1,1,0.50196,1,1,0.74563,0.75843,0.05124,0.05432,0.20552,0.158,0.71521
2532,1025,-0.06957,-0.08359,0.06825,-0.62431,-0.47182,0.6226,0.73315,-0.07875,0.67549,-1,1,0.50196,1,1,0.73918,0.76483,0.05097,0.05459,0.13915,0.29717,0.78045
2533,1023,-0.00323,-0.08694,0.12961,-0.61712,-0.32831,0.7151,0.77326,-0.08475,0.6284,-1,1,0.50196,1,1,0.79618,0.76239,0.05335,0.05449,0.65584,0.70783,0.92722
2534,1024,-0.06402,-0.07437,0.07977,-0.62065,-0.44694,0.64423,0.74545,-0.08159,0.66155,-1,1,0.50196,1,1,0.74563,0.75843,0.05124,0.05432,0.20552,0.158,0.71521
2535,1023,-0.00323,-0.08694,0.12961,-0.61712,-0.32831,0.7151,0.77326,-0.08475,0.6284,-1,1,0.50196,1,1,0.79618,0.76239,0.05335,0.05449,0.65584,0.70783,0.92722
2536,1025,-0.06957,-0.08359,0.06825,-0.62431,-0.47182,0.6226,0.73315,-0.07875,0.67549,-1,1,0.50196,1,1,0.73918,0.76483,0.05097,0.05459,0.13915,0.29717,0.78045
2537,1026,-0.01424,-0.09707,0.11405,-0.64495,-0.37085,0.66821,0.73779,-0.07419,0.67094,-1,1,0.50196,1,1,0.78529,0.77102,0.0529,0.05485,0.6696,0.77916,0.87856
2538,1027,-0.06915,-0.09106,0.06254,-0.62236,-0.54962,0.55731,0.68322,-0.03401,0.72942,-1,1,0.50196,1,1,0.73615,0.77098,0.05085,0.05484,0.17237,0.3558,0.84909
2539,1026,-0.01424,-0.09707,0.11405,-0.64495,-0.37085,0.66821,0.73779,-0.07419,0.67094,-1,1,0.50196,1,1,0.78529,0.77102,0.0529,0.05485,0.6696,0.77916,0.87856
2540,1025,-0.06957,-0.08359,0.06825,-0.62431,-0.47182,0.6226,0.73315,-0.07875,0.67549,-1,1,0.50196,1,1,0.73918,0.76483,0.05097,0.05459,0.13915,0.29717,0.78045
2541,1026,-0.01424,-0.09707,0.11405,-0.64495,-0.37085,0.66821,0.73779,-0.07419,0.67094,-1,1,0.50196,1,1,0.78529,0.77102,0.0529,0.05485,0.6696,0.77916,0.87856
2542,1027,-0.06915,-0.09106,0.06254,-0.62236,-0.54962,0.55731,0.68322,-0.03401,0.72942,-1,1,0.50196,1,1,0.73615,0.77098,0.05085,0.05484,0.17237,0.3558,0.84909
2543,1028,-0.02642,-0.10908,0.09297,-0.63383,-0.48272,0.60435,0.72358,-0.09397,0.68381,-1,1,0.50196,1,1,0.77038,0.77913,0.05228,0.05519,0.6701,0.82222,0.8424
2544,1027,-0.06915,-0.09106,0.06254,-0.62236,-0.54962,0.55731,0.68322,-0.03401,0.72942,-1,1,0.50196,1,1,0.73615,0.77098,0.05085,0.05484,0.17237,0.3558,0.84909
2545,1029,-0.03939,-0.11154,0.07444,-0.61595,-0.60764,0.50138,0.70303,-0.1368,0.69788,-1,1,0.50196,1,1,0.75671,0.7839,0.0517,0.05538,0.55558,0.80649,0.89112
2546,1028,-0.02642,-0.10908,0.09297,-0.63383,-0.48272,0.60435,0.72358,-0.09397,0.68381,-1,1,0.50196,1,1,0.77038,0.77913,0.05228,0.05519,0.6701,0.82222,0.8424
2547,1029,-0.03939,-0.11154,0.07444,-0.61595,-0.60764,0.50138,0.70303,-0.1368,0.69788,-1,1,0.50196,1,1,0.75671,0.7839,0.0517,0.05538,0.55558,0.80649,0.89112
2548,1027,-0.06915,-0.09106,0.06254,-0.62236,-0.54962,0.55731,0.68322,-0.03401,0.72942,-1,1,0.50196,1,1,0.73615,0.77098,0.05085,0.05484,0.17237,0.3558,0.84909
2549,1030,-0.06854,-0.0955,0.058,-0.61708,-0.62939,0.47231,0.60925,-0.00227,0.79298,-1,1,0.50196,1,1,0.73571,0.77356,0.05083,0.05495,0.27272,0.39129,0.93189
2550,1031,0.05069,-0.05734,0.17252,-0.42768,0.026,0.90356,0.8937,-0.13782,0.42698,-1,1,0.50196,1,1,0.83797,0.73628,0.0551,0.05339,0.60031,0.74239,0.92566
2551,1017,-0.02437,-0.04109,0.13202,-0.53551,-0.24042,0.80959,0.84311,-0.09651,0.52902,-1,1,0.50196,1,1,0.78305,0.73199,0.05281,0.05322,0.28575,0.2531,0.87834
2552,1019,0.02927,-0.06422,0.15929,-0.49594,-0.13974,0.85704,0.86774,-0.11695,0.48306,-1,1,0.50196,1,1,0.82259,0.74321,0.05446,0.05368,0.63581,0.8054,0.87187
2553,1017,-0.02437,-0.04109,0.13202,-0.53551,-0.24042,0.80959,0.84311,-0.09651,0.52902,-1,1,0.50196,1,1,0.78305,0.73199,0.05281,0.05322,0.28575,0.2531,0.87834
2554,1031,0.05069,-0.05734,0.17252,-0.42768,0.026,0.90356,0.8937,-0.13782,0.42698,-1,1,0.50196,1,1,0.83797,0.73628,0.0551,0.05339,0.60031,0.74239,0.92566
2555,1032,-0.01248,-0.02638,0.14176,-0.47438,-0.09904,0.87473,0.87894,-0.10879,0.46435,-1,1,0.50196,1,1,0.79139,0.72199,0.05315,0.0528,0.16314,0.19846,0.71353
2556,1033,0.00499,-0.00847,0.14994,-0.39116,0.05851,0.91846,0.91113,-0.11609,0.39543,-1,1,0.50196,1,1,0.80162,0.7096,0.05358,0.05228,0.15894,0.179,0.67503
2557,1032,-0.01248,-0.02638,0.14176,-0.47438,-0.09904,0.87473,0.87894,-0.10879,0.46435,-1,1,0.50196,1,1,0.79139,0.72199,0.05315,0.0528,0.16314,0.19846,0.71353
2558,1031,0.05069,-0.05734,0.17252,-0.42768,0.026,0.90356,0.8937,-0.13782,0.42698,-1,1,0.50196,1,1,0.83797,0.73628,0.0551,0.05339,0.60031,0.74239,0.92566
2559,1031,0.05069,-0.05734,0.17252,-0.42768,0.026,0.90356,0.8937,-0.13782,0.42698,-1,1,0.50196,1,1,0.83797,0.73628,0.0551,0.05339,0.60031,0.74239,0.92566
2560,1034,0.02547,0.00897,0.15538,-0.33929,0.1395,0.93028,0.92353,-0.13862,0.35761,-1,1,0.50196,1,1,0.8127,0.69707,0.05404,0.05176,0.20698,0.21292,0.78588
2561,1033,0.00499,-0.00847,0.14994,-0.39116,0.05851,0.91846,0.91113,-0.11609,0.39543,-1,1,0.50196,1,1,0.80162,0.7096,0.05358,0.05228,0.15894,0.179,0.67503
2562,1034,0.02547,0.00897,0.15538,-0.33929,0.1395,0.93028,0.92353,-0.13862,0.35761,-1,1,0.50196,1,1,0.8127,0.69707,0.05404,0.05176,0.20698,0.21292,0.78588
2563,1031,0.05069,-0.05734,0.17252,-0.42768,0.026,0.90356,0.8937,-0.13782,0.42698,-1,1,0.50196,1,1,0.83797,0.73628,0.0551,0.05339,0.60031,0.74239,0.92566
2564,1035,0.07926,-0.04757,0.18476,-0.33827,0.15234,0.92864,0.91796,-0.16384,0.36126,-1,1,0.50196,1,1,0.8564,0.72693,0.05587,0.053,0.72978,0.77833,0.84602
2565,1035,0.07926,-0.04757,0.18476,-0.33827,0.15234,0.92864,0.91796,-0.16384,0.36126,-1,1,0.50196,1,1,0.8564,0.72693,0.05587,0.053,0.72978,0.77833,0.84602
2566,1036,0.05365,0.02438,0.16168,-0.2922,0.1994,0.93534,0.93192,-0.16031,0.32531,-1,1,0.50196,1,1,0.82846,0.6846,0.0547,0.05123,0.26882,0.17142,0.79765
2567,1034,0.02547,0.00897,0.15538,-0.33929,0.1395,0.93028,0.92353,-0.13862,0.35761,-1,1,0.50196,1,1,0.8127,0.69707,0.05404,0.05176,0.20698,0.21292,0.78588
2568,1036,0.05365,0.02438,0.16168,-0.2922,0.1994,0.93534,0.93192,-0.16031,0.32531,-1,1,0.50196,1,1,0.82846,0.6846,0.0547,0.05123,0.26882,0.17142,0.79765
2569,1035,0.07926,-0.04757,0.18476,-0.33827,0.15234,0.92864,0.91796,-0.16384,0.36126,-1,1,0.50196,1,1,0.8564,0.72693,0.05587,0.053,0.72978,0.77833,0.84602
2570,1037,0.10628,-0.02822,0.18881,-0.26608,0.21214,0.94032,0.93483,-0.18116,0.3054,-1,1,0.50196,1,1,0.87098,0.71157,0.05648,0.05236,0.79028,0.71104,0.84813
2571,1037,0.10628,-0.02822,0.18881,-0.26608,0.21214,0.94032,0.93483,-0.18116,0.3054,-1,1,0.50196,1,1,0.87098,0.71157,0.05648,0.05236,0.79028,0.71104,0.84813
2572,1038,0.0817,0.03491,0.16735,-0.27463,0.20369,0.93973,0.93434,-0.17433,0.31084,-1,1,0.50196,1,1,0.84458,0.67486,0.05538,0.05083,0.31992,0.13948,0.79597
2573,1036,0.05365,0.02438,0.16168,-0.2922,0.1994,0.93534,0.93192,-0.16031,0.32531,-1,1,0.50196,1,1,0.82846,0.6846,0.0547,0.05123,0.26882,0.17142,0.79765
2574,1038,0.0817,0.03491,0.16735,-0.27463,0.20369,0.93973,0.93434,-0.17433,0.31084,-1,1,0.50196,1,1,0.84458,0.67486,0.05538,0.05083,0.31992,0.13948,0.79597
2575,1037,0.10628,-0.02822,0.18881,-0.26608,0.21214,0.94032,0.93483,-0.18116,0.3054,-1,1,0.50196,1,1,0.87098,0.71157,0.05648,0.05236,0.79028,0.71104,0.84813
2576,1039,0.12394,-0.01034,0.1891,-0.26179,0.20685,0.9427,0.93416,-0.19114,0.30136,-1,1,0.50196,1,1,0.87916,0.69795,0.05682,0.05179,0.85505,0.61069,0.8342
2577,1039,0.12394,-0.01034,0.1891,-0.26179,0.20685,0.9427,0.93416,-0.19114,0.30136,-1,1,0.50196,1,1,0.87916,0.69795,0.05682,0.05179,0.85505,0.61069,0.8342
2578,1040,0.10665,0.03899,0.17439,-0.30445,0.16472,0.93818,0.92745,-0.17326,0.33139,-1,1,0.50196,1,1,0.85986,0.66939,0.05602,0.0506,0.39977,0.08185,0.75515
2579,1038,0.0817,0.03491,0.16735,-0.27463,0.20369,0.93973,0.93434,-0.17433,0.31084,-1,1,0.50196,1,1,0.84458,0.67486,0.05538,0.05083,0.31992,0.13948,0.79597
2580,1040,0.10665,0.03899,0.17439,-0.30445,0.16472,0.93818,0.92745,-0.17326,0.33139,-1,1,0.50196,1,1,0.85986,0.66939,0.05602,0.0506,0.39977,0.08185,0.75515
2581,1039,0.12394,-0.01034,0.1891,-0.26179,0.20685,0.9427,0.93416,-0.19114,0.30136,-1,1,0.50196,1,1,0.87916,0.69795,0.05682,0.05179,0.85505,0.61069,0.8342
2582,1041,0.13224,0.01014,0.18764,-0.28471,0.1729,0.94289,0.931,-0.18453,0.31495,-1,1,0.50196,1,1,0.88124,0.68409,0.05691,0.05121,0.89645,0.52825,0.80336
2583,1041,0.13224,0.01014,0.18764,-0.28471,0.1729,0.94289,0.931,-0.18453,0.31495,-1,1,0.50196,1,1,0.88124,0.68409,0.05691,0.05121,0.89645,0.52825,0.80336
2584,1042,0.11919,0.03876,0.17898,-0.32251,0.13192,0.93733,0.93067,-0.13652,0.33944,-1,1,0.50196,1,1,0.86789,0.66826,0.05635,0.05055,0.4974,0.04349,0.70394
2585,1040,0.10665,0.03899,0.17439,-0.30445,0.16472,0.93818,0.92745,-0.17326,0.33139,-1,1,0.50196,1,1,0.85986,0.66939,0.05602,0.0506,0.39977,0.08185,0.75515
2586,1042,0.11919,0.03876,0.17898,-0.32251,0.13192,0.93733,0.93067,-0.13652,0.33944,-1,1,0.50196,1,1,0.86789,0.66826,0.05635,0.05055,0.4974,0.04349,0.70394
2587,1041,0.13224,0.01014,0.18764,-0.28471,0.1729,0.94289,0.931,-0.18453,0.31495,-1,1,0.50196,1,1,0.88124,0.68409,0.05691,0.05121,0.89645,0.52825,0.80336
2588,1043,0.13583,0.02555,0.18597,-0.27718,0.15291,0.94857,0.94555,-0.1319,0.29756,-1,1,0.50196,1,1,0.88077,0.67439,0.05689,0.05081,0.98327,0.40178,0.58248
2589,1043,0.13583,0.02555,0.18597,-0.27718,0.15291,0.94857,0.94555,-0.1319,0.29756,-1,1,0.50196,1,1,0.88077,0.67439,0.05689,0.05081,0.98327,0.40178,0.58248
2590,1044,0.13394,0.03606,0.18405,-0.30338,0.11828,0.9455,0.95166,-0.0124,0.30691,-1,1,0.50196,1,1,0.87748,0.66944,0.05675,0.0506,0.74188,0.17638,0.20544
2591,1042,0.11919,0.03876,0.17898,-0.32251,0.13192,0.93733,0.93067,-0.13652,0.33944,-1,1,0.50196,1,1,0.86789,0.66826,0.05635,0.05055,0.4974,0.04349,0.70394
2592,1030,-0.06854,-0.0955,0.058,-0.61708,-0.62939,0.47231,0.60925,-0.00227,0.79298,-1,1,0.50196,1,1,0.73571,0.77356,0.05083,0.05495,0.27272,0.39129,0.93189
2593,1045,-0.0537,-0.10762,0.06036,-0.60954,-0.66077,0.43799,0.6562,-0.11055,0.74644,-1,1,0.50196,1,1,0.74388,0.7827,0.05117,0.05533,0.38306,0.91715,0.74962
2594,1029,-0.03939,-0.11154,0.07444,-0.61595,-0.60764,0.50138,0.70303,-0.1368,0.69788,-1,1,0.50196,1,1,0.75671,0.7839,0.0517,0.05538,0.55558,0.80649,0.89112
2595,1045,-0.0537,-0.10762,0.06036,-0.60954,-0.66077,0.43799,0.6562,-0.11055,0.74644,-1,1,0.50196,1,1,0.74388,0.7827,0.05117,0.05533,0.38306,0.91715,0.74962
2596,1030,-0.06854,-0.0955,0.058,-0.61708,-0.62939,0.47231,0.60925,-0.00227,0.79298,-1,1,0.50196,1,1,0.73571,0.77356,0.05083,0.05495,0.27272,0.39129,0.93189
2597,1046,-0.06302,-0.10264,0.05504,-0.6113,-0.65563,0.44325,0.60164,-0.02113,0.79849,-1,1,0.50196,1,1,0.73751,0.77904,0.0509,0.05518,0.20503,0.82247,0.74291
2598,1030,-0.06854,-0.0955,0.058,-0.61708,-0.62939,0.47231,0.60925,-0.00227,0.79298,-1,1,0.50196,1,1,0.73571,0.77356,0.05083,0.05495,0.27272,0.39129,0.93189
2599,1047,-0.06733,-0.0994,0.05368,-0.62724,-0.65735,0.41768,0.56763,-0.01865,0.82307,-1,1,0.50196,1,1,0.73594,0.77659,0.05084,0.05508,0.00124,0.49246,0.46558
2600,1046,-0.06302,-0.10264,0.05504,-0.6113,-0.65563,0.44325,0.60164,-0.02113,0.79849,-1,1,0.50196,1,1,0.73751,0.77904,0.0509,0.05518,0.20503,0.82247,0.74291
2601,1048,-0.03116,-0.05331,0.11013,-0.47834,0.8464,-0.23408,0.01704,0.27546,0.96116,-1,1,0.50196,1,1,0.76779,0.73737,0.05217,0.05344,0.26842,0.2454,0.8627
2602,1049,-0.02437,-0.04109,0.13202,-0.55127,0.76856,-0.32468,-0.03777,0.36576,0.92994,-1,1,0.50196,1,1,0.78305,0.73199,0.05281,0.05322,0.8143,0.78537,0.76417
2603,1050,-0.01738,-0.03883,0.12536,-0.54547,0.76476,-0.34292,-0.04392,0.38251,0.92291,-1,1,0.50196,1,1,0.77939,0.7268,0.05265,0.053,0.25003,0.2617,0.86156
2604,1049,-0.02437,-0.04109,0.13202,-0.55127,0.76856,-0.32468,-0.03777,0.36576,0.92994,-1,1,0.50196,1,1,0.78305,0.73199,0.05281,0.05322,0.8143,0.78537,0.76417
2605,1048,-0.03116,-0.05331,0.11013,-0.47834,0.8464,-0.23408,0.01704,0.27546,0.96116,-1,1,0.50196,1,1,0.76779,0.73737,0.05217,0.05344,0.26842,0.2454,0.8627
2606,1051,-0.04009,-0.05707,0.1145,-0.4753,0.85842,-0.19289,0.04092,0.24057,0.96977,-1,1,0.50196,1,1,0.76979,0.74382,0.05225,0.05371,0.68465,0.74626,0.89403
2607,1052,-0.01248,-0.02638,0.14176,-0.51083,0.73524,-0.44549,-0.04483,0.49472,0.8679,-1,1,0.50196,1,1,0.79139,0.72199,0.05315,0.0528,0.73501,0.69891,0.89396
2608,1050,-0.01738,-0.03883,0.12536,-0.54547,0.76476,-0.34292,-0.04392,0.38251,0.92291,-1,1,0.50196,1,1,0.77939,0.7268,0.05265,0.053,0.25003,0.2617,0.86156
2609,1049,-0.02437,-0.04109,0.13202,-0.55127,0.76856,-0.32468,-0.03777,0.36576,0.92994,-1,1,0.50196,1,1,0.78305,0.73199,0.05281,0.05322,0.8143,0.78537,0.76417
2610,1050,-0.01738,-0.03883,0.12536,-0.54547,0.76476,-0.34292,-0.04392,0.38251,0.92291,-1,1,0.50196,1,1,0.77939,0.7268,0.05265,0.053,0.25003,0.2617,0.86156
2611,1052,-0.01248,-0.02638,0.14176,-0.51083,0.73524,-0.44549,-0.04483,0.49472,0.8679,-1,1,0.50196,1,1,0.79139,0.72199,0.05315,0.0528,0.73501,0.69891,0.89396
2612,1053,-0.00651,-0.02724,0.13394,-0.4738,0.7435,-0.47193,-0.04473,0.51489,0.85609,-1,1,0.50196,1,1,0.78672,0.71792,0.05296,0.05263,0.25103,0.28907,0.87884
2613,1054,-0.04324,-0.06161,0.09409,-0.50418,0.85904,-0.0886,0.09373,0.15641,0.98323,-1,1,0.50196,1,1,0.75648,0.74485,0.0517,0.05375,0.30021,0.19807,0.84485
2614,1051,-0.04009,-0.05707,0.1145,-0.4753,0.85842,-0.19289,0.04092,0.24057,0.96977,-1,1,0.50196,1,1,0.76979,0.74382,0.05225,0.05371,0.68465,0.74626,0.89403
2615,1048,-0.03116,-0.05331,0.11013,-0.47834,0.8464,-0.23408,0.01704,0.27546,0.96116,-1,1,0.50196,1,1,0.76779,0.73737,0.05217,0.05344,0.26842,0.2454,0.8627
2616,1051,-0.04009,-0.05707,0.1145,-0.4753,0.85842,-0.19289,0.04092,0.24057,0.96977,-1,1,0.50196,1,1,0.76979,0.74382,0.05225,0.05371,0.68465,0.74626,0.89403
2617,1054,-0.04324,-0.06161,0.09409,-0.50418,0.85904,-0.0886,0.09373,0.15641,0.98323,-1,1,0.50196,1,1,0.75648,0.74485,0.0517,0.05375,0.30021,0.19807,0.84485
2618,1055,-0.052,-0.06657,0.09767,-0.50985,0.85717,-0.07286,0.10006,0.14321,0.98462,-1,1,0.50196,1,1,0.75792,0.75157,0.05176,0.05403,0.74225,0.82783,0.78956
