VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
816,219,0.04129,-0.06768,0.06708,0.81624,-0.34965,0.4599,1,0.50196,1,0,0.76016,0.57632,-0.92965,-0.36383,-0.0581,-1,0.09263,0.61475,0.76624
817,218,0.02548,-0.07577,0.06294,0.73232,-0.48474,0.47826,1,0.50196,1,0,0.76818,0.57797,-0.97146,-0.23641,-0.01957,-1,0.13418,0.40529,0.82742
818,217,0.02788,-0.06861,0.07354,0.73814,-0.4,0.54328,1,0.50196,1,0,0.76604,0.57245,-0.95997,-0.27324,-0.06164,-1,0.1485,0.61829,0.83534
819,218,0.02548,-0.07577,0.06294,0.73232,-0.48474,0.47826,1,0.50196,1,0,0.76818,0.57797,-0.97146,-0.23641,-0.01957,-1,0.13418,0.40529,0.82742
820,219,0.04129,-0.06768,0.06708,0.81624,-0.34965,0.4599,1,0.50196,1,0,0.76016,0.57632,-0.92965,-0.36383,-0.0581,-1,0.09263,0.61475,0.76624
821,220,0.04244,-0.07268,0.05824,0.82775,-0.39291,0.40057,1,0.50196,1,0,0.76077,0.58096,-0.93027,-0.36239,-0.05723,-1,0.16935,0.26067,0.78877
822,173,0.01013,-0.08103,0.05812,0.62123,-0.63487,0.45933,1,0.50196,1,0,0.77553,0.58496,-0.9894,-0.14347,-0.0214,-1,0.13896,0.48674,0.84565
823,218,0.02548,-0.07577,0.06294,0.73232,-0.48474,0.47826,1,0.50196,1,0,0.76818,0.57797,-0.97146,-0.23641,-0.01957,-1,0.13418,0.40529,0.82742
824,221,0.02437,-0.08324,0.04865,0.72859,-0.57096,0.37837,1,0.50196,1,0,0.76916,0.5853,-0.95932,-0.27719,0.05349,-1,0.53202,0.03909,0.69115
825,221,0.02437,-0.08324,0.04865,0.72859,-0.57096,0.37837,1,0.50196,1,0,0.76916,0.5853,-0.95932,-0.27719,0.05349,-1,0.53202,0.03909,0.69115
826,218,0.02548,-0.07577,0.06294,0.73232,-0.48474,0.47826,1,0.50196,1,0,0.76818,0.57797,-0.97146,-0.23641,-0.01957,-1,0.13418,0.40529,0.82742
827,222,0.03169,-0.07749,0.05802,0.76953,-0.47654,0.42513,1,0.50196,1,0,0.76545,0.58053,-0.97641,-0.21459,0.02392,-1,0.14425,0.56409,0.84544
828,222,0.03169,-0.07749,0.05802,0.76953,-0.47654,0.42513,1,0.50196,1,0,0.76545,0.58053,-0.97641,-0.21459,0.02392,-1,0.14425,0.56409,0.84544
829,223,0.04042,-0.07872,0.04462,0.82794,-0.46066,0.31985,1,0.50196,1,0,0.76142,0.58668,-0.94446,-0.32144,0.06839,-1,0.17485,0.19466,0.72594
830,221,0.02437,-0.08324,0.04865,0.72859,-0.57096,0.37837,1,0.50196,1,0,0.76916,0.5853,-0.95932,-0.27719,0.05349,-1,0.53202,0.03909,0.69115
831,224,0.04112,-0.04936,0.09176,0.7776,-0.1833,0.60145,1,0.50196,1,0,0.76703,0.54837,-0.84353,-0.34712,-0.40983,1,0.09075,0.47241,0.78592
832,225,0.02572,-0.04643,0.09392,0.70737,-0.18407,0.68246,1,0.50196,1,0,0.77396,0.55029,-0.4676,0.83812,0.2809,1,0.71835,0.25048,0.12575
833,226,0.0271,-0.04881,0.09675,0.6964,-0.20245,0.68851,1,0.50196,1,0,0.7736,0.55021,-0.34037,0.55465,-0.75928,1,0.14628,0.50014,0.85339
834,95,-0.00136,-0.0248,0.09482,0.55438,0.0031,0.83225,1,0.50196,1,1,0.64157,0.67717,0.94692,-0.30668,0.09592,-1,0.83497,0.45142,0.86801
835,86,0.01065,-0.04116,0.10143,0.58921,-0.15504,0.79295,1,0.50196,1,1,0.66342,0.69443,0.97168,-0.23176,-0.04519,-1,0.8247,0.47114,0.87913
836,227,0.01296,-0.03108,0.09613,0.64872,-0.04938,0.75941,1,0.50196,1,1,0.66357,0.68056,0.97063,-0.23462,-0.05244,-1,0.77274,0.16173,0.74735
837,76,0.02717,-0.04378,0.09916,0.70053,-0.15014,0.69765,1,0.50196,1,1,0.68573,0.69332,0.95493,-0.16411,-0.24735,-1,0.81624,0.48367,0.88694
838,227,0.01296,-0.03108,0.09613,0.64872,-0.04938,0.75941,1,0.50196,1,1,0.66357,0.68056,0.97063,-0.23462,-0.05244,-1,0.77274,0.16173,0.74735
839,86,0.01065,-0.04116,0.10143,0.58921,-0.15504,0.79295,1,0.50196,1,1,0.66342,0.69443,0.97168,-0.23176,-0.04519,-1,0.8247,0.47114,0.87913
840,227,0.01296,-0.03108,0.09613,0.64872,-0.04938,0.75941,1,0.50196,1,1,0.66357,0.68056,0.97063,-0.23462,-0.05244,-1,0.77274,0.16173,0.74735
841,76,0.02717,-0.04378,0.09916,0.70053,-0.15014,0.69765,1,0.50196,1,1,0.68573,0.69332,0.95493,-0.16411,-0.24735,-1,0.81624,0.48367,0.88694
842,88,0.02699,-0.03522,0.0946,0.72942,-0.0713,0.68034,1,0.50196,1,1,0.68415,0.68185,0.97132,-0.19187,-0.14045,-1,0.71558,0.16521,0.80239
843,99,-0.01502,-0.06437,0.08928,0.32244,-0.48644,0.81204,1,0.50196,1,1,0.63995,0.74074,0.981,-0.18713,-0.05119,-1,0.76552,0.59692,0.91244
844,79,0.00551,-0.05679,0.09027,0.56229,-0.34027,0.75366,1,0.50196,1,1,0.66451,0.7246,0.97076,-0.17393,-0.16511,-1,0.80473,0.53551,0.89482
845,91,-0.01326,-0.05528,0.09088,0.37496,-0.38919,0.84002,1,0.50196,1,1,0.63944,0.72763,0.95837,-0.25145,-0.0963,-1,0.77638,0.56374,0.91177
846,79,0.00551,-0.05679,0.09027,0.56229,-0.34027,0.75366,1,0.50196,1,1,0.66451,0.7246,0.97076,-0.17393,-0.16511,-1,0.80473,0.53551,0.89482
847,99,-0.01502,-0.06437,0.08928,0.32244,-0.48644,0.81204,1,0.50196,1,1,0.63995,0.74074,0.981,-0.18713,-0.05119,-1,0.76552,0.59692,0.91244
848,80,0.00467,-0.06641,0.08797,0.531,-0.44162,0.72315,1,0.50196,1,1,0.66591,0.73814,0.97438,-0.1251,-0.18658,-1,0.79427,0.59219,0.89358
849,99,-0.01502,-0.06437,0.08928,0.32244,-0.48644,0.81204,1,0.50196,1,1,0.63995,0.74074,0.981,-0.18713,-0.05119,-1,0.76552,0.59692,0.91244
850,84,0.00424,-0.06767,0.0773,0.56711,-0.47947,0.66965,1,0.50196,1,1,0.66843,0.75256,0.9701,-0.05758,-0.23552,-1,0.57661,0.98418,0.4015
851,80,0.00467,-0.06641,0.08797,0.531,-0.44162,0.72315,1,0.50196,1,1,0.66591,0.73814,0.97438,-0.1251,-0.18658,-1,0.79427,0.59219,0.89358
852,84,0.00424,-0.06767,0.0773,0.56711,-0.47947,0.66965,1,0.50196,1,1,0.66843,0.75256,0.9701,-0.05758,-0.23552,-1,0.57661,0.98418,0.4015
853,99,-0.01502,-0.06437,0.08928,0.32244,-0.48644,0.81204,1,0.50196,1,1,0.63995,0.74074,0.981,-0.18713,-0.05119,-1,0.76552,0.59692,0.91244
854,101,-0.01485,-0.06734,0.07734,0.34685,-0.56253,0.7505,1,0.50196,1,1,0.64087,0.75709,0.99223,-0.1239,0.01139,-1,0.87733,0.5376,0.82589
855,228,0.02744,-0.04843,-0.09327,0.7317,-0.20986,-0.64852,1,0.50196,1,1,0.68865,0.70274,0.92362,-0.13273,0.3596,1,0.80576,0.59012,0.88522
856,229,0.02766,-0.04341,-0.09571,0.73656,-0.15762,-0.65775,1,0.50196,1,1,0.68573,0.69332,0.93941,-0.16642,0.2997,1,0.81624,0.48367,0.88694
857,230,0.04174,-0.04557,-0.08813,0.81445,-0.15596,-0.55888,1,0.50196,1,1,0.70789,0.69337,0.87325,-0.13149,0.46919,1,0.86094,0.76009,0.7282
858,231,0.00809,-0.04691,-0.09819,0.59989,-0.22982,-0.76635,1,0.50196,1,1,0.66224,0.70556,0.96254,-0.1927,0.19046,1,0.806,0.58232,0.88677
859,229,0.02766,-0.04341,-0.09571,0.73656,-0.15762,-0.65775,1,0.50196,1,1,0.68573,0.69332,0.93941,-0.16642,0.2997,1,0.81624,0.48367,0.88694
860,228,0.02744,-0.04843,-0.09327,0.7317,-0.20986,-0.64852,1,0.50196,1,1,0.68865,0.70274,0.92362,-0.13273,0.3596,1,0.80576,0.59012,0.88522
861,232,0.02419,-0.05761,-0.0837,0.73542,-0.30748,-0.60383,1,0.50196,1,1,0.69037,0.72174,0.95215,-0.1317,0.27581,1,0.82358,0.56125,0.87623
862,231,0.00809,-0.04691,-0.09819,0.59989,-0.22982,-0.76635,1,0.50196,1,1,0.66224,0.70556,0.96254,-0.1927,0.19046,1,0.806,0.58232,0.88677
863,228,0.02744,-0.04843,-0.09327,0.7317,-0.20986,-0.64852,1,0.50196,1,1,0.68865,0.70274,0.92362,-0.13273,0.3596,1,0.80576,0.59012,0.88522
864,231,0.00809,-0.04691,-0.09819,0.59989,-0.22982,-0.76635,1,0.50196,1,1,0.66224,0.70556,0.96254,-0.1927,0.19046,1,0.806,0.58232,0.88677
865,232,0.02419,-0.05761,-0.0837,0.73542,-0.30748,-0.60383,1,0.50196,1,1,0.69037,0.72174,0.95215,-0.1317,0.27581,1,0.82358,0.56125,0.87623
866,233,0.0055,-0.05628,-0.08792,0.60033,-0.34747,-0.7203,1,0.50196,1,1,0.66451,0.7246,0.9598,-0.17659,0.21791,1,0.80473,0.53551,0.89482
867,232,0.02419,-0.05761,-0.0837,0.73542,-0.30748,-0.60383,1,0.50196,1,1,0.69037,0.72174,0.95215,-0.1317,0.27581,1,0.82358,0.56125,0.87623
868,234,0.0045,-0.06588,-0.08561,0.56703,-0.44849,-0.69086,1,0.50196,1,1,0.66591,0.73814,0.96248,-0.12763,0.23923,1,0.79427,0.59219,0.89358
869,233,0.0055,-0.05628,-0.08792,0.60033,-0.34747,-0.7203,1,0.50196,1,1,0.66451,0.7246,0.9598,-0.17659,0.21791,1,0.80473,0.53551,0.89482
870,234,0.0045,-0.06588,-0.08561,0.56703,-0.44849,-0.69086,1,0.50196,1,1,0.66591,0.73814,0.96248,-0.12763,0.23923,1,0.79427,0.59219,0.89358
871,232,0.02419,-0.05761,-0.0837,0.73542,-0.30748,-0.60383,1,0.50196,1,1,0.69037,0.72174,0.95215,-0.1317,0.27581,1,0.82358,0.56125,0.87623
872,235,0.02347,-0.0665,-0.08154,0.71016,-0.39302,-0.58413,1,0.50196,1,1,0.69131,0.73442,0.94352,-0.04096,0.32877,1,0.81128,0.58183,0.88263
873,232,0.02419,-0.05761,-0.0837,0.73542,-0.30748,-0.60383,1,0.50196,1,1,0.69037,0.72174,0.95215,-0.1317,0.27581,1,0.82358,0.56125,0.87623
874,236,0.04048,-0.06057,-0.07879,0.80968,-0.29268,-0.50868,1,0.50196,1,1,0.71404,0.72495,0.90359,0.08634,0.41962,1,0.72015,0.22881,0.85775
875,235,0.02347,-0.0665,-0.08154,0.71016,-0.39302,-0.58413,1,0.50196,1,1,0.69131,0.73442,0.94352,-0.04096,0.32877,1,0.81128,0.58183,0.88263
876,237,0.02268,-0.06684,-0.07363,0.73558,-0.40763,-0.54108,1,0.50196,1,1,0.69449,0.74474,0.91362,0.03325,0.40522,1,0.41537,0.78056,0.09488
877,234,0.0045,-0.06588,-0.08561,0.56703,-0.44849,-0.69086,1,0.50196,1,1,0.66591,0.73814,0.96248,-0.12763,0.23923,1,0.79427,0.59219,0.89358
878,235,0.02347,-0.0665,-0.08154,0.71016,-0.39302,-0.58413,1,0.50196,1,1,0.69131,0.73442,0.94352,-0.04096,0.32877,1,0.81128,0.58183,0.88263
879,234,0.0045,-0.06588,-0.08561,0.56703,-0.44849,-0.69086,1,0.50196,1,1,0.66591,0.73814,0.96248,-0.12763,0.23923,1,0.79427,0.59219,0.89358
880,237,0.02268,-0.06684,-0.07363,0.73558,-0.40763,-0.54108,1,0.50196,1,1,0.69449,0.74474,0.91362,0.03325,0.40522,1,0.41537,0.78056,0.09488
881,238,0.00349,-0.06707,-0.07497,0.60006,-0.48612,-0.63526,1,0.50196,1,1,0.66843,0.75256,0.95587,-0.05977,0.28744,1,0.57661,0.98418,0.4015
882,239,0.04173,-0.06457,-0.07064,0.82844,-0.32544,-0.45583,1,0.50196,1,1,0.72008,0.73628,0.87914,0.11714,0.46194,1,0.91828,0.70092,0.68621
883,237,0.02268,-0.06684,-0.07363,0.73558,-0.40763,-0.54108,1,0.50196,1,1,0.69449,0.74474,0.91362,0.03325,0.40522,1,0.41537,0.78056,0.09488
884,235,0.02347,-0.0665,-0.08154,0.71016,-0.39302,-0.58413,1,0.50196,1,1,0.69131,0.73442,0.94352,-0.04096,0.32877,1,0.81128,0.58183,0.88263
885,236,0.04048,-0.06057,-0.07879,0.80968,-0.29268,-0.50868,1,0.50196,1,1,0.71404,0.72495,0.90359,0.08634,0.41962,1,0.72015,0.22881,0.85775
886,239,0.04173,-0.06457,-0.07064,0.82844,-0.32544,-0.45583,1,0.50196,1,1,0.72008,0.73628,0.87914,0.11714,0.46194,1,0.91828,0.70092,0.68621
887,235,0.02347,-0.0665,-0.08154,0.71016,-0.39302,-0.58413,1,0.50196,1,1,0.69131,0.73442,0.94352,-0.04096,0.32877,1,0.81128,0.58183,0.88263
888,229,0.02766,-0.04341,-0.09571,0.73656,-0.15762,-0.65775,1,0.50196,1,1,0.68573,0.69332,0.93941,-0.16642,0.2997,1,0.81624,0.48367,0.88694
889,231,0.00809,-0.04691,-0.09819,0.59989,-0.22982,-0.76635,1,0.50196,1,1,0.66224,0.70556,0.96254,-0.1927,0.19046,1,0.806,0.58232,0.88677
890,240,0.0113,-0.04074,-0.09889,0.63034,-0.16264,-0.75907,1,0.50196,1,1,0.66342,0.69443,0.96682,-0.23535,0.09888,1,0.82469,0.47115,0.87913
891,229,0.02766,-0.04341,-0.09571,0.73656,-0.15762,-0.65775,1,0.50196,1,1,0.68573,0.69332,0.93941,-0.16642,0.2997,1,0.81624,0.48367,0.88694
892,241,0.04268,-0.03896,-0.08901,0.8228,-0.0988,-0.55967,1,0.50196,1,1,0.70629,0.68403,0.90879,-0.14107,0.39267,1,0.85902,0.34064,0.80937
893,230,0.04174,-0.04557,-0.08813,0.81445,-0.15596,-0.55888,1,0.50196,1,1,0.70789,0.69337,0.87325,-0.13149,0.46919,1,0.86094,0.76009,0.7282
894,229,0.02766,-0.04341,-0.09571,0.73656,-0.15762,-0.65775,1,0.50196,1,1,0.68573,0.69332,0.93941,-0.16642,0.2997,1,0.81624,0.48367,0.88694
895,242,0.02727,-0.03482,-0.09122,0.76482,-0.07879,-0.63941,1,0.50196,1,1,0.68415,0.68185,0.96143,-0.19496,0.19402,1,0.71558,0.16521,0.80239
896,241,0.04268,-0.03896,-0.08901,0.8228,-0.0988,-0.55967,1,0.50196,1,1,0.70629,0.68403,0.90879,-0.14107,0.39267,1,0.85902,0.34064,0.80937
897,228,0.02744,-0.04843,-0.09327,0.7317,-0.20986,-0.64852,1,0.50196,1,1,0.68865,0.70274,0.92362,-0.13273,0.3596,1,0.80576,0.59012,0.88522
898,243,0.04099,-0.0578,-0.08043,0.81316,-0.26487,-0.51829,1,0.50196,1,1,0.71324,0.71706,0.92596,-0.09919,0.36435,1,0.86197,0.54331,0.84221
899,232,0.02419,-0.05761,-0.0837,0.73542,-0.30748,-0.60383,1,0.50196,1,1,0.69037,0.72174,0.95215,-0.1317,0.27581,1,0.82358,0.56125,0.87623
900,228,0.02744,-0.04843,-0.09327,0.7317,-0.20986,-0.64852,1,0.50196,1,1,0.68865,0.70274,0.92362,-0.13273,0.3596,1,0.80576,0.59012,0.88522
901,244,0.04117,-0.04901,-0.08753,0.80816,-0.19046,-0.55731,1,0.50196,1,1,0.70891,0.70228,0.91572,-0.05697,0.39776,1,0.74517,0.20727,0.82281
902,243,0.04099,-0.0578,-0.08043,0.81316,-0.26487,-0.51829,1,0.50196,1,1,0.71324,0.71706,0.92596,-0.09919,0.36435,1,0.86197,0.54331,0.84221
903,245,-0.01319,-0.05466,-0.08959,0.41564,-0.39454,-0.81849,1,0.50196,1,1,0.63944,0.72763,0.95342,-0.25142,0.14474,1,0.77638,0.56374,0.91177
904,231,0.00809,-0.04691,-0.09819,0.59989,-0.22982,-0.76635,1,0.50196,1,1,0.66224,0.70556,0.96254,-0.1927,0.19046,1,0.806,0.58232,0.88677
905,233,0.0055,-0.05628,-0.08792,0.60033,-0.34747,-0.7203,1,0.50196,1,1,0.66451,0.7246,0.9598,-0.17659,0.21791,1,0.80473,0.53551,0.89482
906,231,0.00809,-0.04691,-0.09819,0.59989,-0.22982,-0.76635,1,0.50196,1,1,0.66224,0.70556,0.96254,-0.1927,0.19046,1,0.806,0.58232,0.88677
907,245,-0.01319,-0.05466,-0.08959,0.41564,-0.39454,-0.81849,1,0.50196,1,1,0.63944,0.72763,0.95342,-0.25142,0.14474,1,0.77638,0.56374,0.91177
908,246,-0.01056,-0.04492,-0.09928,0.43311,-0.26351,-0.86062,1,0.50196,1,1,0.63728,0.70878,0.94529,-0.29949,0.10002,1,0.78165,0.53094,0.91197
909,231,0.00809,-0.04691,-0.09819,0.59989,-0.22982,-0.76635,1,0.50196,1,1,0.66224,0.70556,0.96254,-0.1927,0.19046,1,0.806,0.58232,0.88677
910,246,-0.01056,-0.04492,-0.09928,0.43311,-0.26351,-0.86062,1,0.50196,1,1,0.63728,0.70878,0.94529,-0.29949,0.10002,1,0.78165,0.53094,0.91197
911,240,0.0113,-0.04074,-0.09889,0.63034,-0.16264,-0.75907,1,0.50196,1,1,0.66342,0.69443,0.96682,-0.23535,0.09888,1,0.82469,0.47115,0.87913
912,247,-0.0455,-0.04123,-0.09719,-0.02598,-0.31474,-0.94882,1,0.50196,1,1,0.59474,0.73048,0.92146,-0.32517,-0.21254,1,0.73116,0.58368,0.93539
913,246,-0.01056,-0.04492,-0.09928,0.43311,-0.26351,-0.86062,1,0.50196,1,1,0.63728,0.70878,0.94529,-0.29949,0.10002,1,0.78165,0.53094,0.91197
914,245,-0.01319,-0.05466,-0.08959,0.41564,-0.39454,-0.81849,1,0.50196,1,1,0.63944,0.72763,0.95342,-0.25142,0.14474,1,0.77638,0.56374,0.91177
915,246,-0.01056,-0.04492,-0.09928,0.43311,-0.26351,-0.86062,1,0.50196,1,1,0.63728,0.70878,0.94529,-0.29949,0.10002,1,0.78165,0.53094,0.91197
916,247,-0.0455,-0.04123,-0.09719,-0.02598,-0.31474,-0.94882,1,0.50196,1,1,0.59474,0.73048,0.92146,-0.32517,-0.21254,1,0.73116,0.58368,0.93539
917,248,-0.04076,-0.02417,-0.10503,0.05703,-0.10422,-0.99292,1,0.50196,1,1,0.59581,0.7063,0.92435,-0.30859,-0.2244,1,0.73844,0.40895,0.92995
918,248,-0.04076,-0.02417,-0.10503,0.05703,-0.10422,-0.99292,1,0.50196,1,1,0.59581,0.7063,0.92435,-0.30859,-0.2244,1,0.73844,0.40895,0.92995
919,249,-0.00124,-0.02432,-0.0931,0.59835,-0.00257,-0.80123,1,0.50196,1,1,0.64157,0.67717,0.95107,-0.30605,-0.04245,1,0.83497,0.45142,0.86801
920,246,-0.01056,-0.04492,-0.09928,0.43311,-0.26351,-0.86062,1,0.50196,1,1,0.63728,0.70878,0.94529,-0.29949,0.10002,1,0.78165,0.53094,0.91197
921,246,-0.01056,-0.04492,-0.09928,0.43311,-0.26351,-0.86062,1,0.50196,1,1,0.63728,0.70878,0.94529,-0.29949,0.10002,1,0.78165,0.53094,0.91197
922,249,-0.00124,-0.02432,-0.0931,0.59835,-0.00257,-0.80123,1,0.50196,1,1,0.64157,0.67717,0.95107,-0.30605,-0.04245,1,0.83497,0.45142,0.86801
923,240,0.0113,-0.04074,-0.09889,0.63034,-0.16264,-0.75907,1,0.50196,1,1,0.66342,0.69443,0.96682,-0.23535,0.09888,1,0.82469,0.47115,0.87913
924,249,-0.00124,-0.02432,-0.0931,0.59835,-0.00257,-0.80123,1,0.50196,1,1,0.64157,0.67717,0.95107,-0.30605,-0.04245,1,0.83497,0.45142,0.86801
925,248,-0.04076,-0.02417,-0.10503,0.05703,-0.10422,-0.99292,1,0.50196,1,1,0.59581,0.7063,0.92435,-0.30859,-0.2244,1,0.73844,0.40895,0.92995
926,250,-0.03499,0.00294,-0.08545,0.27126,0.29553,-0.91601,1,0.50196,1,1,0.58585,0.66274,0.91692,-0.2823,-0.28208,1,0.61549,0.03361,0.63837
927,247,-0.0455,-0.04123,-0.09719,-0.02598,-0.31474,-0.94882,1,0.50196,1,1,0.59474,0.73048,0.92146,-0.32517,-0.21254,1,0.73116,0.58368,0.93539
928,251,-0.07951,-0.0105,-0.08581,-0.37574,-0.033,-0.92614,1,0.50196,1,1,0.53497,0.70656,0.84198,-0.32663,-0.42941,1,0.59215,0.50488,0.99141
929,248,-0.04076,-0.02417,-0.10503,0.05703,-0.10422,-0.99292,1,0.50196,1,1,0.59581,0.7063,0.92435,-0.30859,-0.2244,1,0.73844,0.40895,0.92995
930,251,-0.07951,-0.0105,-0.08581,-0.37574,-0.033,-0.92614,1,0.50196,1,1,0.53497,0.70656,0.84198,-0.32663,-0.42941,1,0.59215,0.50488,0.99141
931,247,-0.0455,-0.04123,-0.09719,-0.02598,-0.31474,-0.94882,1,0.50196,1,1,0.59474,0.73048,0.92146,-0.32517,-0.21254,1,0.73116,0.58368,0.93539
932,252,-0.08375,-0.02707,-0.0775,-0.44527,-0.24104,-0.86234,1,0.50196,1,1,0.53374,0.73505,0.83824,-0.37029,-0.40029,1,0.55923,0.59076,0.98811
933,245,-0.01319,-0.05466,-0.08959,0.41564,-0.39454,-0.81849,1,0.50196,1,1,0.63944,0.72763,0.95342,-0.25142,0.14474,1,0.77638,0.56374,0.91177
934,253,-0.01536,-0.06406,-0.0877,0.36733,-0.50281,-0.78176,1,0.50196,1,1,0.63995,0.74074,0.96496,-0.2146,0.12634,1,0.76552,0.59692,0.91244
935,247,-0.0455,-0.04123,-0.09719,-0.02598,-0.31474,-0.94882,1,0.50196,1,1,0.59474,0.73048,0.92146,-0.32517,-0.21254,1,0.73116,0.58368,0.93539
936,253,-0.01536,-0.06406,-0.0877,0.36733,-0.50281,-0.78176,1,0.50196,1,1,0.63995,0.74074,0.96496,-0.2146,0.12634,1,0.76552,0.59692,0.91244
937,254,-0.04789,-0.05233,-0.08496,-0.07232,-0.47591,-0.87651,1,0.50196,1,1,0.59348,0.75184,0.92156,-0.32236,-0.21635,1,0.73837,0.62284,0.92201
938,247,-0.0455,-0.04123,-0.09719,-0.02598,-0.31474,-0.94882,1,0.50196,1,1,0.59474,0.73048,0.92146,-0.32517,-0.21254,1,0.73116,0.58368,0.93539
939,253,-0.01536,-0.06406,-0.0877,0.36733,-0.50281,-0.78176,1,0.50196,1,1,0.63995,0.74074,0.96496,-0.2146,0.12634,1,0.76552,0.59692,0.91244
940,255,-0.01618,-0.0669,-0.07578,0.38466,-0.57881,-0.71831,1,0.50196,1,1,0.64087,0.75709,0.98273,-0.15247,0.06462,1,0.87733,0.5376,0.82589
941,254,-0.04789,-0.05233,-0.08496,-0.07232,-0.47591,-0.87651,1,0.50196,1,1,0.59348,0.75184,0.92156,-0.32236,-0.21635,1,0.73837,0.62284,0.92201
942,256,-0.02134,-0.0792,-0.06798,0.2905,-0.7127,-0.63848,1,0.50196,1,1,0.63442,0.77749,0.97785,-0.19435,-0.07771,1,0.80352,0.54528,0.89475
943,254,-0.04789,-0.05233,-0.08496,-0.07232,-0.47591,-0.87651,1,0.50196,1,1,0.59348,0.75184,0.92156,-0.32236,-0.21635,1,0.73837,0.62284,0.92201
944,255,-0.01618,-0.0669,-0.07578,0.38466,-0.57881,-0.71831,1,0.50196,1,1,0.64087,0.75709,0.98273,-0.15247,0.06462,1,0.87733,0.5376,0.82589
945,254,-0.04789,-0.05233,-0.08496,-0.07232,-0.47591,-0.87651,1,0.50196,1,1,0.59348,0.75184,0.92156,-0.32236,-0.21635,1,0.73837,0.62284,0.92201
946,256,-0.02134,-0.0792,-0.06798,0.2905,-0.7127,-0.63848,1,0.50196,1,1,0.63442,0.77749,0.97785,-0.19435,-0.07771,1,0.80352,0.54528,0.89475
947,257,-0.04916,-0.06096,-0.0735,-0.0985,-0.60979,-0.78642,1,0.50196,1,1,0.59212,0.7703,0.90899,-0.332,-0.25204,1,0.73328,0.64163,0.91895
948,254,-0.04789,-0.05233,-0.08496,-0.07232,-0.47591,-0.87651,1,0.50196,1,1,0.59348,0.75184,0.92156,-0.32236,-0.21635,1,0.73837,0.62284,0.92201
949,257,-0.04916,-0.06096,-0.0735,-0.0985,-0.60979,-0.78642,1,0.50196,1,1,0.59212,0.7703,0.90899,-0.332,-0.25204,1,0.73328,0.64163,0.91895
950,258,-0.08564,-0.03992,-0.06706,-0.48601,-0.39555,-0.77932,1,0.50196,1,1,0.53453,0.75954,0.85635,-0.3881,-0.34066,1,0.50717,0.64491,0.97849
951,258,-0.08564,-0.03992,-0.06706,-0.48601,-0.39555,-0.77932,1,0.50196,1,1,0.53453,0.75954,0.85635,-0.3881,-0.34066,1,0.50717,0.64491,0.97849
952,247,-0.0455,-0.04123,-0.09719,-0.02598,-0.31474,-0.94882,1,0.50196,1,1,0.59474,0.73048,0.92146,-0.32517,-0.21254,1,0.73116,0.58368,0.93539
953,254,-0.04789,-0.05233,-0.08496,-0.07232,-0.47591,-0.87651,1,0.50196,1,1,0.59348,0.75184,0.92156,-0.32236,-0.21635,1,0.73837,0.62284,0.92201
954,247,-0.0455,-0.04123,-0.09719,-0.02598,-0.31474,-0.94882,1,0.50196,1,1,0.59474,0.73048,0.92146,-0.32517,-0.21254,1,0.73116,0.58368,0.93539
955,258,-0.08564,-0.03992,-0.06706,-0.48601,-0.39555,-0.77932,1,0.50196,1,1,0.53453,0.75954,0.85635,-0.3881,-0.34066,1,0.50717,0.64491,0.97849
956,252,-0.08375,-0.02707,-0.0775,-0.44527,-0.24104,-0.86234,1,0.50196,1,1,0.53374,0.73505,0.83824,-0.37029,-0.40029,1,0.55923,0.59076,0.98811
957,259,-0.01865,-0.07688,-0.05902,0.31999,-0.76203,-0.56288,1,0.50196,1,1,0.63049,0.79838,0.96306,-0.22838,-0.14179,1,0.82349,0.50827,0.88116
958,257,-0.04916,-0.06096,-0.0735,-0.0985,-0.60979,-0.78642,1,0.50196,1,1,0.59212,0.7703,0.90899,-0.332,-0.25204,1,0.73328,0.64163,0.91895
959,256,-0.02134,-0.0792,-0.06798,0.2905,-0.7127,-0.63848,1,0.50196,1,1,0.63442,0.77749,0.97785,-0.19435,-0.07771,1,0.80352,0.54528,0.89475
960,257,-0.04916,-0.06096,-0.0735,-0.0985,-0.60979,-0.78642,1,0.50196,1,1,0.59212,0.7703,0.90899,-0.332,-0.25204,1,0.73328,0.64163,0.91895
961,259,-0.01865,-0.07688,-0.05902,0.31999,-0.76203,-0.56288,1,0.50196,1,1,0.63049,0.79838,0.96306,-0.22838,-0.14179,1,0.82349,0.50827,0.88116
962,260,-0.05131,-0.06613,-0.05777,-0.13148,-0.7301,-0.67057,1,0.50196,1,1,0.58656,0.7921,0.92319,-0.30615,-0.23238,1,0.71848,0.55577,0.94627
963,259,-0.01865,-0.07688,-0.05902,0.31999,-0.76203,-0.56288,1,0.50196,1,1,0.63049,0.79838,0.96306,-0.22838,-0.14179,1,0.82349,0.50827,0.88116
