VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
890,198,-0.05224,0.05407,0.04804,0.24135,0.27195,0.93155,0.50196,0.50196,0.89396,1,0.7836,0.55131,-0.27236,-0.90237,0.33399,-1,0.5,0.5,1
891,220,-0.04883,0.06096,0.04293,0.03182,0.71576,0.69762,0.50196,0.50196,0.82563,1,0.73819,0.53811,-0.13964,-0.68794,0.7122,-1,0.5,0.5,1
892,219,-0.04723,0.05689,0.04657,0.10522,0.38875,0.91531,0.50196,0.50196,0.73028,1,0.76462,0.52607,-0.29289,-0.86748,0.40211,-1,0.5,0.5,1
893,218,-0.04207,0.05923,0.04508,0.0781,0.50987,0.8567,0.50196,0.50196,0.62939,1,0.74843,0.50504,-0.24797,-0.82238,0.51205,-1,0.5,0.5,1
894,218,-0.04207,0.05923,0.04508,0.0781,0.50987,0.8567,0.50196,0.50196,0.62939,1,0.74843,0.50504,-0.24797,-0.82238,0.51205,-1,0.5,0.5,1
895,102,-0.04475,0.06607,0.03753,-0.07814,0.80111,0.59339,0.50196,0.50196,0.83751,1,0.7025,0.52013,0.0006,-0.59517,0.8036,-1,0.5,0.5,1
896,220,-0.04883,0.06096,0.04293,0.03182,0.71576,0.69762,0.50196,0.50196,0.82563,1,0.73819,0.53811,-0.13964,-0.68794,0.7122,-1,0.5,0.5,1
897,220,-0.04883,0.06096,0.04293,0.03182,0.71576,0.69762,0.50196,0.50196,0.82563,1,0.73819,0.53811,-0.13964,-0.68794,0.7122,-1,0.5,0.5,1
898,102,-0.04475,0.06607,0.03753,-0.07814,0.80111,0.59339,0.50196,0.50196,0.83751,1,0.7025,0.52013,0.0006,-0.59517,0.8036,-1,0.5,0.5,1
899,221,-0.04922,0.06594,0.03727,-0.30586,0.85075,0.4274,0.50196,0.50196,0.17417,0,0.70183,0.54999,-0.05783,-0.46469,0.88358,-1,0.57505,0.33573,0.96624
900,221,-0.04922,0.06594,0.03727,-0.30586,0.85075,0.4274,0.50196,0.50196,0.17417,0,0.70183,0.54999,-0.05783,-0.46469,0.88358,-1,0.57505,0.33573,0.96624
901,222,-0.05183,0.06394,0.04026,-0.12381,0.87753,0.46326,0.50196,0.50196,0.13674,0.22047,0.72253,0.56599,-0.00721,-0.46763,0.88389,-1,0.63456,0.37364,0.96468
902,220,-0.04883,0.06096,0.04293,0.03182,0.71576,0.69762,0.50196,0.50196,0.82563,1,0.73819,0.53811,-0.13964,-0.68794,0.7122,-1,0.5,0.5,1
903,221,-0.04922,0.06594,0.03727,-0.30586,0.85075,0.4274,0.50196,0.50196,0.17417,0,0.70183,0.54999,-0.05783,-0.46469,0.88358,-1,0.57505,0.33573,0.96624
904,102,-0.04475,0.06607,0.03753,-0.07814,0.80111,0.59339,0.50196,0.50196,0.83751,1,0.7025,0.52013,0.0006,-0.59517,0.8036,-1,0.5,0.5,1
905,111,-0.04804,0.06929,0.03083,-0.40524,0.84229,0.35544,0.50196,0.50196,0.09276,0,0.66126,0.54022,0.09651,-0.34721,0.93281,-1,0.53339,0.39962,0.98868
906,111,-0.04804,0.06929,0.03083,-0.40524,0.84229,0.35544,0.50196,0.50196,0.09276,0,0.66126,0.54022,0.09651,-0.34721,0.93281,-1,0.53339,0.39962,0.98868
907,223,-0.0489,0.06858,0.03098,-0.58129,0.76332,0.28188,0.50196,0.50196,0.00167,0,0.66375,0.54727,0.05534,-0.30853,0.9496,-1,0.4384,0.99493,0.46468
908,221,-0.04922,0.06594,0.03727,-0.30586,0.85075,0.4274,0.50196,0.50196,0.17417,0,0.70183,0.54999,-0.05783,-0.46469,0.88358,-1,0.57505,0.33573,0.96624
909,224,-0.05018,0.06525,0.03716,-0.48911,0.85045,0.19367,0.50196,0.50196,0.03717,0,0.70327,0.55666,-0.01731,-0.23146,0.97269,-1,0.30765,0.93371,0.34223
910,221,-0.04922,0.06594,0.03727,-0.30586,0.85075,0.4274,0.50196,0.50196,0.17417,0,0.70183,0.54999,-0.05783,-0.46469,0.88358,-1,0.57505,0.33573,0.96624
911,223,-0.0489,0.06858,0.03098,-0.58129,0.76332,0.28188,0.50196,0.50196,0.00167,0,0.66375,0.54727,0.05534,-0.30853,0.9496,-1,0.4384,0.99493,0.46468
912,221,-0.04922,0.06594,0.03727,-0.30586,0.85075,0.4274,0.50196,0.50196,0.17417,0,0.70183,0.54999,-0.05783,-0.46469,0.88358,-1,0.57505,0.33573,0.96624
913,224,-0.05018,0.06525,0.03716,-0.48911,0.85045,0.19367,0.50196,0.50196,0.03717,0,0.70327,0.55666,-0.01731,-0.23146,0.97269,-1,0.30765,0.93371,0.34223
914,222,-0.05183,0.06394,0.04026,-0.12381,0.87753,0.46326,0.50196,0.50196,0.13674,0.22047,0.72253,0.56599,-0.00721,-0.46763,0.88389,-1,0.63456,0.37364,0.96468
915,224,-0.05018,0.06525,0.03716,-0.48911,0.85045,0.19367,0.50196,0.50196,0.03717,0,0.70327,0.55666,-0.01731,-0.23146,0.97269,-1,0.30765,0.93371,0.34223
916,225,-0.05241,0.06395,0.03961,-0.24671,0.93976,0.23661,0.50196,0.50196,0.04981,0,0.7193,0.5678,0.22832,-0.18091,0.95663,-1,0.5,0.5,0.5
917,222,-0.05183,0.06394,0.04026,-0.12381,0.87753,0.46326,0.50196,0.50196,0.13674,0.22047,0.72253,0.56599,-0.00721,-0.46763,0.88389,-1,0.63456,0.37364,0.96468
918,204,-0.0556,0.06251,0.04249,0.11912,0.79612,0.59329,0.50196,0.50196,0.06536,0.00204,0.73883,0.58558,-0.11116,-0.5831,0.80476,-1,0.55839,0.43741,0.99262
919,222,-0.05183,0.06394,0.04026,-0.12381,0.87753,0.46326,0.50196,0.50196,0.13674,0.22047,0.72253,0.56599,-0.00721,-0.46763,0.88389,-1,0.63456,0.37364,0.96468
920,225,-0.05241,0.06395,0.03961,-0.24671,0.93976,0.23661,0.50196,0.50196,0.04981,0,0.7193,0.5678,0.22832,-0.18091,0.95663,-1,0.5,0.5,0.5
921,223,-0.0489,0.06858,0.03098,-0.58129,0.76332,0.28188,0.50196,0.50196,0.00167,0,0.66375,0.54727,0.05534,-0.30853,0.9496,-1,0.4384,0.99493,0.46468
922,111,-0.04804,0.06929,0.03083,-0.40524,0.84229,0.35544,0.50196,0.50196,0.09276,0,0.66126,0.54022,0.09651,-0.34721,0.93281,-1,0.53339,0.39962,0.98868
923,226,-0.04914,0.06934,0.02825,-0.58829,0.76393,0.26517,0.50196,0.50196,0.01874,0,0.64963,0.54612,0.13492,-0.2306,0.96365,-1,0.44714,0.99438,0.44718
924,205,-0.05336,0.05844,0.04599,0.17643,0.59591,0.78343,0.50196,0.50196,0.93088,1,0.76448,0.56384,-0.14994,-0.77035,0.61974,-1,0.5,0.5,1
925,220,-0.04883,0.06096,0.04293,0.03182,0.71576,0.69762,0.50196,0.50196,0.82563,1,0.73819,0.53811,-0.13964,-0.68794,0.7122,-1,0.5,0.5,1
926,222,-0.05183,0.06394,0.04026,-0.12381,0.87753,0.46326,0.50196,0.50196,0.13674,0.22047,0.72253,0.56599,-0.00721,-0.46763,0.88389,-1,0.63456,0.37364,0.96468
927,222,-0.05183,0.06394,0.04026,-0.12381,0.87753,0.46326,0.50196,0.50196,0.13674,0.22047,0.72253,0.56599,-0.00721,-0.46763,0.88389,-1,0.63456,0.37364,0.96468
928,204,-0.0556,0.06251,0.04249,0.11912,0.79612,0.59329,0.50196,0.50196,0.06536,0.00204,0.73883,0.58558,-0.11116,-0.5831,0.80476,-1,0.55839,0.43741,0.99262
929,205,-0.05336,0.05844,0.04599,0.17643,0.59591,0.78343,0.50196,0.50196,0.93088,1,0.76448,0.56384,-0.14994,-0.77035,0.61974,-1,0.5,0.5,1
930,219,-0.04723,0.05689,0.04657,0.10522,0.38875,0.91531,0.50196,0.50196,0.73028,1,0.76462,0.52607,-0.29289,-0.86748,0.40211,-1,0.5,0.5,1
931,205,-0.05336,0.05844,0.04599,0.17643,0.59591,0.78343,0.50196,0.50196,0.93088,1,0.76448,0.56384,-0.14994,-0.77035,0.61974,-1,0.5,0.5,1
932,198,-0.05224,0.05407,0.04804,0.24135,0.27195,0.93155,0.50196,0.50196,0.89396,1,0.7836,0.55131,-0.27236,-0.90237,0.33399,-1,0.5,0.5,1
933,219,-0.04723,0.05689,0.04657,0.10522,0.38875,0.91531,0.50196,0.50196,0.73028,1,0.76462,0.52607,-0.29289,-0.86748,0.40211,-1,0.5,0.5,1
934,220,-0.04883,0.06096,0.04293,0.03182,0.71576,0.69762,0.50196,0.50196,0.82563,1,0.73819,0.53811,-0.13964,-0.68794,0.7122,-1,0.5,0.5,1
935,205,-0.05336,0.05844,0.04599,0.17643,0.59591,0.78343,0.50196,0.50196,0.93088,1,0.76448,0.56384,-0.14994,-0.77035,0.61974,-1,0.5,0.5,1
936,111,-0.04804,0.06929,0.03083,-0.40524,0.84229,0.35544,0.50196,0.50196,0.09276,0,0.66126,0.54022,0.09651,-0.34721,0.93281,-1,0.53339,0.39962,0.98868
937,110,-0.04859,0.07086,0.02509,-0.54813,0.8087,0.21346,0.50196,0.50196,0.31306,0,0.63482,0.53819,0.0837,-0.2009,0.97603,-1,0.50389,0.37493,0.98409
938,226,-0.04914,0.06934,0.02825,-0.58829,0.76393,0.26517,0.50196,0.50196,0.01874,0,0.64963,0.54612,0.13492,-0.2306,0.96365,-1,0.44714,0.99438,0.44718
939,226,-0.04914,0.06934,0.02825,-0.58829,0.76393,0.26517,0.50196,0.50196,0.01874,0,0.64963,0.54612,0.13492,-0.2306,0.96365,-1,0.44714,0.99438,0.44718
940,110,-0.04859,0.07086,0.02509,-0.54813,0.8087,0.21346,0.50196,0.50196,0.31306,0,0.63482,0.53819,0.0837,-0.2009,0.97603,-1,0.50389,0.37493,0.98409
941,227,-0.04938,0.0701,0.02552,-0.64005,0.75095,0.16251,0.50196,0.50196,0.0685,0,0.63552,0.54498,0.06,-0.16201,0.98496,-1,0.5083,0.98941,0.39798
942,227,-0.04938,0.0701,0.02552,-0.64005,0.75095,0.16251,0.50196,0.50196,0.0685,0,0.63552,0.54498,0.06,-0.16201,0.98496,-1,0.5083,0.98941,0.39798
943,110,-0.04859,0.07086,0.02509,-0.54813,0.8087,0.21346,0.50196,0.50196,0.31306,0,0.63482,0.53819,0.0837,-0.2009,0.97603,-1,0.50389,0.37493,0.98409
944,228,-0.04997,0.06995,0.02065,-0.73223,0.60794,0.30701,0.50196,0.50196,0.14641,0,0.61188,0.55096,0.15193,-0.29362,0.94377,-1,0.70314,0.94027,0.37796
945,110,-0.04859,0.07086,0.02509,-0.54813,0.8087,0.21346,0.50196,0.50196,0.31306,0,0.63482,0.53819,0.0837,-0.2009,0.97603,-1,0.50389,0.37493,0.98409
946,229,-0.04947,0.07116,0.02001,-0.54471,0.75911,0.35644,0.50196,0.50196,0.52865,0,0.61028,0.54273,0.17429,-0.31328,0.93353,-1,0.43244,0.40234,0.98569
947,228,-0.04997,0.06995,0.02065,-0.73223,0.60794,0.30701,0.50196,0.50196,0.14641,0,0.61188,0.55096,0.15193,-0.29362,0.94377,-1,0.70314,0.94027,0.37796
948,230,-0.05267,0.06995,0.01838,-0.3846,0.65221,0.65322,0.50196,0.50196,0.02205,0,0.59998,0.56822,0.14734,-0.65521,0.74094,-1,0.89828,0.76086,0.34727
949,228,-0.04997,0.06995,0.02065,-0.73223,0.60794,0.30701,0.50196,0.50196,0.14641,0,0.61188,0.55096,0.15193,-0.29362,0.94377,-1,0.70314,0.94027,0.37796
950,229,-0.04947,0.07116,0.02001,-0.54471,0.75911,0.35644,0.50196,0.50196,0.52865,0,0.61028,0.54273,0.17429,-0.31328,0.93353,-1,0.43244,0.40234,0.98569
951,229,-0.04947,0.07116,0.02001,-0.54471,0.75911,0.35644,0.50196,0.50196,0.52865,0,0.61028,0.54273,0.17429,-0.31328,0.93353,-1,0.43244,0.40234,0.98569
952,231,-0.05238,0.07082,0.01759,-0.19599,0.83417,0.51551,0.50196,0.50196,0.11799,0,0.59573,0.56505,0.05678,-0.51517,0.85521,-1,0.40752,0.52908,0.99051
953,230,-0.05267,0.06995,0.01838,-0.3846,0.65221,0.65322,0.50196,0.50196,0.02205,0,0.59998,0.56822,0.14734,-0.65521,0.74094,-1,0.89828,0.76086,0.34727
954,232,-0.05583,0.07033,0.01776,0.0353,0.57778,0.81543,0.50196,0.50196,0,0,0.59774,0.58937,-0.00124,-0.81591,0.57818,-1,0.96925,0.59072,0.3531
955,230,-0.05267,0.06995,0.01838,-0.3846,0.65221,0.65322,0.50196,0.50196,0.02205,0,0.59998,0.56822,0.14734,-0.65521,0.74094,-1,0.89828,0.76086,0.34727
956,231,-0.05238,0.07082,0.01759,-0.19599,0.83417,0.51551,0.50196,0.50196,0.11799,0,0.59573,0.56505,0.05678,-0.51517,0.85521,-1,0.40752,0.52908,0.99051
957,231,-0.05238,0.07082,0.01759,-0.19599,0.83417,0.51551,0.50196,0.50196,0.11799,0,0.59573,0.56505,0.05678,-0.51517,0.85521,-1,0.40752,0.52908,0.99051
958,233,-0.05591,0.07128,0.01718,0.18025,0.7166,0.67379,0.50196,0.50196,0.01074,0,0.5909,0.59005,-0.0511,-0.67726,0.73396,-1,0.5,0.5,0.5
959,232,-0.05583,0.07033,0.01776,0.0353,0.57778,0.81543,0.50196,0.50196,0,0,0.59774,0.58937,-0.00124,-0.81591,0.57818,-1,0.96925,0.59072,0.3531
960,234,-0.05841,0.07095,0.01799,0.30717,0.46038,0.83288,0.50196,0.50196,0,0,0.60239,0.60508,0.10085,-0.88601,0.45256,-1,0.97026,0.61595,0.37586
961,232,-0.05583,0.07033,0.01776,0.0353,0.57778,0.81543,0.50196,0.50196,0,0,0.59774,0.58937,-0.00124,-0.81591,0.57818,-1,0.96925,0.59072,0.3531
962,233,-0.05591,0.07128,0.01718,0.18025,0.7166,0.67379,0.50196,0.50196,0.01074,0,0.5909,0.59005,-0.0511,-0.67726,0.73396,-1,0.5,0.5,0.5
963,233,-0.05591,0.07128,0.01718,0.18025,0.7166,0.67379,0.50196,0.50196,0.01074,0,0.5909,0.59005,-0.0511,-0.67726,0.73396,-1,0.5,0.5,0.5
964,235,-0.05939,0.07235,0.01769,0.4762,0.60591,0.63726,0.50196,0.50196,0,0,0.59775,0.60919,-0.1366,-0.66494,0.7343,-1,0.5,0.5,0.5
965,234,-0.05841,0.07095,0.01799,0.30717,0.46038,0.83288,0.50196,0.50196,0,0,0.60239,0.60508,0.10085,-0.88601,0.45256,-1,0.97026,0.61595,0.37586
966,231,-0.05238,0.07082,0.01759,-0.19599,0.83417,0.51551,0.50196,0.50196,0.11799,0,0.59573,0.56505,0.05678,-0.51517,0.85521,-1,0.40752,0.52908,0.99051
967,229,-0.04947,0.07116,0.02001,-0.54471,0.75911,0.35644,0.50196,0.50196,0.52865,0,0.61028,0.54273,0.17429,-0.31328,0.93353,-1,0.43244,0.40234,0.98569
968,109,-0.04707,0.07321,0.01725,-0.35393,0.89473,0.27239,0.50196,0.50196,0.97645,0,0.58777,0.51966,0.10714,-0.25053,0.96216,-1,0.5,0.5,1
969,109,-0.04707,0.07321,0.01725,-0.35393,0.89473,0.27239,0.50196,0.50196,0.97645,0,0.58777,0.51966,0.10714,-0.25053,0.96216,-1,0.5,0.5,1
970,121,-0.05184,0.07182,0.01531,-0.16927,0.9005,0.40057,0.50196,0.50196,0.58757,0,0.58379,0.56092,0.04937,-0.39818,0.91598,-1,0.5,0.5,1
971,231,-0.05238,0.07082,0.01759,-0.19599,0.83417,0.51551,0.50196,0.50196,0.11799,0,0.59573,0.56505,0.05678,-0.51517,0.85521,-1,0.40752,0.52908,0.99051
972,235,-0.05939,0.07235,0.01769,0.4762,0.60591,0.63726,0.50196,0.50196,0,0,0.59775,0.60919,-0.1366,-0.66494,0.7343,-1,0.5,0.5,0.5
973,233,-0.05591,0.07128,0.01718,0.18025,0.7166,0.67379,0.50196,0.50196,0.01074,0,0.5909,0.59005,-0.0511,-0.67726,0.73396,-1,0.5,0.5,0.5
974,236,-0.05595,0.07185,0.01504,0.18987,0.8937,0.40651,0.50196,0.50196,0.1471,0,0.58216,0.59104,-0.00572,-0.41303,0.9107,-1,0.54569,0.5208,0.99747
975,236,-0.05595,0.07185,0.01504,0.18987,0.8937,0.40651,0.50196,0.50196,0.1471,0,0.58216,0.59104,-0.00572,-0.41303,0.9107,-1,0.54569,0.5208,0.99747
976,231,-0.05238,0.07082,0.01759,-0.19599,0.83417,0.51551,0.50196,0.50196,0.11799,0,0.59573,0.56505,0.05678,-0.51517,0.85521,-1,0.40752,0.52908,0.99051
977,121,-0.05184,0.07182,0.01531,-0.16927,0.9005,0.40057,0.50196,0.50196,0.58757,0,0.58379,0.56092,0.04937,-0.39818,0.91598,-1,0.5,0.5,1
978,236,-0.05595,0.07185,0.01504,0.18987,0.8937,0.40651,0.50196,0.50196,0.1471,0,0.58216,0.59104,-0.00572,-0.41303,0.9107,-1,0.54569,0.5208,0.99747
979,233,-0.05591,0.07128,0.01718,0.18025,0.7166,0.67379,0.50196,0.50196,0.01074,0,0.5909,0.59005,-0.0511,-0.67726,0.73396,-1,0.5,0.5,0.5
980,231,-0.05238,0.07082,0.01759,-0.19599,0.83417,0.51551,0.50196,0.50196,0.11799,0,0.59573,0.56505,0.05678,-0.51517,0.85521,-1,0.40752,0.52908,0.99051
981,236,-0.05595,0.07185,0.01504,0.18987,0.8937,0.40651,0.50196,0.50196,0.1471,0,0.58216,0.59104,-0.00572,-0.41303,0.9107,-1,0.54569,0.5208,0.99747
982,121,-0.05184,0.07182,0.01531,-0.16927,0.9005,0.40057,0.50196,0.50196,0.58757,0,0.58379,0.56092,0.04937,-0.39818,0.91598,-1,0.5,0.5,1
983,122,-0.05274,0.0746,0.01024,0.02982,0.83054,0.55616,0.50196,0.50196,0.78364,0,0.55826,0.56457,0.05541,-0.55692,0.82871,-1,0.5,0.5,1
984,122,-0.05274,0.0746,0.01024,0.02982,0.83054,0.55616,0.50196,0.50196,0.78364,0,0.55826,0.56457,0.05541,-0.55692,0.82871,-1,0.5,0.5,1
985,124,-0.05654,0.07476,0.01108,0.19743,0.81159,0.54985,0.50196,0.50196,0.74192,0,0.56042,0.59182,0.06961,-0.57108,0.81794,-1,0.5,0.5,1
986,236,-0.05595,0.07185,0.01504,0.18987,0.8937,0.40651,0.50196,0.50196,0.1471,0,0.58216,0.59104,-0.00572,-0.41303,0.9107,-1,0.54569,0.5208,0.99747
987,127,-0.06014,0.07509,0.01222,0.36043,0.80391,0.47309,0.50196,0.50196,0.71293,0,0.56558,0.61718,-0.01375,-0.50255,0.86444,-1,0.5,0.5,1
988,236,-0.05595,0.07185,0.01504,0.18987,0.8937,0.40651,0.50196,0.50196,0.1471,0,0.58216,0.59104,-0.00572,-0.41303,0.9107,-1,0.54569,0.5208,0.99747
989,124,-0.05654,0.07476,0.01108,0.19743,0.81159,0.54985,0.50196,0.50196,0.74192,0,0.56042,0.59182,0.06961,-0.57108,0.81794,-1,0.5,0.5,1
990,237,-0.06008,0.07309,0.0162,0.42886,0.83561,0.34326,0.50196,0.50196,0.0116,0,0.59184,0.61469,-0.14844,-0.30963,0.9392,-1,0.5109,0.48352,0.99961
991,236,-0.05595,0.07185,0.01504,0.18987,0.8937,0.40651,0.50196,0.50196,0.1471,0,0.58216,0.59104,-0.00572,-0.41303,0.9107,-1,0.54569,0.5208,0.99747
992,127,-0.06014,0.07509,0.01222,0.36043,0.80391,0.47309,0.50196,0.50196,0.71293,0,0.56558,0.61718,-0.01375,-0.50255,0.86444,-1,0.5,0.5,1
993,237,-0.06008,0.07309,0.0162,0.42886,0.83561,0.34326,0.50196,0.50196,0.0116,0,0.59184,0.61469,-0.14844,-0.30963,0.9392,-1,0.5109,0.48352,0.99961
994,235,-0.05939,0.07235,0.01769,0.4762,0.60591,0.63726,0.50196,0.50196,0,0,0.59775,0.60919,-0.1366,-0.66494,0.7343,-1,0.5,0.5,0.5
995,236,-0.05595,0.07185,0.01504,0.18987,0.8937,0.40651,0.50196,0.50196,0.1471,0,0.58216,0.59104,-0.00572,-0.41303,0.9107,-1,0.54569,0.5208,0.99747
996,238,-0.06408,0.07653,0.01392,0.51899,0.7657,0.37993,0.50196,0.50196,0.73909,0,0.57504,0.63739,0.00494,-0.44716,0.89444,-1,0.5,0.5,1
997,237,-0.06008,0.07309,0.0162,0.42886,0.83561,0.34326,0.50196,0.50196,0.0116,0,0.59184,0.61469,-0.14844,-0.30963,0.9392,-1,0.5109,0.48352,0.99961
998,127,-0.06014,0.07509,0.01222,0.36043,0.80391,0.47309,0.50196,0.50196,0.71293,0,0.56558,0.61718,-0.01375,-0.50255,0.86444,-1,0.5,0.5,1
999,238,-0.06408,0.07653,0.01392,0.51899,0.7657,0.37993,0.50196,0.50196,0.73909,0,0.57504,0.63739,0.00494,-0.44716,0.89444,-1,0.5,0.5,1
1000,127,-0.06014,0.07509,0.01222,0.36043,0.80391,0.47309,0.50196,0.50196,0.71293,0,0.56558,0.61718,-0.01375,-0.50255,0.86444,-1,0.5,0.5,1
1001,126,-0.06097,0.0796,0.0057,0.32382,0.82016,0.47167,0.50196,0.50196,0.76078,0,0.5337,0.6216,0.01084,-0.50172,0.86496,-1,0.5,0.5,1
1002,126,-0.06097,0.0796,0.0057,0.32382,0.82016,0.47167,0.50196,0.50196,0.76078,0,0.5337,0.6216,0.01084,-0.50172,0.86496,-1,0.5,0.5,1
1003,132,-0.06778,0.08238,0.00723,0.44347,0.83762,0.31894,0.50196,0.50196,0.76078,0,0.53502,0.64422,0.0543,-0.38031,0.92327,-1,0.5,0.5,1
1004,238,-0.06408,0.07653,0.01392,0.51899,0.7657,0.37993,0.50196,0.50196,0.73909,0,0.57504,0.63739,0.00494,-0.44716,0.89444,-1,0.5,0.5,1
1005,237,-0.06008,0.07309,0.0162,0.42886,0.83561,0.34326,0.50196,0.50196,0.0116,0,0.59184,0.61469,-0.14844,-0.30963,0.9392,-1,0.5109,0.48352,0.99961
1006,238,-0.06408,0.07653,0.01392,0.51899,0.7657,0.37993,0.50196,0.50196,0.73909,0,0.57504,0.63739,0.00494,-0.44716,0.89444,-1,0.5,0.5,1
1007,239,-0.06221,0.07401,0.01763,0.51917,0.82507,0.223,0.50196,0.50196,0.01221,0,0.5962,0.62295,-0.13954,-0.17559,0.97452,-1,0.5,0.5,1
1008,234,-0.05841,0.07095,0.01799,0.30717,0.46038,0.83288,0.50196,0.50196,0,0,0.60239,0.60508,0.10085,-0.88601,0.45256,-1,0.97026,0.61595,0.37586
1009,235,-0.05939,0.07235,0.01769,0.4762,0.60591,0.63726,0.50196,0.50196,0,0,0.59775,0.60919,-0.1366,-0.66494,0.7343,-1,0.5,0.5,0.5
1010,240,-0.06038,0.07161,0.01881,0.71059,0.18865,0.67785,0.50196,0.50196,0,0,0.60527,0.61257,-0.32572,-0.76574,0.55457,-1,0.94025,0.26595,0.5374
1011,241,-0.06039,0.07251,0.01878,0.79214,0.02909,0.60964,0.50196,0.50196,0,0,0.6027,0.61575,-0.39657,-0.73474,0.55035,-1,0.5,0.5,0.5
1012,240,-0.06038,0.07161,0.01881,0.71059,0.18865,0.67785,0.50196,0.50196,0,0,0.60527,0.61257,-0.32572,-0.76574,0.55457,-1,0.94025,0.26595,0.5374
1013,235,-0.05939,0.07235,0.01769,0.4762,0.60591,0.63726,0.50196,0.50196,0,0,0.59775,0.60919,-0.1366,-0.66494,0.7343,-1,0.5,0.5,0.5
1014,242,-0.06207,0.0727,0.02138,0.84066,0.02813,0.54084,0.50196,0.50196,0,0,0.61196,0.62791,-0.35883,-0.71905,0.59515,-1,0.81822,0.18381,0.72083
1015,240,-0.06038,0.07161,0.01881,0.71059,0.18865,0.67785,0.50196,0.50196,0,0,0.60527,0.61257,-0.32572,-0.76574,0.55457,-1,0.94025,0.26595,0.5374
1016,241,-0.06039,0.07251,0.01878,0.79214,0.02909,0.60964,0.50196,0.50196,0,0,0.6027,0.61575,-0.39657,-0.73474,0.55035,-1,0.5,0.5,0.5
1017,238,-0.06408,0.07653,0.01392,0.51899,0.7657,0.37993,0.50196,0.50196,0.73909,0,0.57504,0.63739,0.00494,-0.44716,0.89444,-1,0.5,0.5,1
1018,132,-0.06778,0.08238,0.00723,0.44347,0.83762,0.31894,0.50196,0.50196,0.76078,0,0.53502,0.64422,0.0543,-0.38031,0.92327,-1,0.5,0.5,1
1019,163,-0.0714,0.08079,0.01787,0.5722,0.75491,0.32046,0.50196,0.50196,0.82642,0,0.5808,0.6769,0.10638,-0.45577,0.88372,-1,0.5,0.5,1
1020,163,-0.0714,0.08079,0.01787,0.5722,0.75491,0.32046,0.50196,0.50196,0.82642,0,0.5808,0.6769,0.10638,-0.45577,0.88372,-1,0.5,0.5,1
1021,243,-0.06837,0.07764,0.01823,0.54229,0.78762,0.29252,0.50196,0.50196,0.86244,0,0.59562,0.65987,0.02868,-0.36531,0.93044,-1,0.5,0.5,1
1022,238,-0.06408,0.07653,0.01392,0.51899,0.7657,0.37993,0.50196,0.50196,0.73909,0,0.57504,0.63739,0.00494,-0.44716,0.89444,-1,0.5,0.5,1
1023,239,-0.06221,0.07401,0.01763,0.51917,0.82507,0.223,0.50196,0.50196,0.01221,0,0.5962,0.62295,-0.13954,-0.17559,0.97452,-1,0.5,0.5,1
1024,238,-0.06408,0.07653,0.01392,0.51899,0.7657,0.37993,0.50196,0.50196,0.73909,0,0.57504,0.63739,0.00494,-0.44716,0.89444,-1,0.5,0.5,1
1025,243,-0.06837,0.07764,0.01823,0.54229,0.78762,0.29252,0.50196,0.50196,0.86244,0,0.59562,0.65987,0.02868,-0.36531,0.93044,-1,0.5,0.5,1
1026,162,-0.07326,0.07928,0.02439,0.64122,0.70058,0.31308,0.50196,0.50196,0.99216,0,0.62368,0.69491,-0.00353,-0.40462,0.91448,-1,0.50029,0.5,1
1027,243,-0.06837,0.07764,0.01823,0.54229,0.78762,0.29252,0.50196,0.50196,0.86244,0,0.59562,0.65987,0.02868,-0.36531,0.93044,-1,0.5,0.5,1
1028,163,-0.0714,0.08079,0.01787,0.5722,0.75491,0.32046,0.50196,0.50196,0.82642,0,0.5808,0.6769,0.10638,-0.45577,0.88372,-1,0.5,0.5,1
1029,162,-0.07326,0.07928,0.02439,0.64122,0.70058,0.31308,0.50196,0.50196,0.99216,0,0.62368,0.69491,-0.00353,-0.40462,0.91448,-1,0.50029,0.5,1
1030,165,-0.07061,0.07682,0.02349,0.43105,0.85809,0.27906,0.50196,0.50196,0.9231,0,0.62354,0.67242,-0.03627,-0.29254,0.95557,-1,0.5,0.5,1
1031,243,-0.06837,0.07764,0.01823,0.54229,0.78762,0.29252,0.50196,0.50196,0.86244,0,0.59562,0.65987,0.02868,-0.36531,0.93044,-1,0.5,0.5,1
1032,243,-0.06837,0.07764,0.01823,0.54229,0.78762,0.29252,0.50196,0.50196,0.86244,0,0.59562,0.65987,0.02868,-0.36531,0.93044,-1,0.5,0.5,1
1033,165,-0.07061,0.07682,0.02349,0.43105,0.85809,0.27906,0.50196,0.50196,0.9231,0,0.62354,0.67242,-0.03627,-0.29254,0.95557,-1,0.5,0.5,1
1034,244,-0.06704,0.07579,0.02381,0.32543,0.922,0.20979,0.50196,0.50196,0.08105,0,0.62868,0.65231,-0.00668,-0.21962,0.97556,-1,0.46138,0.6276,0.9819
