VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
966, 451, -1.71282,  0.01962, -3.92324,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.20459
967, 450, -1.64727,  0.01962, -3.85768,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.20459
968, 452, -1.64265,  0.01962, -3.87156,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.1511
969, 451, -1.71282,  0.01962, -3.92324,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.20459
970, 452, -1.64265,  0.01962, -3.87156,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.1511
971, 453, -1.69894,  0.01962, -3.92785,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.1511
972, 454,  1.23552,  0.01962, -3.92785,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.25807
973, 455,  1.17922,  0.01962, -3.87156,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.25807
974, 456,  1.18384,  0.01962, -3.85768,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.20459
975, 454,  1.23552,  0.01962, -3.92785,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.25807
976, 456,  1.18384,  0.01962, -3.85768,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.20459
977, 457,  1.2494,  0.01962, -3.92324,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.20459
978, 457,  1.2494,  0.01962, -3.92324,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.20459
979, 456,  1.18384,  0.01962, -3.85768,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.20459
980, 458,  1.19772,  0.01962, -3.85306,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.1511
981, 457,  1.2494,  0.01962, -3.92324,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.20459
982, 458,  1.19772,  0.01962, -3.85306,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.1511
983, 459,  1.25401,  0.01962, -3.90936,  0.00,  1.00,  0.00, -0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.1511
984, 460, -2.0606,  0.01962, -0.94548,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.25807
985, 461, -2.0043,  0.01962, -0.88918,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.25807
986, 462, -1.99043,  0.01962, -0.8938,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.20459
987, 460, -2.0606,  0.01962, -0.94548,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.25807
988, 462, -1.99043,  0.01962, -0.8938,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.20459
989, 463, -2.05598,  0.01962, -0.95935,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.20459
990, 463, -2.05598,  0.01962, -0.95935,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.20459
991, 462, -1.99043,  0.01962, -0.8938,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.20459
992, 464, -1.98581,  0.01962, -0.90768,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.1511
993, 463, -2.05598,  0.01962, -0.95935,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.20459
994, 464, -1.98581,  0.01962, -0.90768,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.79197,  0.1511
995, 465, -2.0421,  0.01962, -0.96397,  0.00,  1.00,  0.00,  0.70711,  0.00,  0.70711, -1.00,  0.74471,  0.1511
996, 466, -2.0421,  0.01962,  0.64868,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.25807
997, 467, -1.98581,  0.01962,  0.59239,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.25807
998, 468, -1.99043,  0.01962,  0.57851,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.20459
999, 466, -2.0421,  0.01962,  0.64868,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.25807
1000, 468, -1.99043,  0.01962,  0.57851,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.20459
1001, 469, -2.05598,  0.01962,  0.64407,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.20459
1002, 469, -2.05598,  0.01962,  0.64407,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.20459
1003, 468, -1.99043,  0.01962,  0.57851,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.20459
1004, 470, -2.0043,  0.01962,  0.57389,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.1511
1005, 469, -2.05598,  0.01962,  0.64407,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.20459
1006, 470, -2.0043,  0.01962,  0.57389,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.79197,  0.1511
1007, 471, -2.0606,  0.01962,  0.63019,  0.00,  1.00,  0.00,  0.70711,  0.00, -0.70711, -1.00,  0.74471,  0.1511
1008, 472,  9.28648E-7, -2.49155E-7,  5.70,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.99832,  0.99868
1009, 473,  9.28648E-7, -0.40,  5.70,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.99832,  0.95485
1010, 474,  5.70, -0.40,  5.70,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.00399,  0.95485
1011, 472,  9.28648E-7, -2.49155E-7,  5.70,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.99832,  0.99868
1012, 474,  5.70, -0.40,  5.70,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.00399,  0.95485
1013, 475,  5.70, -2.49155E-7,  5.70,  0.00,  0.00,  1.00, -1.00,  0.00,  0.00, -1.00,  0.00399,  0.99868
1014, 476,  5.70,  6.14357E-14, -1.40549E-6,  1.00,  0.00,  0.00,  0.00, -1.00,  0.00,  1.00,  0.00399,  0.00281
1015, 477,  5.70, -0.40, -1.40549E-6,  1.00,  0.00,  0.00,  0.00, -1.00,  0.00,  1.00,  0.04401,  0.00281
1016, 478,  5.70, -0.40, -5.70,  1.00,  0.00,  0.00,  0.00, -1.00,  0.00,  1.00,  0.04401,  0.99868
1017, 476,  5.70,  6.14357E-14, -1.40549E-6,  1.00,  0.00,  0.00,  0.00, -1.00,  0.00,  1.00,  0.00399,  0.00281
1018, 478,  5.70, -0.40, -5.70,  1.00,  0.00,  0.00,  0.00, -1.00,  0.00,  1.00,  0.04401,  0.99868
1019, 479,  5.70,  2.49155E-7, -5.70,  1.00,  0.00,  0.00,  0.00, -1.00,  0.00,  1.00,  0.00399,  0.99868
1020, 480, -9.28648E-7,  2.49155E-7, -5.70,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  0.99832,  0.99868
1021, 481, -9.28648E-7, -0.40, -5.70,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  0.99832,  0.95485
1022, 482, -5.70, -0.40, -5.70,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  0.00399,  0.95485
1023, 480, -9.28648E-7,  2.49155E-7, -5.70,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  0.99832,  0.99868
1024, 482, -5.70, -0.40, -5.70,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  0.00399,  0.95485
1025, 483, -5.70,  2.49155E-7, -5.70,  0.00,  0.00, -1.00,  1.00,  0.00,  0.00, -1.00,  0.00399,  0.99868
1026, 484, -5.70, -4.05925E-14,  9.28648E-7, -1.00,  0.00,  0.00,  0.00, -1.00,  0.00,  1.00,  0.00399,  0.00281
1027, 485, -5.70, -0.40,  9.28648E-7, -1.00,  0.00,  0.00,  0.00, -1.00,  0.00,  1.00,  0.04401,  0.00281
1028, 486, -5.70, -0.40,  5.70, -1.00,  0.00,  0.00,  0.00, -1.00,  0.00,  1.00,  0.04401,  0.99868
1029, 484, -5.70, -4.05925E-14,  9.28648E-7, -1.00,  0.00,  0.00,  0.00, -1.00,  0.00,  1.00,  0.00399,  0.00281
1030, 486, -5.70, -0.40,  5.70, -1.00,  0.00,  0.00,  0.00, -1.00,  0.00,  1.00,  0.04401,  0.99868
1031, 487, -5.70, -2.49155E-7,  5.70, -1.00,  0.00,  0.00,  0.00, -1.00,  0.00,  1.00,  0.00399,  0.99868
1032, 488, -5.70, -2.49155E-7,  5.70,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.00399,  0.99868
1033, 489, -5.70, -0.40,  5.70,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.00399,  0.95485
1034, 490,  9.28648E-7, -0.40,  5.70,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.99832,  0.95485
1035, 488, -5.70, -2.49155E-7,  5.70,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.00399,  0.99868
1036, 490,  9.28648E-7, -0.40,  5.70,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.99832,  0.95485
1037, 491,  9.28648E-7, -2.49155E-7,  5.70,  0.00,  0.00,  1.00,  1.00,  0.00,  0.00,  1.00,  0.99832,  0.99868
1038, 492,  5.70,  2.49155E-7, -5.70,  0.00,  0.00, -1.00, -1.00,  0.00,  0.00,  1.00,  0.00399,  0.99868
1039, 493,  5.70, -0.40, -5.70,  0.00,  0.00, -1.00, -1.00,  0.00,  0.00,  1.00,  0.00399,  0.95485
1040, 494, -9.28648E-7, -0.40, -5.70,  0.00,  0.00, -1.00, -1.00,  0.00,  0.00,  1.00,  0.99832,  0.95485
1041, 492,  5.70,  2.49155E-7, -5.70,  0.00,  0.00, -1.00, -1.00,  0.00,  0.00,  1.00,  0.00399,  0.99868
1042, 494, -9.28648E-7, -0.40, -5.70,  0.00,  0.00, -1.00, -1.00,  0.00,  0.00,  1.00,  0.99832,  0.95485
1043, 495, -9.28648E-7,  2.49155E-7, -5.70,  0.00,  0.00, -1.00, -1.00,  0.00,  0.00,  1.00,  0.99832,  0.99868
1044, 496,  5.70, -2.49155E-7,  5.70,  1.00,  0.00,  0.00,  0.00, -1.00,  0.00, -1.00,  0.00399,  0.99868
1045, 497,  5.70, -0.40,  5.70,  1.00,  0.00,  0.00,  0.00, -1.00,  0.00, -1.00,  0.04401,  0.99868
1046, 498,  5.70, -0.40, -1.40549E-6,  1.00,  0.00,  0.00,  0.00, -1.00,  0.00, -1.00,  0.04401,  0.00281
1047, 496,  5.70, -2.49155E-7,  5.70,  1.00,  0.00,  0.00,  0.00, -1.00,  0.00, -1.00,  0.00399,  0.99868
1048, 498,  5.70, -0.40, -1.40549E-6,  1.00,  0.00,  0.00,  0.00, -1.00,  0.00, -1.00,  0.04401,  0.00281
1049, 499,  5.70,  6.14357E-14, -1.40549E-6,  1.00,  0.00,  0.00,  0.00, -1.00,  0.00, -1.00,  0.00399,  0.00281
1050, 500, -5.70,  2.49155E-7, -5.70, -1.00,  0.00,  0.00,  0.00, -1.00,  0.00, -1.00,  0.00399,  0.99868
1051, 501, -5.70, -0.40, -5.70, -1.00,  0.00,  0.00,  0.00, -1.00,  0.00, -1.00,  0.04401,  0.99868
1052, 502, -5.70, -0.40,  9.28648E-7, -1.00,  0.00,  0.00,  0.00, -1.00,  0.00, -1.00,  0.04401,  0.00281
1053, 500, -5.70,  2.49155E-7, -5.70, -1.00,  0.00,  0.00,  0.00, -1.00,  0.00, -1.00,  0.00399,  0.99868
1054, 502, -5.70, -0.40,  9.28648E-7, -1.00,  0.00,  0.00,  0.00, -1.00,  0.00, -1.00,  0.04401,  0.00281
1055, 503, -5.70, -4.05925E-14,  9.28648E-7, -1.00,  0.00,  0.00,  0.00, -1.00,  0.00, -1.00,  0.00399,  0.00281
1056, 504,  5.70, -0.40, -1.40549E-6,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.00399,  0.00281
1057, 505, -1.70530E-13, -0.40, -7.32740E-7,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.99832,  0.00281
1058, 506, -9.28648E-7, -0.40, -5.70,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.99832,  0.99868
1059, 504,  5.70, -0.40, -1.40549E-6,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.00399,  0.00281
1060, 506, -9.28648E-7, -0.40, -5.70,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.99832,  0.99868
1061, 507,  5.70, -0.40, -5.70,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00,  1.00,  0.00399,  0.99868
1062, 508, -9.28648E-7, -0.40, -5.70,  0.00, -1.00,  0.00,  1.00,  0.00,  0.00, -1.00,  0.99832,  0.99868
1063, 509, -1.70530E-13, -0.40, -7.32740E-7,  0.00, -1.00,  0.00,  1.00,  0.00,  0.00, -1.00,  0.99832,  0.00281
1064, 510, -5.70, -0.40,  9.28648E-7,  0.00, -1.00,  0.00,  1.00,  0.00,  0.00, -1.00,  0.00399,  0.00281
1065, 508, -9.28648E-7, -0.40, -5.70,  0.00, -1.00,  0.00,  1.00,  0.00,  0.00, -1.00,  0.99832,  0.99868
1066, 510, -5.70, -0.40,  9.28648E-7,  0.00, -1.00,  0.00,  1.00,  0.00,  0.00, -1.00,  0.00399,  0.00281
1067, 511, -5.70, -0.40, -5.70,  0.00, -1.00,  0.00,  1.00,  0.00,  0.00, -1.00,  0.00399,  0.99868
1068, 512, -5.70, -0.40,  9.28648E-7,  0.00, -1.00,  0.00,  1.00,  0.00,  0.00,  1.00,  0.00399,  0.00281
1069, 513, -1.70530E-13, -0.40, -7.32740E-7,  0.00, -1.00,  0.00,  1.00,  0.00,  0.00,  1.00,  0.99832,  0.00281
1070, 514,  9.28648E-7, -0.40,  5.70,  0.00, -1.00,  0.00,  1.00,  0.00,  0.00,  1.00,  0.99832,  0.99868
1071, 512, -5.70, -0.40,  9.28648E-7,  0.00, -1.00,  0.00,  1.00,  0.00,  0.00,  1.00,  0.00399,  0.00281
1072, 514,  9.28648E-7, -0.40,  5.70,  0.00, -1.00,  0.00,  1.00,  0.00,  0.00,  1.00,  0.99832,  0.99868
1073, 515, -5.70, -0.40,  5.70,  0.00, -1.00,  0.00,  1.00,  0.00,  0.00,  1.00,  0.00399,  0.99868
1074, 516, -1.70530E-13, -0.40, -7.32740E-7,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00, -1.00,  0.99832,  0.00281
1075, 517,  5.70, -0.40, -1.40549E-6,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00, -1.00,  0.00399,  0.00281
1076, 518,  5.70, -0.40,  5.70,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00, -1.00,  0.00399,  0.99868
1077, 516, -1.70530E-13, -0.40, -7.32740E-7,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00, -1.00,  0.99832,  0.00281
1078, 518,  5.70, -0.40,  5.70,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00, -1.00,  0.00399,  0.99868
1079, 519,  9.28648E-7, -0.40,  5.70,  0.00, -1.00,  0.00, -1.00,  0.00,  0.00, -1.00,  0.99832,  0.99868
