VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z
2880, 2880, -0.84067,  0.51957,  0.15269
2881, 2881, -0.81273,  0.5023,  0.29524
2882, 2882, -0.8864,  0.39909,  0.23458
2883, 2883, -0.8864,  0.39909,  0.23458
2884, 2884, -0.81273,  0.5023,  0.29524
2885, 2885, -0.84598,  0.3809,  0.37314
2886, 2886, -0.81273,  0.5023,  0.29524
2887, 2887, -0.77177,  0.47699,  0.42054
2888, 2888, -0.84598,  0.3809,  0.37314
2889, 2889, -0.84598,  0.3809,  0.37314
2890, 2890, -0.77177,  0.47699,  0.42054
2891, 2891, -0.79455,  0.35774,  0.49063
2892, 2892, -0.77177,  0.47699,  0.42054
2893, 2893, -0.72361,  0.44722,  0.52573
2894, 2894, -0.79455,  0.35774,  0.49063
2895, 2895, -0.6753,  0.55068,  0.49063
2896, 2896, -0.63845,  0.47699,  0.60404
2897, 2897, -0.72361,  0.44722,  0.52573
2898, 2898, -0.60955,  0.65752,  0.44286
2899, 2899, -0.57707,  0.58633,  0.56851
2900, 2900, -0.6753,  0.55068,  0.49063
2901, 2901, -0.52542,  0.7604,  0.38173
2902, 2902, -0.49701,  0.69656,  0.51748
2903, 2903, -0.60955,  0.65752,  0.44286
2904, 2904, -0.42532,  0.85065,  0.30901
2905, 2905, -0.39927,  0.79855,  0.45044
2906, 2906, -0.52542,  0.7604,  0.38173
2907, 2907, -0.31525,  0.92096,  0.22904
2908, 2908, -0.28892,  0.88285,  0.37026
2909, 2909, -0.42532,  0.85065,  0.30901
2910, 2910, -0.20318,  0.96795,  0.14762
2911, 2911, -0.17414,  0.94321,  0.2829
2912, 2912, -0.31525,  0.92096,  0.22904
2913, 2913, -0.09647,  0.99287,  0.07009
2914, 2914, -0.06348,  0.97867,  0.19538
2915, 2915, -0.20318,  0.96795,  0.14762
2916, 2916, -0.6753,  0.55068,  0.49063
2917, 2917, -0.57707,  0.58633,  0.56851
2918, 2918, -0.63845,  0.47699,  0.60404
2919, 2919, -0.57707,  0.58633,  0.56851
2920, 2920, -0.53194,  0.5023,  0.68171
2921, 2921, -0.63845,  0.47699,  0.60404
2922, 2922, -0.60955,  0.65752,  0.44286
2923, 2923, -0.49701,  0.69656,  0.51748
2924, 2924, -0.57707,  0.58633,  0.56851
2925, 2925, -0.49701,  0.69656,  0.51748
2926, 2926, -0.4559,  0.61434,  0.644
2927, 2927, -0.57707,  0.58633,  0.56851
2928, 2928, -0.57707,  0.58633,  0.56851
2929, 2929, -0.4559,  0.61434,  0.644
2930, 2930, -0.53194,  0.5023,  0.68171
2931, 2931, -0.4559,  0.61434,  0.644
2932, 2932, -0.40501,  0.51957,  0.75234
2933, 2933, -0.53194,  0.5023,  0.68171
2934, 2934, -0.52542,  0.7604,  0.38173
2935, 2935, -0.39927,  0.79855,  0.45044
2936, 2936, -0.49701,  0.69656,  0.51748
2937, 2937, -0.39927,  0.79855,  0.45044
2938, 2938, -0.3618,  0.72361,  0.58778
2939, 2939, -0.49701,  0.69656,  0.51748
2940, 2940, -0.49701,  0.69656,  0.51748
2941, 2941, -0.3618,  0.72361,  0.58778
2942, 2942, -0.4559,  0.61434,  0.644
2943, 2943, -0.3618,  0.72361,  0.58778
2944, 2944, -0.31497,  0.62994,  0.70991
2945, 2945, -0.4559,  0.61434,  0.644
2946, 2946, -0.4559,  0.61434,  0.644
2947, 2947, -0.31497,  0.62994,  0.70991
2948, 2948, -0.40501,  0.51957,  0.75234
2949, 2949, -0.31497,  0.62994,  0.70991
2950, 2950, -0.26287,  0.52574,  0.80901
2951, 2951, -0.40501,  0.51957,  0.75234
2952, 2952, -0.42532,  0.85065,  0.30901
2953, 2953, -0.28892,  0.88285,  0.37026
2954, 2954, -0.39927,  0.79855,  0.45044
2955, 2955, -0.28892,  0.88285,  0.37026
2956, 2956, -0.25337,  0.81991,  0.51337
2957, 2957, -0.39927,  0.79855,  0.45044
2958, 2958, -0.39927,  0.79855,  0.45044
2959, 2959, -0.25337,  0.81991,  0.51337
2960, 2960, -0.3618,  0.72361,  0.58778
2961, 2961, -0.25337,  0.81991,  0.51337
2962, 2962, -0.21009,  0.73335,  0.64657
2963, 2963, -0.3618,  0.72361,  0.58778
2964, 2964, -0.3618,  0.72361,  0.58778
2965, 2965, -0.21009,  0.73335,  0.64657
2966, 2966, -0.31497,  0.62994,  0.70991
2967, 2967, -0.21009,  0.73335,  0.64657
2968, 2968, -0.16246,  0.62994,  0.75946
2969, 2969, -0.31497,  0.62994,  0.70991
2970, 2970, -0.31497,  0.62994,  0.70991
2971, 2971, -0.16246,  0.62994,  0.75946
2972, 2972, -0.26287,  0.52574,  0.80901
2973, 2973, -0.16246,  0.62994,  0.75946
2974, 2974, -0.11456,  0.51957,  0.84671
2975, 2975, -0.26287,  0.52574,  0.80901
2976, 2976, -0.31525,  0.92096,  0.22904
2977, 2977, -0.17414,  0.94321,  0.2829
2978, 2978, -0.28892,  0.88285,  0.37026
2979, 2979, -0.17414,  0.94321,  0.2829
2980, 2980, -0.1382,  0.89443,  0.42532
2981, 2981, -0.28892,  0.88285,  0.37026
2982, 2982, -0.28892,  0.88285,  0.37026
2983, 2983, -0.1382,  0.89443,  0.42532
2984, 2984, -0.25337,  0.81991,  0.51337
2985, 2985, -0.1382,  0.89443,  0.42532
2986, 2986, -0.09678,  0.81991,  0.56425
2987, 2987, -0.25337,  0.81991,  0.51337
2988, 2988, -0.25337,  0.81991,  0.51337
2989, 2989, -0.09678,  0.81991,  0.56425
2990, 2990, -0.21009,  0.73335,  0.64657
2991, 2991, -0.09678,  0.81991,  0.56425
2992, 2992, -0.05279,  0.72361,  0.68819
2993, 2993, -0.21009,  0.73335,  0.64657
2994, 2994, -0.21009,  0.73335,  0.64657
2995, 2995, -0.05279,  0.72361,  0.68819
2996, 2996, -0.16246,  0.62994,  0.75946
2997, 2997, -0.05279,  0.72361,  0.68819
2998, 2998, -0.00971,  0.61434,  0.78898
2999, 2999, -0.16246,  0.62994,  0.75946
3000, 3000, -0.16246,  0.62994,  0.75946
3001, 3001, -0.00971,  0.61434,  0.78898
3002, 3002, -0.11456,  0.51957,  0.84671
3003, 3003, -0.00971,  0.61434,  0.78898
3004, 3004,  0.02964,  0.5023,  0.86418
3005, 3005, -0.11456,  0.51957,  0.84671
3006, 3006, -0.20318,  0.96795,  0.14762
3007, 3007, -0.06348,  0.97867,  0.19538
3008, 3008, -0.17414,  0.94321,  0.2829
3009, 3009, -0.06348,  0.97867,  0.19538
3010, 3010, -0.02541,  0.94321,  0.33123
3011, 3011, -0.17414,  0.94321,  0.2829
3012, 3012, -0.17414,  0.94321,  0.2829
3013, 3013, -0.02541,  0.94321,  0.33123
3014, 3014, -0.1382,  0.89443,  0.42532
3015, 3015, -0.02541,  0.94321,  0.33123
3016, 3016,  0.0161,  0.88285,  0.46937
3017, 3017, -0.1382,  0.89443,  0.42532
3018, 3018, -0.1382,  0.89443,  0.42532
3019, 3019,  0.0161,  0.88285,  0.46937
3020, 3020, -0.09678,  0.81991,  0.56425
3021, 3021,  0.0161,  0.88285,  0.46937
3022, 3022,  0.05825,  0.79855,  0.5991
3023, 3023, -0.09678,  0.81991,  0.56425
3024, 3024, -0.09678,  0.81991,  0.56425
3025, 3025,  0.05825,  0.79855,  0.5991
3026, 3026, -0.05279,  0.72361,  0.68819
3027, 3027,  0.05825,  0.79855,  0.5991
3028, 3028,  0.09792,  0.69656,  0.71079
3029, 3029, -0.05279,  0.72361,  0.68819
3030, 3030, -0.05279,  0.72361,  0.68819
3031, 3031,  0.09792,  0.69656,  0.71079
3032, 3032, -0.00971,  0.61434,  0.78898
3033, 3033,  0.09792,  0.69656,  0.71079
3034, 3034,  0.13268,  0.58633,  0.79913
3035, 3035, -0.00971,  0.61434,  0.78898
3036, 3036, -0.00971,  0.61434,  0.78898
3037, 3037,  0.13268,  0.58633,  0.79913
3038, 3038,  0.02964,  0.5023,  0.86418
3039, 3039,  0.13268,  0.58633,  0.79913
3040, 3040,  0.16147,  0.47699,  0.86395
3041, 3041,  0.02964,  0.5023,  0.86418
3042, 3042, -0.09647,  0.99287,  0.07009
3043, 3043,  0.03685,  0.99287,  0.11341
3044, 3044, -0.06348,  0.97867,  0.19538
3045, 3045,  0.03685,  0.99287,  0.11341
3046, 3046,  0.07761,  0.96795,  0.23885
3047, 3047, -0.06348,  0.97867,  0.19538
3048, 3048, -0.06348,  0.97867,  0.19538
3049, 3049,  0.07761,  0.96795,  0.23885
3050, 3050, -0.02541,  0.94321,  0.33123
3051, 3051,  0.07761,  0.96795,  0.23885
3052, 3052,  0.12041,  0.92096,  0.3706
3053, 3053, -0.02541,  0.94321,  0.33123
3054, 3054, -0.02541,  0.94321,  0.33123
3055, 3055,  0.12041,  0.92096,  0.3706
3056, 3056,  0.0161,  0.88285,  0.46937
3057, 3057,  0.12041,  0.92096,  0.3706
3058, 3058,  0.16246,  0.85065,  0.49999
3059, 3059,  0.0161,  0.88285,  0.46937
3060, 3060,  0.0161,  0.88285,  0.46937
3061, 3061,  0.16246,  0.85065,  0.49999
3062, 3062,  0.05825,  0.79855,  0.5991
3063, 3063,  0.16246,  0.85065,  0.49999
3064, 3064,  0.20069,  0.7604,  0.61767
3065, 3065,  0.05825,  0.79855,  0.5991
3066, 3066,  0.05825,  0.79855,  0.5991
3067, 3067,  0.20069,  0.7604,  0.61767
3068, 3068,  0.09792,  0.69656,  0.71079
3069, 3069,  0.20069,  0.7604,  0.61767
3070, 3070,  0.23282,  0.65752,  0.71656
3071, 3071,  0.09792,  0.69656,  0.71079
3072, 3072,  0.09792,  0.69656,  0.71079
3073, 3073,  0.23282,  0.65752,  0.71656
3074, 3074,  0.13268,  0.58633,  0.79913
3075, 3075,  0.23282,  0.65752,  0.71656
3076, 3076,  0.25794,  0.55068,  0.79386
3077, 3077,  0.13268,  0.58633,  0.79913
3078, 3078,  0.13268,  0.58633,  0.79913
3079, 3079,  0.25794,  0.55068,  0.79386
3080, 3080,  0.16147,  0.47699,  0.86395
3081, 3081,  0.25794,  0.55068,  0.79386
3082, 3082,  0.27639,  0.44722,  0.85065
3083, 3083,  0.16147,  0.47699,  0.86395
3084, 3084,  0.25794,  0.55068,  0.79386
3085, 3085,  0.37718,  0.47699,  0.79386
3086, 3086,  0.27639,  0.44722,  0.85065
3087, 3087,  0.23282,  0.65752,  0.71656
3088, 3088,  0.36237,  0.58633,  0.7245
3089, 3089,  0.25794,  0.55068,  0.79386
3090, 3090,  0.20069,  0.7604,  0.61767
3091, 3091,  0.33857,  0.69656,  0.63259
3092, 3092,  0.23282,  0.65752,  0.71656
3093, 3093,  0.16246,  0.85065,  0.49999
3094, 3094,  0.30501,  0.79855,  0.51892
3095, 3095,  0.20069,  0.7604,  0.61767
3096, 3096,  0.12041,  0.92096,  0.3706
3097, 3097,  0.26286,  0.88285,  0.38919
3098, 3098,  0.16246,  0.85065,  0.49999
3099, 3099,  0.07761,  0.96795,  0.23885
3100, 3100,  0.21524,  0.94321,  0.25304
3101, 3101,  0.12041,  0.92096,  0.3706
3102, 3102,  0.03685,  0.99287,  0.11341
3103, 3103,  0.1662,  0.97867,  0.12075
3104, 3104,  0.07761,  0.96795,  0.23885
3105, 3105,  0.25794,  0.55068,  0.79386
3106, 3106,  0.36237,  0.58633,  0.7245
3107, 3107,  0.37718,  0.47699,  0.79386
3108, 3108,  0.36237,  0.58633,  0.7245
3109, 3109,  0.48397,  0.5023,  0.71657
3110, 3110,  0.37718,  0.47699,  0.79386
3111, 3111,  0.23282,  0.65752,  0.71656
3112, 3112,  0.33857,  0.69656,  0.63259
3113, 3113,  0.36237,  0.58633,  0.7245
3114, 3114,  0.33857,  0.69656,  0.63259
3115, 3115,  0.4716,  0.61434,  0.63259
3116, 3116,  0.36237,  0.58633,  0.7245
3117, 3117,  0.36237,  0.58633,  0.7245
3118, 3118,  0.4716,  0.61434,  0.63259
3119, 3119,  0.48397,  0.5023,  0.71657
3120, 3120,  0.4716,  0.61434,  0.63259
3121, 3121,  0.59037,  0.51957,  0.61767
3122, 3122,  0.48397,  0.5023,  0.71657
3123, 3123,  0.20069,  0.7604,  0.61767
3124, 3124,  0.30501,  0.79855,  0.51892
3125, 3125,  0.33857,  0.69656,  0.63259
3126, 3126,  0.30501,  0.79855,  0.51892
3127, 3127,  0.44721,  0.72361,  0.52573
3128, 3128,  0.33857,  0.69656,  0.63259
3129, 3129,  0.33857,  0.69656,  0.63259
3130, 3130,  0.44721,  0.72361,  0.52573
3131, 3131,  0.4716,  0.61434,  0.63259
3132, 3132,  0.44721,  0.72361,  0.52573
3133, 3133,  0.57783,  0.62994,  0.51892
3134, 3134,  0.4716,  0.61434,  0.63259
3135, 3135,  0.4716,  0.61434,  0.63259
3136, 3136,  0.57783,  0.62994,  0.51892
3137, 3137,  0.59037,  0.51957,  0.61767
3138, 3138,  0.57783,  0.62994,  0.51892
3139, 3139,  0.68819,  0.52574,  0.50
3140, 3140,  0.59037,  0.51957,  0.61767
3141, 3141,  0.16246,  0.85065,  0.49999
3142, 3142,  0.26286,  0.88285,  0.38919
3143, 3143,  0.30501,  0.79855,  0.51892
3144, 3144,  0.26286,  0.88285,  0.38919
3145, 3145,  0.40995,  0.81991,  0.3996
3146, 3146,  0.30501,  0.79855,  0.51892
3147, 3147,  0.30501,  0.79855,  0.51892
3148, 3148,  0.40995,  0.81991,  0.3996
3149, 3149,  0.44721,  0.72361,  0.52573
3150, 3150,  0.40995,  0.81991,  0.3996
3151, 3151,  0.55001,  0.73335,  0.3996
3152, 3152,  0.44721,  0.72361,  0.52573
3153, 3153,  0.44721,  0.72361,  0.52573
3154, 3154,  0.55001,  0.73335,  0.3996
3155, 3155,  0.57783,  0.62994,  0.51892
3156, 3156,  0.55001,  0.73335,  0.3996
3157, 3157,  0.67209,  0.62994,  0.38919
3158, 3158,  0.57783,  0.62994,  0.51892
3159, 3159,  0.57783,  0.62994,  0.51892
3160, 3160,  0.67209,  0.62994,  0.38919
3161, 3161,  0.68819,  0.52574,  0.50
3162, 3162,  0.67209,  0.62994,  0.38919
3163, 3163,  0.76987,  0.51957,  0.3706
3164, 3164,  0.68819,  0.52574,  0.50
3165, 3165,  0.12041,  0.92096,  0.3706
3166, 3166,  0.21524,  0.94321,  0.25304
3167, 3167,  0.26286,  0.88285,  0.38919
3168, 3168,  0.21524,  0.94321,  0.25304
3169, 3169,  0.3618,  0.89443,  0.26286
3170, 3170,  0.26286,  0.88285,  0.38919
3171, 3171,  0.26286,  0.88285,  0.38919
3172, 3172,  0.3618,  0.89443,  0.26286
3173, 3173,  0.40995,  0.81991,  0.3996
3174, 3174,  0.3618,  0.89443,  0.26286
3175, 3175,  0.50673,  0.81991,  0.2664
3176, 3176,  0.40995,  0.81991,  0.3996
3177, 3177,  0.40995,  0.81991,  0.3996
3178, 3178,  0.50673,  0.81991,  0.2664
3179, 3179,  0.55001,  0.73335,  0.3996
3180, 3180,  0.50673,  0.81991,  0.2664
3181, 3181,  0.63819,  0.72361,  0.26286
3182, 3182,  0.55001,  0.73335,  0.3996
3183, 3183,  0.55001,  0.73335,  0.3996
3184, 3184,  0.63819,  0.72361,  0.26286
3185, 3185,  0.67209,  0.62994,  0.38919
3186, 3186,  0.63819,  0.72361,  0.26286
3187, 3187,  0.74737,  0.61434,  0.25304
3188, 3188,  0.67209,  0.62994,  0.38919
3189, 3189,  0.67209,  0.62994,  0.38919
3190, 3190,  0.74737,  0.61434,  0.25304
3191, 3191,  0.76987,  0.51957,  0.3706
3192, 3192,  0.74737,  0.61434,  0.25304
3193, 3193,  0.83105,  0.5023,  0.23885
3194, 3194,  0.76987,  0.51957,  0.3706
3195, 3195,  0.07761,  0.96795,  0.23885
3196, 3196,  0.1662,  0.97867,  0.12075
3197, 3197,  0.21524,  0.94321,  0.25304
3198, 3198,  0.1662,  0.97867,  0.12075
3199, 3199,  0.30717,  0.94321,  0.12652
3200, 3200,  0.21524,  0.94321,  0.25304
3201, 3201,  0.21524,  0.94321,  0.25304
3202, 3202,  0.30717,  0.94321,  0.12652
3203, 3203,  0.3618,  0.89443,  0.26286
3204, 3204,  0.30717,  0.94321,  0.12652
3205, 3205,  0.45138,  0.88285,  0.12973
3206, 3206,  0.3618,  0.89443,  0.26286
3207, 3207,  0.3618,  0.89443,  0.26286
3208, 3208,  0.45138,  0.88285,  0.12973
3209, 3209,  0.50673,  0.81991,  0.2664
3210, 3210,  0.45138,  0.88285,  0.12973
3211, 3211,  0.58778,  0.79855,  0.12973
3212, 3212,  0.50673,  0.81991,  0.2664
3213, 3213,  0.50673,  0.81991,  0.2664
3214, 3214,  0.58778,  0.79855,  0.12973
3215, 3215,  0.63819,  0.72361,  0.26286
3216, 3216,  0.58778,  0.79855,  0.12973
3217, 3217,  0.70626,  0.69656,  0.12652
3218, 3218,  0.63819,  0.72361,  0.26286
3219, 3219,  0.63819,  0.72361,  0.26286
3220, 3220,  0.70626,  0.69656,  0.12652
3221, 3221,  0.74737,  0.61434,  0.25304
3222, 3222,  0.70626,  0.69656,  0.12652
3223, 3223,  0.80102,  0.58633,  0.12075
3224, 3224,  0.74737,  0.61434,  0.25304
3225, 3225,  0.74737,  0.61434,  0.25304
3226, 3226,  0.80102,  0.58633,  0.12075
3227, 3227,  0.83105,  0.5023,  0.23885
3228, 3228,  0.80102,  0.58633,  0.12075
3229, 3229,  0.87156,  0.47698,  0.11341
3230, 3230,  0.83105,  0.5023,  0.23885
3231, 3231,  0.03685,  0.99287,  0.11341
3232, 3232,  0.11925,  0.99287,  0.00
3233, 3233,  0.1662,  0.97867,  0.12075
3234, 3234,  0.11925,  0.99287,  0.00
3235, 3235,  0.25115,  0.96795,  0.00
3236, 3236,  0.1662,  0.97867,  0.12075
3237, 3237,  0.1662,  0.97867,  0.12075
3238, 3238,  0.25115,  0.96795,  0.00
3239, 3239,  0.30717,  0.94321,  0.12652
3240, 3240,  0.25115,  0.96795,  0.00
3241, 3241,  0.38967,  0.92095,  0.00
3242, 3242,  0.30717,  0.94321,  0.12652
3243, 3243,  0.30717,  0.94321,  0.12652
3244, 3244,  0.38967,  0.92095,  0.00
3245, 3245,  0.45138,  0.88285,  0.12973
3246, 3246,  0.38967,  0.92095,  0.00
3247, 3247,  0.52573,  0.85065,  0.00
3248, 3248,  0.45138,  0.88285,  0.12973
3249, 3249,  0.45138,  0.88285,  0.12973
3250, 3250,  0.52573,  0.85065,  0.00
3251, 3251,  0.58778,  0.79855,  0.12973
3252, 3252,  0.52573,  0.85065,  0.00
3253, 3253,  0.64946,  0.7604,  0.00
3254, 3254,  0.58778,  0.79855,  0.12973
3255, 3255,  0.58778,  0.79855,  0.12973
3256, 3256,  0.64946,  0.7604,  0.00
3257, 3257,  0.70626,  0.69656,  0.12652
3258, 3258,  0.64946,  0.7604,  0.00
3259, 3259,  0.75344,  0.65751,  0.00
3260, 3260,  0.70626,  0.69656,  0.12652
3261, 3261,  0.70626,  0.69656,  0.12652
3262, 3262,  0.75344,  0.65751,  0.00
3263, 3263,  0.80102,  0.58633,  0.12075
3264, 3264,  0.75344,  0.65751,  0.00
3265, 3265,  0.83472,  0.55068,  0.00
3266, 3266,  0.80102,  0.58633,  0.12075
3267, 3267,  0.80102,  0.58633,  0.12075
3268, 3268,  0.83472,  0.55068,  0.00
3269, 3269,  0.87156,  0.47698,  0.11341
3270, 3270,  0.83472,  0.55068,  0.00
3271, 3271,  0.89443,  0.44722,  0.00
3272, 3272,  0.87156,  0.47698,  0.11341
3273, 3273,  0.83472,  0.55068,  0.00
3274, 3274,  0.87156,  0.47698, -0.11341
3275, 3275,  0.89443,  0.44722,  0.00
3276, 3276,  0.75344,  0.65751,  0.00
3277, 3277,  0.80102,  0.58633, -0.12075
3278, 3278,  0.83472,  0.55068,  0.00
3279, 3279,  0.64946,  0.7604,  0.00
3280, 3280,  0.70626,  0.69656, -0.12652
3281, 3281,  0.75344,  0.65751,  0.00
3282, 3282,  0.52573,  0.85065,  0.00
3283, 3283,  0.58778,  0.79855, -0.12973
3284, 3284,  0.64946,  0.7604,  0.00
3285, 3285,  0.38967,  0.92095,  0.00
3286, 3286,  0.45138,  0.88285, -0.12973
3287, 3287,  0.52573,  0.85065,  0.00
3288, 3288,  0.25115,  0.96795,  0.00
3289, 3289,  0.30717,  0.94321, -0.12652
3290, 3290,  0.38967,  0.92095,  0.00
3291, 3291,  0.11925,  0.99287,  0.00
3292, 3292,  0.1662,  0.97867, -0.12075
3293, 3293,  0.25115,  0.96795,  0.00
3294, 3294,  0.83472,  0.55068,  0.00
3295, 3295,  0.80102,  0.58633, -0.12075
3296, 3296,  0.87156,  0.47698, -0.11341
3297, 3297,  0.80102,  0.58633, -0.12075
3298, 3298,  0.83105,  0.5023, -0.23885
3299, 3299,  0.87156,  0.47698, -0.11341
3300, 3300,  0.75344,  0.65751,  0.00
3301, 3301,  0.70626,  0.69656, -0.12652
3302, 3302,  0.80102,  0.58633, -0.12075
3303, 3303,  0.70626,  0.69656, -0.12652
3304, 3304,  0.74737,  0.61434, -0.25304
3305, 3305,  0.80102,  0.58633, -0.12075
3306, 3306,  0.80102,  0.58633, -0.12075
3307, 3307,  0.74737,  0.61434, -0.25304
3308, 3308,  0.83105,  0.5023, -0.23885
3309, 3309,  0.74737,  0.61434, -0.25304
3310, 3310,  0.76987,  0.51957, -0.3706
3311, 3311,  0.83105,  0.5023, -0.23885
3312, 3312,  0.64946,  0.7604,  0.00
3313, 3313,  0.58778,  0.79855, -0.12973
3314, 3314,  0.70626,  0.69656, -0.12652
3315, 3315,  0.58778,  0.79855, -0.12973
3316, 3316,  0.63819,  0.72361, -0.26286
3317, 3317,  0.70626,  0.69656, -0.12652
3318, 3318,  0.70626,  0.69656, -0.12652
3319, 3319,  0.63819,  0.72361, -0.26286
3320, 3320,  0.74737,  0.61434, -0.25304
3321, 3321,  0.63819,  0.72361, -0.26286
3322, 3322,  0.67209,  0.62994, -0.38919
3323, 3323,  0.74737,  0.61434, -0.25304
3324, 3324,  0.74737,  0.61434, -0.25304
3325, 3325,  0.67209,  0.62994, -0.38919
3326, 3326,  0.76987,  0.51957, -0.3706
3327, 3327,  0.67209,  0.62994, -0.38919
3328, 3328,  0.68819,  0.52574, -0.50
3329, 3329,  0.76987,  0.51957, -0.3706
3330, 3330,  0.52573,  0.85065,  0.00
3331, 3331,  0.45138,  0.88285, -0.12973
3332, 3332,  0.58778,  0.79855, -0.12973
3333, 3333,  0.45138,  0.88285, -0.12973
3334, 3334,  0.50673,  0.81991, -0.2664
3335, 3335,  0.58778,  0.79855, -0.12973
3336, 3336,  0.58778,  0.79855, -0.12973
3337, 3337,  0.50673,  0.81991, -0.2664
3338, 3338,  0.63819,  0.72361, -0.26286
3339, 3339,  0.50673,  0.81991, -0.2664
3340, 3340,  0.55001,  0.73335, -0.39961
3341, 3341,  0.63819,  0.72361, -0.26286
3342, 3342,  0.63819,  0.72361, -0.26286
3343, 3343,  0.55001,  0.73335, -0.39961
3344, 3344,  0.67209,  0.62994, -0.38919
3345, 3345,  0.55001,  0.73335, -0.39961
3346, 3346,  0.57783,  0.62994, -0.51893
3347, 3347,  0.67209,  0.62994, -0.38919
3348, 3348,  0.67209,  0.62994, -0.38919
3349, 3349,  0.57783,  0.62994, -0.51893
3350, 3350,  0.68819,  0.52574, -0.50
3351, 3351,  0.57783,  0.62994, -0.51893
3352, 3352,  0.59037,  0.51957, -0.61767
3353, 3353,  0.68819,  0.52574, -0.50
3354, 3354,  0.38967,  0.92095,  0.00
3355, 3355,  0.30717,  0.94321, -0.12652
3356, 3356,  0.45138,  0.88285, -0.12973
3357, 3357,  0.30717,  0.94321, -0.12652
3358, 3358,  0.3618,  0.89443, -0.26286
3359, 3359,  0.45138,  0.88285, -0.12973
3360, 3360,  0.45138,  0.88285, -0.12973
3361, 3361,  0.3618,  0.89443, -0.26286
3362, 3362,  0.50673,  0.81991, -0.2664
3363, 3363,  0.3618,  0.89443, -0.26286
3364, 3364,  0.40995,  0.81991, -0.39961
3365, 3365,  0.50673,  0.81991, -0.2664
3366, 3366,  0.50673,  0.81991, -0.2664
3367, 3367,  0.40995,  0.81991, -0.39961
3368, 3368,  0.55001,  0.73335, -0.39961
3369, 3369,  0.40995,  0.81991, -0.39961
3370, 3370,  0.44721,  0.72361, -0.52573
3371, 3371,  0.55001,  0.73335, -0.39961
3372, 3372,  0.55001,  0.73335, -0.39961
3373, 3373,  0.44721,  0.72361, -0.52573
3374, 3374,  0.57783,  0.62994, -0.51893
3375, 3375,  0.44721,  0.72361, -0.52573
3376, 3376,  0.4716,  0.61434, -0.63259
3377, 3377,  0.57783,  0.62994, -0.51893
3378, 3378,  0.57783,  0.62994, -0.51893
3379, 3379,  0.4716,  0.61434, -0.63259
3380, 3380,  0.59037,  0.51957, -0.61767
3381, 3381,  0.4716,  0.61434, -0.63259
3382, 3382,  0.48397,  0.5023, -0.71657
3383, 3383,  0.59037,  0.51957, -0.61767
3384, 3384,  0.25115,  0.96795,  0.00
3385, 3385,  0.1662,  0.97867, -0.12075
3386, 3386,  0.30717,  0.94321, -0.12652
3387, 3387,  0.1662,  0.97867, -0.12075
3388, 3388,  0.21525,  0.94321, -0.25304
3389, 3389,  0.30717,  0.94321, -0.12652
3390, 3390,  0.30717,  0.94321, -0.12652
3391, 3391,  0.21525,  0.94321, -0.25304
3392, 3392,  0.3618,  0.89443, -0.26286
3393, 3393,  0.21525,  0.94321, -0.25304
3394, 3394,  0.26286,  0.88285, -0.38919
3395, 3395,  0.3618,  0.89443, -0.26286
3396, 3396,  0.3618,  0.89443, -0.26286
3397, 3397,  0.26286,  0.88285, -0.38919
3398, 3398,  0.40995,  0.81991, -0.39961
3399, 3399,  0.26286,  0.88285, -0.38919
3400, 3400,  0.30501,  0.79855, -0.51893
3401, 3401,  0.40995,  0.81991, -0.39961
3402, 3402,  0.40995,  0.81991, -0.39961
3403, 3403,  0.30501,  0.79855, -0.51893
3404, 3404,  0.44721,  0.72361, -0.52573
3405, 3405,  0.30501,  0.79855, -0.51893
3406, 3406,  0.33857,  0.69656, -0.63259
3407, 3407,  0.44721,  0.72361, -0.52573
3408, 3408,  0.44721,  0.72361, -0.52573
3409, 3409,  0.33857,  0.69656, -0.63259
3410, 3410,  0.4716,  0.61434, -0.63259
3411, 3411,  0.33857,  0.69656, -0.63259
3412, 3412,  0.36237,  0.58633, -0.7245
3413, 3413,  0.4716,  0.61434, -0.63259
3414, 3414,  0.4716,  0.61434, -0.63259
3415, 3415,  0.36237,  0.58633, -0.7245
3416, 3416,  0.48397,  0.5023, -0.71657
3417, 3417,  0.36237,  0.58633, -0.7245
3418, 3418,  0.37718,  0.47699, -0.79386
3419, 3419,  0.48397,  0.5023, -0.71657
3420, 3420,  0.11925,  0.99287,  0.00
3421, 3421,  0.03685,  0.99287, -0.11341
3422, 3422,  0.1662,  0.97867, -0.12075
3423, 3423,  0.03685,  0.99287, -0.11341
3424, 3424,  0.07761,  0.96795, -0.23885
3425, 3425,  0.1662,  0.97867, -0.12075
3426, 3426,  0.1662,  0.97867, -0.12075
3427, 3427,  0.07761,  0.96795, -0.23885
3428, 3428,  0.21525,  0.94321, -0.25304
3429, 3429,  0.07761,  0.96795, -0.23885
3430, 3430,  0.12041,  0.92096, -0.3706
3431, 3431,  0.21525,  0.94321, -0.25304
3432, 3432,  0.21525,  0.94321, -0.25304
3433, 3433,  0.12041,  0.92096, -0.3706
3434, 3434,  0.26286,  0.88285, -0.38919
3435, 3435,  0.12041,  0.92096, -0.3706
3436, 3436,  0.16246,  0.85065, -0.49999
3437, 3437,  0.26286,  0.88285, -0.38919
3438, 3438,  0.26286,  0.88285, -0.38919
3439, 3439,  0.16246,  0.85065, -0.49999
